sample	variant_group	proportion	mean	std_error
Mixture07	A.23.1	0.0006175993364118464	0.0005204119829479807	0.00040221710364570727
Mixture07	AV.1	0.002521149841543257	0.002396739435858687	0.0006403708669829673
Mixture07	Alpha_B.1.1.7	0.0896941077698805	0.08938684780068452	0.006186079638123519
Mixture07	B.1	1.9492976430785914e-09	1.708782571831339e-09	1.2842033401797974e-09
Mixture07	B.1.1	1.8017093871630306e-09	1.6482666193494276e-09	1.2589522891938434e-09
Mixture07	B.1.1.318	0.002301036145861933	0.00231572373759992	0.0014236231520475117
Mixture07	B.1.177	0.0035882439374554107	0.0034704206229241646	0.0013943645383640655
Mixture07	B.1.617.3	0	1.6968149536578565e-11	1.6883095619842177e-10
Mixture07	B.1.623	0.0018300256422775808	0.0018746771926544334	0.000797866581443007
Mixture07	Beta_B.1.351	0	6.55871966071048e-11	1.9194552634816108e-10
Mixture07	Delta_B.1.617.2	0.0012482911945225596	0.0012579727650477305	0.0006647787089805012
Mixture07	Epsilon_B.1.427_429	0	5.2281359715776356e-11	1.4734564450585885e-10
Mixture07	Eta_B.1.525	0.0006939288802617456	0.0006810082155750555	0.00040516903790585124
Mixture07	Gamma_P.1	0.07417505990827793	0.07442032528551344	0.0036249052263639214
Mixture07	Iota_B.1.526	0.23230028142195094	0.23308713092155015	0.011187611584964112
Mixture07	Kappa_B.1.617.1	0.0007979132751610457	0.0008328537409223888	0.0004488719958105544
Mixture07	Lambda_C.37	0.0004928679023562542	0.0004812665837141847	0.0005037217211654029
Mixture07	Mu_B.1.621	0.0029049330556629414	0.002809808208565939	0.0009153259857060321
Mixture07	Omicron_BA.1	0.06713910236906592	0.06722502948331714	0.004586780435041881
Mixture07	Omicron_BA.2	0	4.2216201490536115e-11	1.238889353941187e-10
Mixture07	Omicron_BA.2.12.1	0.0023595853048519588	0.002358341905518335	0.001229073932240603
Mixture07	Omicron_BA.3	0.0005161524616983037	0.0004834007281204569	0.0004611473090693312
Mixture07	Omicron_BA.4	0.21091178422379642	0.21153962932716852	0.0048515257164461235
Mixture07	Omicron_BA.5	0.0019284343562116547	0.0019466061785530482	0.0017192469062599525
Mixture07	Theta_P.3	0	4.343762758472823e-11	1.4084940001108494e-10
Mixture07	Zeta_P.2	0.3039686168549653	0.3024590069923794	0.012934772140547186
Mixture08	A.23.1	0.00037067237671471807	0.00033742214072370475	0.0002555054258729839
Mixture08	AV.1	0.0011549950158230749	0.0011543986347506924	0.0004811376426740673
Mixture08	Alpha_B.1.1.7	0.0013321560913966682	0.0013050315835474514	0.00047703022939642653
Mixture08	B.1	1.477648572612312e-07	8.141448402893127e-07	9.342240275849054e-07
Mixture08	B.1.1	1.4128790555489627e-07	8.644194114145929e-07	9.153924931522274e-07
Mixture08	B.1.1.318	3.579063166617466e-08	2.1609248515380812e-07	3.4761825710869504e-07
Mixture08	B.1.177	0.0002641227151812658	0.0002673397250396646	0.00023774988020241987
Mixture08	B.1.617.3	0.0003290896355159708	0.00031576765411452464	0.00026007837110543296
Mixture08	B.1.623	0.0006988390412745257	0.0006713728284714641	0.0003337499772824156
Mixture08	Beta_B.1.351	0	3.0548636605986275e-07	1.0090492793952348e-06
Mixture08	Delta_B.1.617.2	0.00019643023012436264	0.0001804992979976065	0.00022250244977243413
Mixture08	Epsilon_B.1.427_429	1.0366575142009379e-07	4.08905848946321e-07	5.660277031265633e-07
Mixture08	Eta_B.1.525	0.00032781583055859024	0.0003127832489999987	0.00021351352830472327
Mixture08	Gamma_P.1	0.00041361936163808943	0.00040181188874082564	0.0002947388054546974
Mixture08	Iota_B.1.526	1.10398445495264e-07	5.124531327091981e-07	6.163717884299058e-07
Mixture08	Kappa_B.1.617.1	0.0002745579044085301	0.0002688187603168326	0.00022944078809752048
Mixture08	Lambda_C.37	0.00032761102614895394	0.00032023987026001487	0.0002332031395801119
Mixture08	Mu_B.1.621	0.003563710250462291	0.003510430363527324	0.000679864794964482
Mixture08	Omicron_BA.1	0.9349088111263661	0.9352378448268702	0.0032869282285992083
Mixture08	Omicron_BA.2	0.008843761915142702	0.009688458517566428	0.007701746044322884
