location	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined
Mixture23	5.483719509691905e-18	0.001713394088420772	2.0832336807654022e-18	5.168731948086765e-13	0.000609729687847217	5.30395291831577e-19	2.8219375198812358e-11	2.34248915429736e-23	7.39953813493094e-26	0.0011189621086781488	6.923071190299398e-18	2.492618846354906e-20	1.2274667643966379e-21	0.1101080998811048	3.192119667132008e-16	2.6890910262201547e-15	7.243261950676696e-19	7.252174367418351e-23	2.2228671036607298e-23	1.6666965557655816e-23	1.431326472132875e-24	1.9964554024438957e-25	6.857192413580604e-26	3.112113933550835e-16	4.3480308116122914e-20	1.2867732990026055e-17	1.1911231330397488e-23	0.0004998940622162683	1.6706502701653315e-18	2.1152051172961546e-16	2.195906212970133e-24	0.0004791701971663077	1.6888620800741933e-13	1.239846945394382e-24	0.005869334600074211	0.01563390298505557	0.017467325155477487	0.009757132433259668	0.0103862681079338	0.012105335909831394	0.006522139677497187	0.016714131694009243	0.010213612962438846	0.012051193538800957	0.010998564099130678	0.010247246197248946	0.00618994116321755	0.9066708593911935	0.026055912487179967	0.009631465976080791	0.05002577474644717	0.011684059935305304	0.006994600920576491	0.01713355365076322	0.008058081394713626	0.003945283424492406	0.046238831050699265	0.013389011307914877	0.015305071860502346	0.010847346310527391	0.0061888210114618035	0.011788297017510921	0.006949811770061879	0.006837035983773233	0.0047539316115855325	0.019656215843066763	0.7158856534474966	0.03971896626248167	0.002630577181836907	0.008063905485799612	0.007289794884075312	0.003602425473787763	0.0039037197899209697	0.004636864628954587	0.0030051160121672654	0.00397100076426748	0.001868045408130615	0.006031441725956679	0.003443460343989227	0.003510680987329449	0.0026293481756085864	0.800408136841105	0.007331159374889628	0.00346991891369106	0.00987072574976947	0.003979622584586561	0.0028321191017208398	0.004323538906264844	0.0020314201688501204	0.0011167085346066627	0.01099848155086275	0.005190474284887673	0.005026371424206529	0.0030902044525397783	0.0022154985897001253	0.005779134967860953	0.0030080441140676734	0.002477047862296574	0.0016424677395174552	0.008785913975208115	0.053524882829873076	0.00440802738174973
Mixture24	4.857117258046744e-27	4.140933428262409e-07	1.3102769981128102e-24	3.602952598753255e-21	1.4522396171240993e-08	7.019551559607634e-20	6.558502326014272e-21	8.928776500493792e-22	1.4901204403237271e-27	3.3111384529413314e-13	5.425841029320515e-26	2.0288399308819768e-24	3.619008287943772e-30	4.217370181123301e-28	1.2100320080749927e-18	4.178811292057935e-25	1.7572176185036087e-22	3.197349218653755e-26	4.751894600761452e-25	0.8803408246301874	8.138197410313655e-26	3.858895905267926e-27	1.359849946007209e-23	2.9373313780738606e-24	2.689765916566615e-23	1.492500974227267e-25	6.091652695813501e-26	4.1492641430852084e-23	1.5107163878094082e-23	5.309257208605373e-23	5.7109488299478765e-25	9.029908080984173e-20	1.8014261816078558e-24	2.951606495568386e-26	0.002363496103082222	0.010361183076872808	0.010994763251532633	0.004553869903393125	0.004282842440313039	0.011529577718006572	0.004553736844123781	0.010214040143928136	0.004212463726410532	0.007877348055414965	0.007674200556258759	0.00610033591819963	0.0019977179466185535	0.011263561128597775	0.022291941085264416	0.003201245257618625	0.020442575387681548	0.020462209994160666	0.006445353874384425	0.9657471380002821	8.260779888973899e-08	0.0020494152199886204	0.007326538452528974	0.006079633424301502	0.018458014653597258	0.004506887319027427	0.0027937829366601876	0.011350767250686625	0.008931862748848985	0.004781332784900383	0.0028087205955613804	0.010235748755665776	0.009034932816534662	3.0543718182066506e-15	0.0002691725448232615	0.004302746794345443	0.0030598998804487647	0.0012544850586037855	0.0019909510536390822	0.00351825715150556	0.0016296213285213227	0.0026861678731933724	0.0005536210710040921	0.0034459227151702656	0.0014659785817474158	0.0013138289812836736	0.00024931594475825677	0.000858587869960646	0.007846290957299783	0.0005197684655740165	0.0046648470747928114	0.0051756713441357925	0.0010235718687342668	0.9199975944798301	1.616370143163005e-05	0.0003077363128768106	0.0019577265848912716	0.0011574530427394568	0.0024951005664288852	0.0009706735540925715	0.0003559900384752222	0.003673196618220851	0.0028013788923092853	0.0016060617477158259	0.0029439372764795834	0.008053393982658969	0.00309275476501304	0.002751180823655761
Mixture25	6.375092133431236e-24	1.5013638230584907e-09	8.766355359315671e-24	3.9977282423258165e-19	6.71912519120323e-11	4.0511001137680406e-18	1.6426958695813805e-19	1.6361879741092674e-18	4.9378407879768923e-29	7.178362891085341e-05	1.7092261696852725e-27	5.942161615706925e-22	6.602751448595076e-28	6.1605051661669196e-30	4.66711921903123e-17	1.8050032290749768e-24	2.1532669520524145e-19	6.161506116086507e-21	8.198135458286317e-28	0.005820920544015053	6.106582466143149e-30	4.526242572832507e-23	3.326740735608264e-31	4.7979679170949675e-21	9.073218201480377e-22	4.00453814301959e-21	1.1258775981765395e-24	2.9695097370918385e-19	1.1459188514382942e-24	4.258643784845672e-23	1.74873962545264e-28	1.4767281976427666e-19	0.00022585381587180076	1.8495682431126558e-28	0.0034058934950975386	0.016832038285606768	0.01033996290622284	0.005797673146695456	0.005830082421434324	0.012162530692530817	0.0070212987222806065	0.008748410025183962	0.004487519443878658	0.006483925686846944	0.007196294135460898	0.007156592178950228	0.004510299781528576	0.09345462854731841	0.015538177294909495	0.004421444674714624	0.029155161821090177	0.7471925697263745	0.004845237808630035	0.9419235666045609	0.004531397488306247	0.004783695410662971	0.0037150994528289457	0.2891998221319272	0.012256455827864592	0.003799790377380339	0.0055316233667869145	0.011811404688246199	0.007728951465123859	0.007543043113917604	0.0008821605092142481	0.2890258301438605	0.011693253166562707	0.22480749342272457	0.0013852379098889	0.006263497768967868	0.0025100427463084977	0.0023798363212998307	0.0029423447859020136	0.004185678119865952	0.00284910387956557	0.0037472125621844416	0.0005079523235382967	0.0032397680183124077	0.0017883231432523745	0.001741192513480165	0.0009355253138307938	0.014281393930885865	0.0052915772790396165	0.0014075499982015855	0.016843346539733725	0.09088261766350779	0.000575300175731049	0.7390553413863431	0.0004189818729073858	0.0010739719043705057	0.0004549586205845545	0.021230359845398162	0.004747706087496537	0.0015830699768147071	0.00122902720293561	0.003351538662249249	0.002486266251422989	0.001878267930316499	0.0022072332779593303	0.026209540233939347	0.008853612896071122	0.0185202780717922
Mixture26	2.176934788213035e-32	0.0006939387008170749	9.982640832158896e-28	8.214325071792597e-25	9.248306887619151e-20	8.345554918646454e-22	9.591714908589523e-28	5.560917721352859e-26	4.4716554923611655e-26	1.846660879869754e-20	7.100368854014538e-27	1.17713911805283e-23	5.711845846354407e-29	1.8849113801301238e-18	9.86677626117525e-22	8.066377986979873e-28	9.229357714356037e-24	1.1031308980477344e-08	9.580874607854518e-27	3.5860956104228177e-25	1.5816985979601643e-27	2.013107855889992e-28	2.621355928544549e-27	4.705203106904113e-25	7.081311608971147e-26	1.621937180356177e-27	1.5692756772520757e-27	1.3051702060028349e-24	1.2823405672771337e-29	1.2920578210208503e-25	1.1361851625226113e-28	1.6211104284140997e-27	1.5581380244011807e-18	1.7583851399818846e-28	0.0016525818802047673	0.014419531087585341	0.006885615315339036	0.002556279667398058	0.0052728039503033034	0.006858868173408851	0.005985190093151625	0.00881882208810329	0.008186720277932479	0.010631347847776307	0.005984361946955458	0.006089035878620489	0.0008113751717735215	0.8404031151438586	0.012822907989382905	0.005466658849207683	0.014231382728522432	0.9032577064881502	0.004122187246338523	0.05644510895575466	0.004196105825467107	0.004264748276252408	0.004529685816591429	0.01667565766314387	0.015358165430245083	0.00546044082768383	0.0019170109995748103	0.005730903633923012	0.0033348939605367537	0.00745291142795701	4.0630663731925985e-12	0.012192229287667174	0.5067013288925774	7.999269597691644e-15	0.00017328125681660548	0.006074989247307329	0.0007638578895422215	0.0005362612026508408	0.002039237416886204	0.0020405001974387977	0.002240693650326156	0.002342746386339499	0.001212550124308749	0.004194163778137396	0.0012280988534133612	0.0013926859940307421	6.517077467462161e-05	0.3894241197525309	0.0037529059313670815	0.0006985041156391332	0.0068207852709920936	0.5007858082770029	0.0003123251973176868	0.013938820579149115	0.0003359051067863496	0.0006651495623139396	0.0004871613972446849	0.003039590298123542	0.0018130879716555142	0.0011481042909363413	0.00016620831288482386	0.0011364175781414351	0.0005264991821822815	0.0013890012247085998	1.6177666278947397e-05	0.002708379641560588	0.044491574308425985	1.4599929031582325e-10
Mixture27	1.77816864616037e-27	6.857201452056143e-21	6.649302503492147e-28	5.251296505546448e-25	7.573059205054643e-26	1.994019146625575e-22	1.5402082517654636e-22	3.5888683050839176e-25	1.6833263932290363e-24	0.0008142656488367887	9.043167984478876e-21	3.8510271949478504e-26	4.227125789078496e-30	9.16131426933595e-16	1.9274583631986417e-22	1.4855155392963688e-28	1.0348256003055138e-23	4.187918676203397e-15	1.901026406911791e-27	2.844058410019765e-24	8.309832701552878e-26	4.354149677987452e-26	1.7848928291923169e-28	7.809740793783268e-27	2.5719309863328312e-27	4.0920128910529345e-25	1.4261333584500843e-26	1.3095826255469167e-21	3.2066009209558396e-25	2.1918430373162836e-27	8.099589223196903e-27	3.339331391602733e-22	5.281470323198671e-10	1.7581109460430663e-26	0.00368395186664578	0.01143777778462304	0.0028600438565153674	0.005272189090636401	0.006536372536319966	0.008470993848717679	0.006473448752265381	0.01247212573939135	0.006251792236011868	0.009715451556626389	0.009846356138964332	0.00436971367434329	0.003913719819916697	0.8687573697271517	0.01121250630715433	0.003184391576756723	0.018231153002439427	0.9348151152243622	0.0030214396676834015	0.052356809539635535	0.00315052928964458	0.004590040382032867	0.003367347586615443	0.00782657132895587	0.00674682093728286	0.005742784059155423	5.3259895981661056e-05	0.0093974594684155	0.007304426749435304	0.0046168698955255235	0.0017422878195933664	0.017458642847357937	0.8306457033022477	3.3302054543515656e-15	0.00042950766565685796	0.004802733069281799	0.0003252658162379652	0.000986313443264228	0.0015897131144893123	0.0023116422840812043	0.0025265120446095117	0.0021432217057437484	0.0006673762574360313	0.004820168829874803	0.002505940068179492	0.0006333157495991726	0.00030636200887891845	0.43557872644261747	0.0033254502333203446	0.00046807954844852936	0.00425755917181726	0.4338582908837354	0.00017144259435733936	0.012393806505929725	0.0002298873719410061	0.000653157721538047	0.0004440527677443758	0.001093781120679509	0.000700759562421574	0.0011361313074210707	1.8497507225799254e-05	0.002782378978589311	0.0007479061348117822	0.000943013877661208	9.213940497472329e-05	0.0037393228300824843	0.0717278308628002	6.046561945894952e-14
Mixture28	5.102404055773908e-25	0.0015307559010919675	8.542557032636678e-22	3.478443795200876e-20	0.0007491652794437833	8.962081450059687e-21	0.0005077210258789716	3.723031392495521e-23	1.830698836171278e-25	3.8432021148570336e-05	1.6082154634438284e-20	1.1643636582914953e-21	1.825094247987588e-26	0.028935881030593885	0.0007252382679588079	6.3579178084647755e-25	4.715022067512889e-17	5.65098020014776e-26	4.8585529201886546e-23	1.908845254839169e-22	1.9282189038813568e-24	2.6212476542484894e-28	1.2484292089955596e-26	4.6166432651631535e-23	8.42381470743723e-24	6.731983735832562e-21	1.223216318738633e-25	5.591170398117451e-16	3.020688007020041e-27	6.709388118136283e-19	5.260598226927952e-25	0.002180707701843501	2.0432292496134126e-22	4.0580500670543795e-26	0.004420964640276794	0.012067061667794813	0.0229157099828872	0.006098271166737878	0.00857205859594382	0.009927994857287539	0.01032494109377801	0.007707712394901349	0.00798736628707091	0.008640881290745047	0.010947019554592924	0.00684916186426693	0.004602011048443446	0.9287750217939647	0.015392217167259588	0.007517360464480274	0.055773582368998945	0.00816876304041207	0.010962982871011249	0.017241046065518385	0.0032112952096487865	0.004585311574864819	0.0010045241865903366	0.007007875739501271	0.012171231140607034	0.0077305578869923735	0.003431527404278366	0.014738579939606823	0.005151273282735161	0.006964228672924121	0.005138175310626351	0.03175623529250587	0.6844948451179779	0.003375094285329158	0.001560229464546934	0.0060246064379688566	0.007827146934915341	0.0026717376129347936	0.00400109291143325	0.004017797437254779	0.005720452737212246	0.002447796168624359	0.0025170201902078152	0.004291599884306168	0.003733105179866385	0.002141938735123644	0.0009358377517197617	0.8229032568904558	0.007371686843976004	0.0023909238205097184	0.026492501726811613	0.0020900467178783903	0.003001065782702313	0.00517599847682377	0.0005825358787401067	0.0010446329406934324	0.00013897383762518536	0.001640607521262209	0.0028892597376810702	0.002758849352483392	0.0010426357247964354	0.007007081692915054	0.0018906755917404332	0.0022281936834454203	0.000989615051247746	0.010849096906327429	0.04529821846258015	0.00032268900175666326
Mixture29	2.597103292470214e-26	1.4914398554788596e-19	3.5139951500098805e-26	1.201321418810273e-24	5.729080962048701e-21	9.145035935112584e-23	3.600470751447315e-15	1.0682560538669806e-24	1.2550501092024945e-25	4.1026715078795335e-13	2.923848633590625e-22	2.4037459077042272e-24	6.001635145299609e-29	5.5478532721800625e-05	1.3682082338392986e-20	1.2634057892420924e-27	9.2896467942209e-25	3.0652077083061408e-21	2.666340788066956e-29	4.479979180166536e-22	2.2430459062841472e-26	1.2936812772486013e-28	6.305102994191753e-28	1.6497766782179723e-24	7.446310454703535e-26	1.149246530130683e-28	3.9929381645644624e-26	3.818900791825299e-22	3.513684350199707e-29	6.864050544012998e-28	1.798745915590586e-31	2.663990202855954e-23	7.027068704605973e-16	1.69303194000318e-28	0.0030943942024282086	0.015534149712541039	0.010559370072826936	0.0032874606109697707	0.005287323713773122	0.007579570874008099	0.010761664897063894	0.010811740090830503	0.004506899266006812	0.010348598079195687	0.007109537470101611	0.00702235886088206	0.0029854899284631653	0.8004599572452712	0.014052171434133573	0.004581819603870218	0.017097286634324776	0.44203288682751196	0.0035956758526581754	0.11350357058680469	0.0027924636486375705	0.003991768428409005	0.003505606698382713	0.00981313685320547	0.009014364495833744	0.0035733856828768663	0.0027451882965095448	0.007515659667171599	0.005055294132771748	0.004958279188788119	0.0034273069973266694	0.017216261008354435	0.5492057878374154	0.002623705907902984	0.0005165762403051324	0.0067179268620159395	0.0026287978564944444	0.0007624312792132884	0.0017641206362071576	0.0020722097129193037	0.004616505794626551	0.0027770408381134707	0.00044050990713583716	0.0041424591813418185	0.002142833217350562	0.001814502379515339	0.0003264907311844399	0.5706459426467986	0.00573654226211827	0.0004787559808699987	0.007177656492691261	0.2718106046510202	0.00033501862490267623	0.03933110701333613	0.0004031061802249229	0.000510553404882812	0.0003805848375505197	0.0028517003452841498	0.0016471263914703998	0.000801541451625365	0.0002878428679769411	0.002631540936293042	0.0011741216290223797	0.0009282060227822629	0.00024242576855772462	0.007522244069830732	0.0519009535815998	0.0007158995685314163
Mixture30	2.2167765739205824e-27	8.986252333927962e-22	1.1244085492913611e-26	1.8132859839812087e-27	1.8662660747324096e-22	9.833394312084226e-28	5.682602207804796e-20	2.028760516696624e-24	2.978768445724331e-26	7.900085567464102e-17	1.8242729815082626e-24	5.484395248890084e-23	1.4140267005848673e-30	0.045312087893088965	8.598862591102736e-06	3.6416738876423493e-28	9.888270585892527e-26	4.2578884354712744e-23	7.889960723989302e-24	5.008312773777506e-22	7.227076717924677e-28	5.046271994427746e-31	8.30920600208051e-33	3.0249887505752734e-23	2.754041867916775e-26	1.7665303991655994e-29	2.9108493138094697e-28	4.229177054217476e-22	6.349707655914581e-24	2.871821497135122e-25	1.5649156732351765e-30	2.7745618905068196e-21	3.5960167342815464e-10	1.2206434545223417e-30	0.003425986154654479	0.008072879910080783	0.011752182309675065	0.003839784171404081	0.004946152283923686	0.0064396729261683786	0.007041296721136682	0.011763864849546817	0.0040724488852766395	0.010148574313592775	0.006591198128813778	0.0059087701449660685	0.005043281532400814	0.6976405801206954	0.016745484356957444	0.0040845199240446385	0.007384811772741323	0.31141818837186647	0.006627532803737605	0.2673183116454435	0.00018930542780179883	0.0026071764208116847	0.007534809070643223	0.009763928136901226	0.009255366364976855	0.005969024716937716	4.431900584506645e-12	0.007286630694521549	0.008728493081373	0.00668982917364051	0.0007744905597837922	0.015246892566531977	0.6145774871809592	1.442194098405048e-14	0.000488191414807124	0.0035216744951840984	0.0014481947181131441	0.0008305005966454987	0.0012748536909354086	0.0013349741270927964	0.0030054916721756757	0.002172948500273988	0.0003941188744538778	0.003788625210666186	0.0022768039004615677	0.0009188326191238865	0.0005150597978386436	0.5742400328280982	0.007312140781207105	0.000611477344859705	0.009170780662339032	0.18450082605017573	0.0011228301121220608	0.13898756180362437	9.767032305237313e-05	0.00032446914409864054	0.00248276527836025	0.0021558825594937578	0.0015328975560234418	0.001311817545465629	1.1484432735561072e-05	0.0027463177946698714	0.0032837377450653372	0.0014651454002089178	7.303855282311053e-05	0.0035755711269460293	0.039775857701579105	0.0019725719483444635
Mixture31	2.6788284734031744e-05	0.004462626817990908	0.0062510335094928355	0.0038979236712959474	0.04953586631484039	0.006010710315006158	0.0047130204070207965	1.495510522032761e-19	0.08139480511034607	0.004963823740666104	0.004512888934848842	0.0016351108345075403	0.04814838430380085	1.32018131515611e-28	0.0037408114823114344	0.00048534356248411853	0.002689076658239681	1.088757646250355e-23	0.0008759983085755362	2.6542149917665465e-20	9.94123840470511e-25	0.0009535617151228378	2.838654624439009e-22	0.002819954192485638	0.0010634717738130467	0.07282070479195132	0.0008954316313463607	0.004924731980550349	5.96422816958945e-22	0.0021897318933697973	0.002365580527287345	0.00593443040143243	1.03728532346934e-23	0.0799834142162107	0.00849475389358526	0.027167267622022543	0.17990509690376047	0.03844063467156998	0.06589281053361028	0.15731680972823697	0.01415724405248765	0.02253540616958538	0.1333691192041437	0.019047157644176704	0.01615113086729482	0.024365235492329718	0.10383334623975332	0.06840980983993974	0.021040751469405494	0.01288551418810999	0.1287717936356931	0.15211315338983505	0.010945703025501996	0.04677119963760782	0.10986592806186854	0.009063895973881887	0.01442509139807442	0.11374692193997708	0.015020872255070608	0.1136221793513304	0.010475981158099015	0.01887463499237062	0.005715906864663658	0.007812953047128863	0.18437360998580485	0.06283370687781331	0.007300581728888983	0.4145149096590105	0.004051665115087723	0.011524464483012222	0.021043271440246075	0.009892427983203644	0.05964857683382704	0.047401214686438965	0.008612918716853013	0.011810188581227885	0.10773922401171974	0.011842331045123717	0.01003858119663542	0.009692564720221645	0.07622857962941572	0.007873236222068675	0.009928381393237375	0.004872453474522655	0.02179134997162396	0.012680281670252551	0.005049220208438165	0.011179196834689	0.007720927393919639	0.0034753873619279047	0.002940635303540272	0.01518321611129219	0.007670140449042026	0.09893339787914361	0.004398055286581302	0.010989534510630776	0.0028377667573423974	0.005614645609837587	0.024573075605652757	0.019932434435768455	0.002226578725202022	0.27095549951844683
Mixture32	3.005055129428448e-14	0.0033643803233622885	3.3778254588700215e-22	4.9495241110490686e-17	0.03209215011859592	0.0047329063959326975	0.0007336950643709619	1.387431741115034e-23	1.0970113022623141e-26	0.0016855837736130719	0.0033921810829062324	0.00097583307834561	0.034332169820101295	0.2579758404472831	0.00011750410073416575	3.394319969218598e-15	0.0031256724310926545	0.027922279733408363	1.0981320885206085e-26	7.696645709609839e-14	2.3676043567124216e-28	1.627596704838509e-19	1.8780660657294466e-28	5.379209463188706e-23	4.833981113971697e-10	0.0011362891659198514	2.528188124905266e-13	0.001099129933115353	0.00025037380766086047	1.3211681884830711e-14	8.118612586901125e-24	0.002045660730434551	4.86780603182043e-26	7.862215798854241e-28	0.010483064480807578	0.01955739024040367	0.01062025220367529	0.00914464266705133	0.04237734887926749	0.1393724082934478	0.009504065736648606	0.023599389932660617	0.013269188766247513	0.013085442880712927	0.01630346591996504	0.019282647911638494	0.09181087200875629	0.479246332047898	0.0242637610150426	0.00905799610610918	0.09231254888035806	0.24434643277404006	0.014132276942831354	0.08503446807133395	0.006784185688334882	0.007365857717133137	0.008949298858000639	0.09535917150759063	0.023522729720135943	0.008579675157856143	0.010884804769234244	0.012186641887556818	0.012518526619292425	0.009695571422791548	0.015623028277705099	0.04326010911763639	0.1309998807705586	0.08963904716824658	0.0041789812077335856	0.009733478265710326	0.00422483735897219	0.003186880340063924	0.038284475140802965	0.03843374702060231	0.004569361096858467	0.008403757264644235	0.0026054185468407454	0.005933411242320216	0.008448828445274847	0.008837488497430226	0.058228741573820256	0.3627474289208674	0.008090504907343409	0.007060068540824571	0.023699165169884982	0.19570816998743015	0.002564819762112822	0.06169922959065162	0.0009950984550410528	0.0026697104425424927	0.0020711054170677733	0.0136648779779761	0.0059734539893331285	0.004137680895869373	0.005888413971333425	0.005586001919856406	0.005680635070275286	0.0043904238001760895	0.00734682037991776	0.01310692261353748	0.024105431385179205	0.009460155660902256
Mixture33	2.4168012620610065e-28	0.0009755484146186197	0.003058134721101415	1.087659615826982e-22	4.9469467528062036e-09	2.5119194235500785e-12	0.002204825578502115	6.114504020354518e-30	1.207914377088435e-24	5.318770625461929e-11	7.761928417206804e-27	5.146338023779774e-18	2.2329219319961874e-20	1.7978789164306934e-31	0.0019538792229188127	0.00031374286674986924	0.0006614302089466581	3.4790388287859264e-26	0.001331703787833855	7.875975558061751e-21	2.387832517651808e-24	1.633263604632693e-20	8.921849797877032e-28	1.8324652650132065e-20	4.80124017659013e-07	1.8595346383765216e-24	2.0357559990466227e-19	8.98753182634155e-27	2.242767763294885e-24	0.0006297098939392227	0.0017153418366513018	0.002367641749867343	0.0017688363926440481	0.40639243651002116	0.004088674051432395	0.012338649865819545	0.4306979033252177	0.005274962020107725	0.0038007761281963017	0.017684671445033818	0.008247485337420892	0.007890498179546356	0.0075472957427170475	0.007606214745209925	0.009775173132557503	0.019766289153668775	0.005734806176360658	0.0034403588005865312	0.014446703719067274	0.012841643512992888	0.01493242576587555	0.2192731951515063	0.008734704337590382	0.0528563347215481	0.0021493404473292817	0.0037689132422741123	0.002174816958536211	0.22116766204399205	0.016928032531990957	0.008591984691113422	0.006909411242650688	0.00828608874196476	0.004743599664276205	0.0073629698324091395	0.4500032654140255	0.011001796224059546	0.008139171682439264	0.9027655959873312	0.0013289204424127873	0.0052363451114563146	0.03313678551426423	0.0019714341742170594	0.0018274977553591556	0.0050078480617151986	0.004436891402164602	0.0011078798392647811	0.00648046475145565	0.004023853709442936	0.003710058777727024	0.004335229488732004	0.002505149088289443	0.0009601439144724912	0.006702274809276335	0.01163239273251619	0.00937820561649154	0.020177316725186623	0.0050683140128157155	0.009907939116970828	0.00948793265168166	0.000971646502203478	0.0006869257133382141	0.01609567117069296	0.005650910754272455	0.0032992031867229176	0.003558022781529543	0.0019196646193265568	0.0021533901776472335	0.003646259579623663	0.07742170786819026	0.006582069974007493	0.005185729495411129	0.7225784227257624
Mixture34	3.399566760456141e-19	0.001161180626991333	1.6369658703709524e-19	2.7498131445938235e-32	0.43387330047551076	1.7519308686919122e-19	0.0007742123037884575	3.0383803305025375e-24	6.845643162196539e-31	4.9133705757076483e-05	0.0002494299976908866	1.437123923168887e-20	3.309447559604252e-23	6.020072860464101e-31	0.0014502726770534392	8.198800736096295e-20	3.1747377702634195e-16	4.193599682207864e-28	1.4865635320924945e-22	2.1372690434564133e-21	2.392638158619875e-24	1.3024564605363231e-23	1.5202432168834668e-24	2.271320878402572e-24	1.1195235751257474e-19	2.894715081011557e-23	4.8291113942169055e-24	1.3956493939686046e-11	3.2881347222914466e-21	9.872598004162712e-21	3.781237103179955e-25	8.721570502214386e-10	8.634331057218246e-27	4.0033782721239424e-26	0.00383941469580143	0.011523342380963907	0.021914423556494794	0.002234022856915566	0.47608369164087583	0.010102164681173918	0.010184207955883018	0.00918720651710447	0.004988680807547598	0.007045415006065699	0.008210175064771643	0.007468728537306049	0.006524781512874473	0.013622668790627498	0.008726408834548553	0.0072375996503110055	0.021824151202576917	0.008262794782071464	0.0063740947210477236	0.03078633029814294	0.0019418053351344803	0.004921096991552234	0.004593733254078292	0.0058263762202474785	0.006239750627951933	0.005777210257044248	0.0034262747951557255	0.008862028691877792	0.005244611030396019	0.005621555656290927	0.007311587277151872	0.012042736593215614	0.0052507806214549604	4.4881169446480993e-10	0.0018212426127201767	0.004768639065204001	0.009037910598982991	0.0004433523055398165	0.4554646187258474	0.003010352139132174	0.004587763148758408	0.001781993236334925	0.0011373615270394693	0.0034825428976008356	0.003917786337101989	0.0021971560849180917	0.001932594580796452	0.0016544335742038675	0.004469982501040955	0.0021018774343264128	0.00595532486224141	0.00210737703721063	0.0022494199796280574	0.007667018221096096	0.00024028189069919586	0.001584033516947319	0.0012176947179844903	0.0012563630308600065	0.002646828862704931	0.0013037177633764263	0.0008517615946581837	0.0037939719208187235	0.001597404136343706	0.0021526798046624836	0.001400593973883525	0.005136736631084474	0.0015301748708116502	3.4391689593260895e-05
