	summarized	lineages	abundances	resid	coverage
Mixture11	[('Omicron', 0.9893000000000001), ('Other', 0.0034), ('Delta', 0.0017), ('Alpha', 0.0013), ('A', 0.0011), ('Mu', 0.001), ('Lambda', 0.0008), ('Kappa', 0.0006), ('Eta', 0.0004), ('Gamma', 0.0002), ('Theta', 0.0002)]	BA.2.12.1 BA.1 BA.5 B.1.617.2 B.1.1.7 AV.1 A.23.1 B.1.621 B.1.177 C.37 429 B.1.623 B.1.617.1 B.1.525 P.1 P.3 Other	0.9171 0.0685 0.0037 0.0017 0.0013 0.0012 0.0011 0.001 0.0009 0.0008 0.0007 0.0006 0.0006 0.0004 0.0002 0.0002 -0.0		
Mixture12	[('Omicron', 0.973), ('Gamma', 0.0173), ('Zeta', 0.0031), ('Other', 0.002), ('Eta', 0.0015), ('Lambda', 0.0008), ('Kappa', 0.0008), ('Delta', 0.0006), ('Beta', 0.0004), ('Theta', 0.0004), ('A', 0.0002)]	BA.5 BA.1 P.1 P.2 B.1.525 BA.4 C.37 B.1.617.1 B.1.177 BA.2.12.1 B.1.623 B.1.617.2 B.1.617.3 B.1.351 P.3 A.23.1 Other	0.8419 0.1291 0.0173 0.0031 0.0015 0.0013 0.0008 0.0008 0.0008 0.0007 0.0006 0.0006 0.0006 0.0004 0.0004 0.0002 0.0		
Mixture13	[('Omicron', 0.9388), ('Zeta', 0.0365), ('Gamma', 0.0132), ('Eta', 0.0032), ('Other', 0.0018999999999999998), ('Kappa', 0.0013), ('Mu', 0.0013), ('Alpha', 0.0013), ('Theta', 0.0008), ('Beta', 0.0008), ('Delta', 0.0007), ('A', 0.0003)]	BA.4 P.2 BA.1 P.1 B.1.525 BA.2.12.1 B.1.617.1 B.1.621 B.1.1.7 AV.1 P.3 B.1.351 B.1.617.2 B.1.177 A.23.1 Other	0.9177 0.0365 0.0187 0.0132 0.0032 0.0024 0.0013 0.0013 0.0013 0.0012 0.0008 0.0008 0.0007 0.0007 0.0003 0.0		
Mixture14	[('Other', 0.9337), ('Zeta', 0.0356), ('Omicron', 0.0199), ('Mu', 0.0023), ('Eta', 0.0023), ('Iota', 0.0018), ('Gamma', 0.0015), ('Alpha', 0.0014), ('Kappa', 0.0007), ('Delta', 0.0006), ('Theta', 0.0003)]	P.2 BA.5 AV.1 BA.4 B.1.621 B.1.525 BA.1 B.1.526 P.1 B.1.1.7 B.1.177 B.1.617.1 B.1.617.2 B.1.623 P.3 429 Other	0.0356 0.0151 0.0028 0.0027 0.0023 0.0023 0.0021 0.0018 0.0015 0.0014 0.001 0.0007 0.0006 0.0004 0.0003 0.0002 0.9293		
Mixture15	[('Alpha', 0.955), ('Zeta', 0.0163), ('Gamma', 0.013), ('Other', 0.0091), ('Omicron', 0.003), ('A', 0.0012), ('Mu', 0.0011), ('Delta', 0.0005), ('Eta', 0.0003), ('Theta', 0.0002), ('Kappa', 0.0002)]	B.1.1.7 P.2 P.1 AV.1 B.1.623 BA.5 BA.1 A.23.1 B.1.621 B.1.617.3 B.1.617.2 B.1.177 429 B.1.525 P.3 B.1.617.1 Other	0.955 0.0163 0.013 0.0033 0.0029 0.0016 0.0014 0.0012 0.0011 0.0006 0.0005 0.0004 0.0003 0.0003 0.0002 0.0002 0.0016		
Mixture16	[('Gamma', 0.9588), ('Other', 0.0188), ('Eta', 0.0058), ('Alpha', 0.0049), ('Omicron', 0.0048000000000000004), ('Zeta', 0.0031), ('Lambda', 0.0016), ('Delta', 0.0007), ('Mu', 0.0006), ('A', 0.0004), ('Kappa', 0.0004)]	P.1 AV.1 B.1.525 B.1.1.7 P.2 BA.1 BA.5 B.1.1.318 C.37 B.1.177 B.1.617.2 B.1.621 429 A.23.1 B.1.617.1 B.1.623 Other	0.9588 0.0097 0.0058 0.0049 0.0031 0.0027 0.0021 0.0017 0.0016 0.0011 0.0007 0.0006 0.0005 0.0004 0.0004 0.0001 0.0057		
Mixture17	[('Iota', 0.9238), ('Zeta', 0.0243), ('Gamma', 0.0205), ('Other', 0.0174), ('Omicron', 0.0072), ('Alpha', 0.0019), ('Mu', 0.0017), ('Delta', 0.0016), ('Eta', 0.0008), ('Lambda', 0.0004), ('A', 0.0004)]	B.1.526 P.2 P.1 429 BA.1 B.1.177 BA.3 B.1.1.7 B.1.621 B.1.617.2 BA.5 B.1.623 B.1.525 C.37 A.23.1 AV.1 Other	0.9238 0.0243 0.0205 0.0067 0.0037 0.0024 0.0021 0.0019 0.0017 0.0016 0.0014 0.0008 0.0008 0.0004 0.0004 0.0003 0.0072		
Mixture18	[('Other', 0.43410000000000004), ('Delta', 0.3602), ('Gamma', 0.1663), ('Zeta', 0.0239), ('Omicron', 0.0060999999999999995), ('Kappa', 0.003), ('Eta', 0.0025), ('A', 0.002), ('Mu', 0.0008), ('Lambda', 0.0005), ('Theta', 0.0005), ('Alpha', 0.0003)]	B.1.617.2 B.1 B.1.617.3 P.1 P.2 B.1.1.318 BA.5 B.1.617.1 B.1.525 A.23.1 AV.1 B.1.623 B.1.177 BA.1 B.1.621 BA.3 C.37 P.3 B.1.1.7 Other	0.3602 0.2248 0.1834 0.1663 0.0239 0.0218 0.0045 0.003 0.0025 0.002 0.0018 0.0014 0.0009 0.0009 0.0008 0.0007 0.0005 0.0005 0.0003 0.0		
Mixture19	[('Omicron', 0.9668), ('Gamma', 0.0157), ('Alpha', 0.0061), ('Other', 0.0056), ('Zeta', 0.0017), ('Delta', 0.0012), ('Kappa', 0.0012), ('Eta', 0.0009), ('A', 0.0004), ('Theta', 0.0003)]	BA.2 BA.5 BA.1 P.1 B.1.1.7 P.2 AV.1 B.1.623 B.1.617.2 B.1.617.1 B.1.177 B.1.525 B.1.1.318 B.1.617.3 A.23.1 P.3 Other	0.8665 0.0809 0.0194 0.0157 0.0061 0.0017 0.0017 0.0015 0.0012 0.0012 0.001 0.0009 0.0004 0.0004 0.0004 0.0003 0.0006		
Mixture20	[('Omicron', 0.9646), ('Zeta', 0.0165), ('Gamma', 0.0107), ('Other', 0.0029000000000000002), ('Mu', 0.0013), ('Delta', 0.0012), ('Eta', 0.0012), ('Alpha', 0.0006), ('Theta', 0.0005), ('A', 0.0003), ('Lambda', 0.0002)]	BA.1 P.2 P.1 BA.2.12.1 BA.5 B.1.621 B.1.617.2 B.1.525 B.1.1.318 B.1.623 B.1.177 B.1.1.7 P.3 AV.1 A.23.1 C.37 Other	0.9607 0.0165 0.0107 0.0022 0.0017 0.0013 0.0012 0.0012 0.0008 0.0008 0.0008 0.0006 0.0005 0.0005 0.0003 0.0002 -0.0		
Mixture21	[('Other', 0.879), ('Zeta', 0.0698), ('Gamma', 0.0415), ('Mu', 0.0038), ('Eta', 0.0014), ('Omicron', 0.0014), ('Delta', 0.0012), ('Beta', 0.0008), ('Kappa', 0.0007), ('Theta', 0.0005)]	P.2 P.1 B.1.621 AV.1 B.1.623 B.1.525 B.1.617.2 B.1.1.318 B.1.177 BA.1 429 B.1.351 B.1.617.1 B.1.617.3 P.3 BA.5 Other	0.0698 0.0415 0.0038 0.0031 0.002 0.0014 0.0012 0.0011 0.001 0.0009 0.0008 0.0008 0.0007 0.0006 0.0005 0.0005 0.8704		
Mixture22	[('Omicron', 0.9832), ('Gamma', 0.0115), ('Other', 0.0021), ('Eta', 0.0009), ('Delta', 0.0009), ('Beta', 0.0006), ('Alpha', 0.0005), ('Zeta', 0.0004)]	BA.2.12.1 BA.1 P.1 429 B.1.525 B.1.617.2 B.1.351 B.1.1.7 AV.1 BA.5 P.2 B.1.617.3 B.1.623 Other	0.8758 0.107 0.0115 0.001 0.0009 0.0009 0.0006 0.0005 0.0004 0.0004 0.0004 0.0003 0.0003 0.0001		
