location	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower
Mixture23	0.0038675764405980617	0.016254073388652635	0.007076487048674941	0.0027855257925564177	0.003831195607391914	0.0056505954107648046	0.004402958328040469	0.006763277986145486	0.00434332947628085	0.005415831728726483	0.003740427945450554	0.006643653958841681	0.002165714399552172	0.8134295464158495	0.009429099717744225	0.006711686657345553	0.006923057616439698	0.002308757240301055	0.0033936463322429087	0.008990454130984357	0.0030551879784632046	0.0025999562144086636	0.0024608406530212995	0.00490225754066356	0.0057271775859496265	0.0036647908681809683	0.0008365086589847054	0.0067815320459722606	0.001711430771225102	0.004550101376733365	0.0012720984367722487	0.01858459754935877	0.011197610946834751	0.0046978181434558204	0.008529551536082472	0.02381473463314667	0.017333744838082095	0.0069453808271612	0.006696817169268729	0.015958877187876575	0.009361009790209715	0.016370410543182227	0.020798612375398533	0.010758367849992768	0.009446536301647336	0.013933385767729732	0.01026199819271842	0.87870675928236	0.01888208921470831	0.013880354234016873	0.024585717995145657	0.008271695713801309	0.013851898081198495	0.034384160025203274	0.01228950176026147	0.0072289553636864885	0.010161494151860302	0.014153747438536606	0.011466086476622969	0.008978708102806541	0.003299595822023602	0.013506501019014445	0.005552722843842529	0.008625371265102854	0.005063004982603037	0.022201347306423643	0.017254233719721932	0.012207236980248972	3.7042876979833317e-22	0.0041639596897900455	9.468837838554897e-22	4.679011325284948e-16	0.00132359184441248	3.407885059256761e-18	3.096195920731377e-11	5.305286942166739e-19	2.16700613477778e-24	0.00048791678873549144	2.7808906452521914e-13	1.275302541257738e-05	6.2765863935727386e-24	0.3954784831825218	0.0004028517774426082	0.00026769806571090874	1.883102952471238e-14	5.031902070028648e-26	1.2930947607140038e-22	9.740209990385601e-22	6.1650572660970276e-24	1.3498668026774093e-21	8.473774613712721e-22	2.227578716912228e-19	2.9092785674726446e-18	1.756235345223008e-21	6.217947452730125e-26	0.0008002298843301034	2.350825642800575e-25	2.7006898461774065e-13	6.434537536689582e-24	0.001992490098835908	2.284567927960539e-20	1.60158116233659e-25
Mixture24	0.00038522338582251204	0.00791110814321035	0.001885586068321299	0.002472114239808567	0.003199028832858888	0.0038366196372794192	0.0019256586758937592	0.004182355273584591	0.0010545490359700092	0.0049118535835202225	0.0018243635311152734	0.00044895780140991097	0.0009401152659776038	0.0004892313854847371	0.0014861372341069235	0.0013361408274635903	0.009608038174015046	0.009172510921432122	0.0005703070632446813	0.9080369961688184	0.0002770793566085159	0.0011287369006360364	0.000958314624452498	0.006972697684434902	0.0005366863765714869	0.00271819024819514	0.0002987359159479607	0.0040090309561406105	0.0024563111522331173	0.0010503435108040336	9.79232297028023e-05	0.006134794332192511	0.004485231629859388	2.418368862493885e-14	0.00245971614712384	0.013238031384145721	0.010185702200837768	0.005294135523014877	0.007698322055934495	0.010112292506815652	0.005994548235337488	0.012077791432580944	0.0064577478128747335	0.011442567004966386	0.006147505045411652	0.003750610431569124	0.004936346306756863	0.005718908875358185	0.0073071947558608	0.008518391033408793	0.02767737884999361	0.013526743850751023	0.004555134459086833	0.9546828077944712	0.0029237976377103187	0.0052722569207208645	0.0061652311704216076	0.01602591605552905	0.00522808269379459	0.006028971771235289	0.0025399767746209067	0.012073058309273311	0.007408049150436065	0.004600415092397295	0.0012945333085546654	0.018387566878569024	0.011696627917519194	6.533568272924541e-15	2.608770428358167e-27	0.002683039761087891	2.248745570386916e-25	1.5811892723987458e-19	0.00041166362199643195	5.1812494023521266e-18	8.878656647343403e-22	1.5142600955473345e-23	4.172639066420976e-28	0.0006766512526058036	3.3147626356288165e-24	4.602618056952596e-25	5.535934400108857e-26	1.1659978771268794e-30	7.479929107488364e-27	5.7081092593027455e-25	3.0247110421808922e-21	4.0900528253304533e-26	6.6432674714170765e-31	0.837265635794951	2.4867579086186157e-27	2.5762545375152535e-25	1.5274317101111146e-34	6.147843889696048e-23	1.7393139684061515e-24	4.53882202443741e-17	1.9738293547613547e-24	1.6327395515620133e-20	2.8169032891300284e-22	8.119899719726123e-26	1.1097972340859052e-27	5.612173438023724e-17	4.741345381954882e-15	4.214860090560486e-29
Mixture25	0.0007856514298582928	0.004861204854109248	0.004704565219669105	0.001900413777194735	0.003152445506236105	0.003942270528009476	0.0034383945810140637	0.003395608440695151	0.0011852472167628685	0.003695798071931231	0.002440911551672709	0.002224959243116069	0.001961454826318117	0.014888832288322731	0.004806919612553526	0.002939907820378618	0.01481328513162933	0.05031494895063692	0.0017437572989989641	0.7902582268636571	0.0009735647903831704	0.0016399938389656066	0.0003357098329919707	0.02052257784558202	0.0016308872002660114	0.002274344472928382	0.0002373114733141219	0.003183098604118243	0.0027168036768949405	0.0026840370650470496	0.0018694165230793238	0.024354337082250495	0.004711432469165225	0.012259236406012994	0.0037116521607527073	0.011033196703467927	0.016892008452358248	0.005240543973362081	0.007959252962899205	0.010284921140100274	0.006952146123705581	0.010670390928077228	0.010215333866437018	0.008983250626058932	0.009613046289167128	0.008376945592932254	0.009208594552979262	0.008296295838774599	0.01401934798119774	0.010171227766391063	0.038431673071639756	0.8999709538967676	0.014013872026563724	0.956236402231058	0.009638121280111694	0.00502155656214356	0.004373601412399182	0.020532358569727266	0.009475314456237324	0.007267472747077937	0.0026474327073186597	0.009104694161732676	0.008040463712976257	0.009012496336621684	0.0019038269858408655	0.01823469209871764	0.011926105970045708	0.23548612044041148	2.854326734560467e-24	4.251760362938085e-10	6.037986655651367e-22	1.762779068749976e-21	3.179495467165803e-05	1.159178460327779e-18	5.337851912988553e-05	3.494887276201807e-20	2.615346883877383e-28	5.104926410883702e-22	7.258192946457117e-23	2.17995413697984e-24	1.2976525978542072e-27	1.3244515337018963e-33	4.762178040563464e-18	5.656021863713787e-24	3.9486277997414123e-23	6.357858664812166e-22	4.0565705819217954e-24	0.009564859015858875	7.58190274712282e-28	1.6880670800746302e-21	1.6831054561466503e-29	3.1976685631718865e-20	8.815078242727054e-25	1.2773262123069904e-22	3.1942296069883054e-28	4.805939913131884e-22	4.345070741061367e-22	9.49128854575788e-22	2.0211484223324583e-26	0.0001564000875020255	3.804641097057582e-17	2.857310219628476e-28
Mixture26	0.0017674308387261	0.006025620136873616	0.0014642253783405021	0.0018398765080053778	0.0030072618577292026	0.0032780120599153716	0.0025430027916407845	0.0026053996161134485	0.001832285345281264	0.004242531162087225	0.0017795459649855528	0.0016200153779437015	0.00038781681506333716	0.33642459898743177	0.012418152316522322	0.0009542942494325875	0.008145019233083282	0.5190653740587735	0.000294090239509391	0.01335592428348183	6.158821210020424e-05	0.0005444429260271203	0.0009431646893244469	0.003183405901046872	0.00027597288657385576	0.0021479610786321922	0.0003124301495758409	0.004788015602948599	0.0016265899202533613	0.0013343571749991842	7.8308266549562e-05	0.00493741952186871	0.05370860459142838	2.262464042719661e-15	0.005567677485816031	0.01433228855354512	0.011310367639155324	0.0052433874924448926	0.008240922718596529	0.011934085861823209	0.007041101834053657	0.011633732031517685	0.010602365124118933	0.009618949663586451	0.006818822903200926	0.009125175893612785	0.0034779119840342818	0.8503903503586024	0.012812309209417743	0.008119169044076287	0.02624030073161336	0.9154521875524338	0.003248926267525227	0.04277645104440928	0.0010687124893101632	0.003827766881037296	0.006129794838839282	0.012662938132776032	0.0026765466211418803	0.005486405117770281	0.0033528254648714528	0.012601396627056323	0.006645300103930444	0.006255426227246577	0.0010926977804678272	0.016952674866646644	0.6958672344111587	1.8732524849305093e-14	5.3576277213459764e-21	4.353895858856694e-05	3.847100672180023e-25	1.1867738966171468e-20	4.038289195965243e-18	2.6731114862773864e-21	1.1203051038047315e-23	3.915639175703556e-24	2.0503882498417702e-26	1.4173881322924368e-13	1.8931993582799647e-23	1.235323569636971e-24	8.210819509369627e-32	2.460610805776446e-25	4.937293793780387e-22	1.442421305064049e-26	5.035263739963875e-21	2.3224393324429584e-19	1.4640536862672266e-27	4.339479931132725e-22	1.3724297516283744e-26	2.043250114403229e-27	9.354281148842257e-28	5.25054866243418e-26	2.2829265713455512e-27	2.49306575315644e-21	3.9473840853606156e-25	4.555309352829739e-22	9.71671007341943e-25	4.915472265573305e-25	2.797347969896948e-28	1.065536998021863e-22	0.002206123507926564	1.045950197919906e-27
Mixture27	0.00037613466907069037	0.008989437672822113	0.0013652870996157913	0.0032405412658506115	0.0024458816615976473	0.0037661327269899424	0.0027540188806836775	0.0031932712530326284	0.0005019014141013023	0.004944236368882843	0.0038140174222062984	0.0011494509064102771	0.0006770022120930058	0.24844563407517864	0.007528407816096249	0.0011496838101128857	0.006452337384075368	0.604273906935468	0.0008355903808288048	0.02253831175532722	0.00014287089392479654	0.0010058450121229437	0.00046574866979793786	0.00140023297500019	0.002002084689716952	0.002318897007274119	0.0006269375463955406	0.0038484960840014988	0.002312940612816475	0.0015318302907727675	7.726052984961664e-05	0.0036409135107906814	0.049738874779437794	2.605700495624695e-11	0.002792500734557852	0.017044526450584505	0.007989820326121284	0.00866299499246955	0.006341260457329484	0.010090502503180892	0.007618460901362124	0.011414860783593635	0.005776570530136238	0.012694100214963951	0.012282454840654575	0.007389183193160241	0.004723998844545457	0.7974972020828638	0.01736872409501741	0.008715483764670438	0.04557295625989028	0.9179970543948016	0.006729203760645289	0.09112573103448135	0.0017350343255401928	0.0053215719489066934	0.003550603051620844	0.010278108586963049	0.010538125234980983	0.00833268732435076	0.0038040872662146504	0.010756075794972874	0.007883740712639229	0.007090944011405676	0.0009264532000070522	0.01925051915419358	0.6237801568838452	3.0514205724246934e-13	1.766981555098161e-30	0.0019278603030654564	2.6395580510038457e-26	9.685712710323038e-18	1.0802312390174925e-23	7.75625478654751e-21	1.4593457822048991e-22	1.5428002744329305e-23	3.01494202616762e-25	8.747905216369964e-07	3.741533954388736e-21	1.88815343570242e-25	1.1231693057546565e-28	3.612772449385054e-18	2.349877141825511e-20	3.8820834421242795e-28	8.07424707784838e-26	0.003473345046044642	6.203034168256709e-27	1.9433675260022715e-22	6.091667374887853e-26	1.6788439351693337e-28	9.034416755929773e-30	1.4411001559680078e-25	1.7769015998791712e-26	1.5937986106210851e-21	1.0872434644486777e-25	2.716810757468033e-19	5.8680189894984824e-27	1.119760670546835e-26	3.237241425689111e-27	2.943683318319396e-25	0.0033186674591229736	9.826429948189441e-27
Mixture28	0.002760662241840094	0.009148232332444045	0.007648680205220074	0.003995744950316903	0.005497491506290979	0.005865471403699117	0.005339709297150736	0.003606113430722648	0.0028062786274387075	0.004174773505340467	0.0061101758581089995	0.004939804504846368	0.0015703779485348142	0.7986701874728054	0.009398408552466948	0.003958485922926445	0.02103984100712978	0.0031095979215250446	0.005880669568035613	0.008505531959013558	0.0023069637853095097	0.0009336513094564476	0.002872016780658214	0.003587150501860951	0.0026982985870649856	0.004283651410824493	0.0009420425881411514	0.0060439005852164045	0.0039447121826377725	0.005128423635690796	0.0019191967803015336	0.00846180567499275	0.036474508725856836	0.0008799477298405035	0.005868575954855538	0.021909291698644147	0.01563841335618178	0.00840826238611107	0.01094247051169578	0.014610700173523467	0.008888168341113214	0.014103828697249202	0.010794026541147165	0.010765267881083224	0.011052310652910242	0.01312041962924225	0.006749095896506497	0.8741521855592218	0.02183395961361289	0.01435881113576745	0.09694070628218271	0.01077914414274378	0.01643004930039565	0.02562102236473559	0.012093410419573894	0.0031764672390857214	0.006502181313709026	0.013708168187009248	0.012497235493717921	0.008880654714127504	0.0035492054207708367	0.015367206297393656	0.0076378400333069335	0.010454763697042211	0.005437283947613557	0.022462429576711993	0.4505627796476205	0.010432667813050437	2.060533623783072e-21	0.0030722812718713783	2.9489130700476668e-24	2.5347291701191667e-18	0.0027862174950897514	1.1959249602164718e-11	0.0020753377458360275	1.4199493823584701e-22	9.064939539958357e-29	6.289614569968017e-09	0.0003391373262581614	3.706942639668302e-20	7.158474060274499e-23	0.359198690239519	0.0021336222556592303	0.00022234905722268253	0.00039879065367641453	1.4274182780096322e-24	7.326006682407649e-21	1.2825380514196145e-22	2.672642836782407e-25	1.3125120894059088e-25	1.0059737881449533e-22	3.8429208001868986e-26	2.6120236782624254e-20	0.00030559761769424483	1.9000227633678754e-26	5.752724371140265e-13	4.0628942948532986e-18	1.941056858093214e-16	7.580389126246987e-25	0.001504063200430495	1.4964205303766357e-05	1.5746459129568382e-27
Mixture29	0.00027928265392706175	0.003265609156158926	0.000880729205234724	0.0016797129226836724	0.002266067928494897	0.002293985366289872	0.002563851845435099	0.003118805705200868	0.001120746974685881	0.005029535760554197	0.002152589075894383	0.0006363240209330629	0.00022483183084227987	0.5450173441048453	0.0035004068024593227	0.0002552839194321999	0.00394705768417761	0.25827648551122645	0.00033878510485657555	0.09986000798262472	0.00012736680060359727	0.0012943011257118878	0.004852303388287506	0.002941502033469403	0.0003270857883078691	0.0023398489107806725	0.0002918814725545653	0.00309777368137208	0.0028504611186298172	0.0008528852031897818	8.590890387795614e-05	0.005636134566249078	0.03632903552236062	1.532138637613675e-13	0.0022829687952164814	0.0078062607567402215	0.006641978145211034	0.0061560895679462135	0.006944462992347237	0.00847142631525253	0.007121092925401861	0.014543257864079643	0.0061934428835725315	0.010546880527969048	0.008978114002235655	0.0048130326888234385	0.002194778508719742	0.7129561121725009	0.012875295830901521	0.002019318461413925	0.011622666311897118	0.3637788409695061	0.0026562353350745643	0.2229712220010041	0.0021306186281426043	0.006966057531862308	0.06373368301285598	0.01982807755140691	0.003743251552495868	0.009587297487703024	0.003084963001086023	0.009074378445720737	0.008344832752053574	0.004121127359933738	0.0013039318052463496	0.018207782788969985	0.4499998596714984	5.6471210766057784e-14	1.6960841887089095e-31	4.2443461537927956e-23	1.0162131920737485e-26	4.918680507659587e-25	2.996396505593097e-20	1.4870331001494195e-25	3.44612692072319e-21	5.5745740096257394e-24	1.009174050428625e-26	2.173393783762086e-08	6.44035879952876e-23	5.443786536458656e-26	5.2739638958762906e-30	0.10686367814860594	4.1511915689810414e-22	6.070754357471918e-29	5.506831668091056e-25	1.1276768010033889e-15	1.8420965223930694e-28	1.6830908864280253e-21	1.3529221615574185e-30	1.8785827646971278e-25	4.522327648515077e-25	2.634990822278957e-27	2.7195221841051556e-30	1.7740713188763573e-26	4.255450029475257e-30	5.079401364709166e-22	2.8729524899354995e-23	1.3202709128420629e-27	4.059276263680819e-29	6.318223122873826e-22	4.4169288411257906e-23	6.127786949248077e-29
Mixture30	0.0006549971124717585	0.006198314250951678	0.0012709753293834415	0.0010777769089538236	0.002817147789006322	0.0031945549170387124	0.0019697068683653105	0.0044358537477186735	0.0006302561440236204	0.0035318290421467776	0.002145582576537934	0.0013997110668752316	0.00024013188983730636	0.4537678133530412	0.0044157328851601105	0.0010922706109869327	0.007359954456687586	0.25445830510283524	0.0002464387345049489	0.17356918857013567	0.00019102269787166606	0.0006003646181743697	0.00023930042915774305	0.00523469371698294	0.0036467732338920423	0.0016002806378217541	0.0004271747637369513	0.005677554170153669	0.0016928603250917665	0.0012569055121884293	7.02144248358146e-05	0.005941481940729814	0.04612768429234171	9.135274013382426e-11	0.003953057330695752	0.014449395032524764	0.00832397216447684	0.004465769431636145	0.009074455358397435	0.014098871641562389	0.007309202519402732	0.010235532924081163	0.007306322804751677	0.008130791819657982	0.006733543298816656	0.006478845703788667	0.0027032146424272895	0.6711672298529374	0.016937889564876213	0.006718071791736188	0.02591216086712611	0.3753374543831881	0.003650293716922112	0.33389859164639524	0.0030898418092864086	0.004246479853947148	0.0026875683600560934	0.01357189224223053	0.020566513873351584	0.00631932094891477	0.003715376086898184	0.01632033718555445	0.006696564754107921	0.005538489276377613	0.0010603503814429055	0.016555976389082207	0.48730082462619445	1.0714755446470276e-14	2.4376255416199704e-25	0.0002572682429154619	9.140232937617061e-29	2.8174134926176695e-31	3.958902291220355e-18	1.1475529926913781e-21	1.105112758454074e-22	1.111100200100657e-24	7.114233680254948e-25	3.841640038629916e-17	3.2513583678977753e-22	1.3033149825463794e-25	5.5223815111875124e-30	0.0734215724070995	5.729106038420887e-23	1.8759474264610638e-27	2.861021564373478e-25	5.031310176847379e-19	6.045179808720553e-29	7.004643028580167e-25	1.0651733378522647e-28	2.546866644787044e-29	1.5960861038549605e-28	1.5442304360995661e-28	4.8681943220024434e-27	2.410016630102284e-25	3.936408545593074e-28	7.966851364405934e-21	3.0219289937791872e-24	4.0798052206495605e-25	1.3647519767031198e-27	5.2825435164784035e-18	0.0008579784106389646	4.3057345210275746e-29
Mixture31	0.005233089189337032	0.012458477900606906	0.017336740534693595	0.00932963677180053	0.06869236364377122	0.022573064051984094	0.01094142925250748	0.01273891061359289	0.11084238297893297	0.011139085738859078	0.012492036021940423	0.01116276151647961	0.07891077135475079	0.01723340231261977	0.010984523502443506	0.006317270332494935	0.01874031805031552	0.006229248010038602	0.01362280092668019	0.013496675611364181	0.006415710390876564	0.006493885976155717	0.0031050346627876273	0.01652240066059299	0.012349536260189104	0.10463680426551307	0.005277303024996891	0.013540155588519311	0.004349709762476191	0.008638762258879051	0.014348938359866574	0.01864328924843024	0.004318601282044186	0.2421925162996879	0.008939136133785955	0.030037964334157796	0.1359814249329606	0.03292211873219072	0.08096556573420967	0.1187529200466334	0.018315624241828855	0.04829332741525991	0.15274332741467175	0.02039159913828928	0.031087297771156534	0.0273127458044761	0.10412399766179396	0.10423035088190546	0.024358032362805822	0.014530021589432545	0.11695803848754978	0.013384697572060705	0.12415341704524283	0.04301404265697433	0.036734058499057705	0.015411641888511825	0.009420789858784796	0.07608542955275074	0.01954702060361121	0.11349091865359627	0.011915550043383145	0.029397860179521625	0.00932063135317468	0.01725833287818862	0.1513988658734783	0.09051808041278249	0.009830096726657571	0.3859569974183684	0.0016233693543684776	0.003960511412703781	0.0017891943664284525	0.003482507472843798	0.05671887630421857	0.0019592395579673336	0.005590739274153187	1.2928151853938357e-30	0.06885994446734846	0.0036265023963755858	0.0038231767807528185	0.003214400778370447	0.05210548390453201	1.4973001028327773e-25	0.004872009495413693	0.0008869830974612334	0.0031082954632517066	6.547328625577256e-27	0.0012641928262332293	1.1388818096688327e-10	6.038414306419386e-29	0.0019211360537646105	7.317766112909751e-27	0.0049675935262588925	0.003961096929769211	0.08440290237264088	0.0022361715389612948	0.004318867157839722	1.9172771862200353e-20	0.002799687788258196	0.0008908995848056404	0.0024496822973055655	7.412519098256416e-23	0.0780931003410664
Mixture32	0.003065555787277515	0.01001018156521237	0.005391219657390716	0.005748210308614765	0.03814060536909961	0.04650883612405466	0.007247772750937389	0.0077379800113551115	0.0016368381841711974	0.007966222436882404	0.00861418854032133	0.007822878188262357	0.05898844355066052	0.3299985168781279	0.008661357416444996	0.0043913722879430715	0.022928479183745406	0.18598158576135262	0.0016011759984964017	0.09660675678897208	0.0008504352638733048	0.002130916512317274	0.006804733162260517	0.007394736424731476	0.007746603108222493	0.007452665957349676	0.00282614405869266	0.011535618400418357	0.0028398062041248345	0.004067671423716108	0.0007296253487805332	0.017359630534811047	0.029339240172313125	0.0017333912699665035	0.006013530153162345	0.027169881102877845	0.018360528379223806	0.015083843387501635	0.04260121055297424	0.13872766507276235	0.013315190382676142	0.018524312832039345	0.009952203423752717	0.012868494283228367	0.015015000012955927	0.019013315002409107	0.08607822618741032	0.3711199204126722	0.022476452756882315	0.01015625639471524	0.08874972345596602	0.22685247796226518	0.015134839981191545	0.12873088742731587	0.005780879077804805	0.0063540846716184304	0.07493989533458094	0.02877734168360751	0.022212908243432205	0.01480986489263057	0.007796923955407062	0.02086980412402447	0.009808067193336507	0.007365991957403133	0.005905243220330896	0.03857238377539137	0.12680687203986252	0.01907464572301394	1.4053402513054446e-19	0.002988933250080188	1.5514469554148203e-24	0.0014432449103930329	0.033975771728230256	0.0003608656136383951	0.0027481154379557383	1.0862065434776565e-21	2.789550298771717e-32	0.002040856960581845	0.0029297526203446336	0.0012918546789473873	0.03564981957155261	0.1943737496181419	9.470645973339477e-10	6.39205613462756e-18	3.4945935928948137e-10	0.029541853725892332	2.1052748440494628e-32	0.03224609437477163	1.1671464168477592e-27	1.2547118201115656e-21	7.853214864211432e-27	4.239654207733706e-21	5.104593152811034e-19	0.0034430527355455267	4.0341371015793884e-20	0.003959183110765271	2.4915130336487337e-27	7.422026033211777e-09	2.4781363898261986e-28	0.0031236876428059565	0.00207825197141683	1.7996542429057673e-30
Mixture33	0.0024141384746934483	0.005140508396087245	0.025926923153045806	0.001165047469175076	0.0021644002223835668	0.005218465635399908	0.006006556987445106	0.00246978615537153	0.002112230019107664	0.005555238343181106	0.003093072098181547	0.004473439812981495	0.003186633659694294	0.001062476324558281	0.006925777856984702	0.005616144691110269	0.009583364216352386	0.015728486528242037	0.006423365743881192	0.010516415511004035	0.012705281548234415	0.000998989602338593	0.0031444141988594765	0.013178427315631895	0.016577404418532043	0.006233211740179794	0.002701055644708021	0.0035785248729251467	0.002440736737076612	0.007616395207028915	0.025101769394662715	0.010741695920258185	0.003945026700431258	0.7640901951778687	0.005508510435132093	0.011177924791946467	0.35132055947472635	0.00406953548266636	0.004928898683411113	0.011535889155346455	0.011400886514168616	0.010902041385677335	0.008211259776570487	0.010120620069218196	0.00785692762861212	0.018173071319984205	0.008017541435037582	0.0063905591793150494	0.015743965972849404	0.013439262879311593	0.010664294923636148	0.15889447901538056	0.01800259419453231	0.041291384063318524	0.013232654994880317	0.0036521420732736876	0.0062370022376443904	0.013105792683055425	0.027278400746989288	0.0118468636661192	0.009360189248343139	0.008337136895859494	0.005798760413616476	0.012910081533634843	0.4201448748645148	0.023855629671222022	0.010437991158275825	0.8739518037319417	1.4097645356728037e-17	0.0010371937014469308	0.005154643591145569	2.1797039651931415e-28	0.000632450080197094	4.2311966535161433e-07	0.002236363159950685	1.4609816737940656e-32	3.855479839849364e-28	0.0017129871640587915	2.5500508861630427e-26	1.5539816327928505e-26	1.140811442989935e-22	9.761039543385002e-34	0.0008800643386154304	0.0010982374068835574	0.0022514488868555973	9.849778088384083e-27	7.795853761952567e-05	1.3096732259909705e-25	1.7754528871231642e-23	3.4272794498541455e-28	0.0006922394745475807	7.516707982774626e-25	0.0026467574048856107	2.4853948868620332e-16	5.013448507952152e-27	2.865277341573598e-20	2.5410588780787375e-23	0.0004737072761611383	0.005103419666711468	0.0023460380602960064	2.2150468039193873e-19	0.40603517341341194
Mixture34	0.00277047593072717	0.008349005723411814	0.01466322734998924	0.0025926107018338735	0.43039904139501417	0.005337448272504899	0.00518789475234968	0.004129929608259846	0.0007403111143408263	0.004771373089097537	0.0059010103736227395	0.002392386281289328	0.0031573851060616998	0.0007118919832096314	0.005776054055370239	0.004077263194571331	0.006623062405740754	0.0024269739946897956	0.003731961192340975	0.004890652836611356	0.0029535552238509647	0.0003762420042845632	0.0019753570863754637	0.003783296453967996	0.0037039619069844333	0.004015812878490039	0.0014681787039421256	0.004679881229541638	0.0028603404501296877	0.007594289831223039	0.0021219948996779752	0.00886219282737392	0.0029844271930158394	0.00359146855509123	0.0054445719822527544	0.014990019187243332	0.02605380836669404	0.005083824381413006	0.4688353155334949	0.01473262800853353	0.010655354888336483	0.015096977696434283	0.00507608422896133	0.013998858196238636	0.011465143188401163	0.008046169121003597	0.009496141570323378	0.003964516698647678	0.01704458965682137	0.012079232927158309	0.016977199187014177	0.007824623706997408	0.01624673266850576	0.02301406038965347	0.01184452452560378	0.0026561156551575893	0.005961604671321675	0.014993150724381916	0.017963689115104667	0.010269059902811566	0.005097702728772318	0.010588903922020696	0.007462353385603737	0.012328416123915574	0.004668922630695417	0.015403442143951417	0.007953726675165371	0.02971019334298527	1.125756623251401e-19	0.0029298723018076817	3.2111578223905604e-17	2.5747542251110236e-16	0.40361259020256035	7.754509934623775e-19	0.001157603171061023	2.754009170193978e-23	2.4757782410976812e-29	2.9322065314326678e-08	0.0005201753249109633	2.0346704686140736e-23	1.5636378947900155e-19	2.924049810005252e-29	1.2163277439033953e-13	9.87737417932395e-18	8.478408093248393e-11	1.1550265819468629e-26	7.203852660929944e-24	1.9121950292034955e-21	6.091286616965112e-25	3.3823075796087807e-28	2.042884824824136e-24	4.118251855813607e-26	1.2336866101246455e-21	1.3281776534312575e-17	2.2267484553506934e-23	8.458576189788929e-24	1.7623171681767847e-21	0.0006629949404059977	1.7288608938465406e-22	0.0020904832945092527	2.439089424464055e-21	3.685366561094701e-27
