"lineage","sample","meanAF","meanAF_uniq","minAF_uniq_nonzero","N","lineage N. rules","lineage prop."
"EM.1",NA,0,0,NA,0,1,0
"EN.1",NA,0,0,NA,0,1,0
"EP.1",NA,0,0,NA,0,1,0
"EP.2",NA,0,0,NA,0,1,0
"EQ.1",NA,0,0,NA,0,1,0
"ER.1",NA,0,0,NA,0,1,0
"ER.1.1",NA,0,0,NA,0,1,0
"ES.1",NA,0,0,NA,0,1,0
"ET.1",NA,0,0,NA,0,1,0
"EU.1",NA,0,0,NA,0,1,0
"EU.1.1",NA,0,0,NA,0,1,0
"EU.1.1.1",NA,0,0,NA,0,1,0
"EW.1",NA,0,0,NA,0,1,0
"EW.2",NA,0,0,NA,0,1,0
"EW.3",NA,0,0,NA,0,1,0
"EY.1",NA,0,0,NA,0,1,0
"EZ.1",NA,0,0,NA,0,1,0
"FA.1",NA,0,0,NA,0,1,0
"FA.2",NA,0,0,NA,0,1,0
"FB.1",NA,0,0,NA,0,1,0
"FB.2",NA,0,0,NA,0,1,0
"FC.1",NA,0,0,NA,0,1,0
"FD.1",NA,0,0,NA,0,1,0
"FD.1.1",NA,0,0,NA,0,1,0
"FD.2",NA,0,0,NA,0,1,0
"FD.3",NA,0,0,NA,0,1,0
"FD.4",NA,0,0,NA,0,1,0
"FE.1",NA,0,0,NA,0,1,0
"FE.1.1",NA,0,0,NA,0,1,0
"FE.1.2",NA,0,0,NA,0,1,0
"FG.1",NA,0,0,NA,0,1,0
"FG.2",NA,0,0,NA,0,1,0
"FG.3",NA,0,0,NA,0,1,0
"FH.1",NA,0,0,NA,0,1,0
"FJ.1",NA,0,0,NA,0,1,0
"FK.1",NA,0,0,NA,0,1,0
"FK.1.1",NA,0,0,NA,0,1,0
"FK.1.2",NA,0,0,NA,0,1,0
"FL.1",NA,0,0,NA,0,1,0
"FL.1.1",NA,0,0,NA,0,1,0
"FL.1.2",NA,0,0,NA,0,1,0
"FL.1.3",NA,0,0,NA,0,1,0
"FL.10",NA,0,0,NA,0,1,0
"FL.11",NA,0,0,NA,0,1,0
"FL.12",NA,0,0,NA,0,1,0
"FL.2",NA,0,0,NA,0,1,0
"FL.2.1",NA,0,0,NA,0,1,0
"FL.2.2",NA,0,0,NA,0,1,0
"FL.3",NA,0,0,NA,0,1,0
"FL.3.1",NA,0,0,NA,0,1,0
"FL.3.2",NA,0,0,NA,0,1,0
"FL.3.3",NA,0,0,NA,0,1,0
"FL.4",NA,0,0,NA,0,1,0
"FL.5",NA,0,0,NA,0,1,0
"FL.6",NA,0,0,NA,0,1,0
"FL.7",NA,0,0,NA,0,1,0
"FL.8",NA,0,0,NA,0,1,0
"FL.9",NA,0,0,NA,0,1,0
"FM.1",NA,0,0,NA,0,1,0
"FM.2",NA,0,0,NA,0,1,0
"FQ.1",NA,0,0,NA,0,1,0
"FR.1",NA,0,0,NA,0,1,0
"FR.2",NA,0,0,NA,0,1,0
"FS.1",NA,0,0,NA,0,1,0
"FT.1",NA,0,0,NA,0,1,0
"FU.1",NA,0,0,NA,0,1,0
"FU.2",NA,0,0,NA,0,1,0
"FV.1",NA,0,0,NA,0,1,0
"FW.1",NA,0,0,NA,0,1,0
"FW.2",NA,0,0,NA,0,1,0
"FY.1",NA,0,0,NA,0,1,0
"FY.2",NA,0,0,NA,0,1,0
"FY.3",NA,0,0,NA,0,1,0
"FY.4",NA,0,0,NA,0,1,0
"FZ.1",NA,0,0,NA,0,1,0
"FZ.1.1",NA,0,0,NA,0,1,0
"FZ.2",NA,0,0,NA,0,1,0
"GA.1",NA,0,0,NA,0,1,0
"GA.2",NA,0,0,NA,0,1,0
"GA.3",NA,0,0,NA,0,1,0
"GB.1",NA,0,0,NA,0,1,0
"GC.1",NA,0,0,NA,0,1,0
"GC.2",NA,0,0,NA,0,1,0
"GD.1",NA,0,0,NA,0,1,0
"GE.1",NA,0,0,NA,0,1,0
"L.3",NA,0,0,NA,0,1,0
"L.4",NA,0,0,NA,0,1,0
"N.1",NA,0,0,NA,0,1,0
"N.10",NA,0,0,NA,0,1,0
"N.4",NA,0,0,NA,0,1,0
"N.5",NA,0,0,NA,0,1,0
"P.1",NA,0,0,NA,0,1,0
"P.1.1",NA,0,0,NA,0,1,0
"P.1.10",NA,0,0,NA,0,1,0
"P.1.11",NA,0,0,NA,0,1,0
"P.1.12",NA,0,0,NA,0,1,0
"P.1.12.1",NA,0,0,NA,0,1,0
"P.1.13",NA,0,0,NA,0,1,0
"P.1.14",NA,0,0,NA,0,1,0
"P.1.15",NA,0,0,NA,0,1,0
"P.1.16",NA,0,0,NA,0,1,0
"P.1.17",NA,0,0,NA,0,1,0
"P.1.17.1",NA,0,0,NA,0,1,0
"P.1.2",NA,0,0,NA,0,1,0
"P.1.4",NA,0,0,NA,0,1,0
"P.1.7",NA,0,0,NA,0,1,0
"P.1.7.1",NA,0,0,NA,0,1,0
"P.1.8",NA,0,0,NA,0,1,0
"P.1.9",NA,0,0,NA,0,1,0
"P.2",NA,0,0,NA,0,1,0
"P.3",NA,0,0,NA,0,1,0
"P.6",NA,0,0,NA,0,1,0
"P.7",NA,0,0,NA,0,1,0
"Q.1",NA,0,0,NA,0,1,0
"Q.3",NA,0,0,NA,0,1,0
"Q.4",NA,0,0,NA,0,1,0
"Q.6",NA,0,0,NA,0,1,0
"Q.8",NA,0,0,NA,0,1,0
"R.1",NA,0,0,NA,0,1,0
"R.2",NA,0,0,NA,0,1,0
"W.1",NA,0,0,NA,0,1,0
"XAA",NA,0,0,NA,0,1,0
"XAC",NA,0,0,NA,0,1,0
"XAE",NA,0,0,NA,0,1,0
"XAF",NA,0,0,NA,0,1,0
"XAG",NA,0,0,NA,0,1,0
"XAH",NA,0,0,NA,0,1,0
"XAJ",NA,0,0,NA,0,1,0
"XAK",NA,0,0,NA,0,1,0
"XAM",NA,0,0,NA,0,1,0
"XAN",NA,0,0,NA,0,1,0
"XAP",NA,0,0,NA,0,1,0
"XAQ",NA,0,0,NA,0,1,0
"XAS",NA,0,0,NA,0,1,0
"XAU",NA,0,0,NA,0,1,0
"XAV",NA,0,0,NA,0,1,0
"XAY",NA,0,0,NA,0,1,0
"XAY.1",NA,0,0,NA,0,1,0
"XAY.1.1.1",NA,0,0,NA,0,1,0
"XAY.2",NA,0,0,NA,0,1,0
"XAY.2.3",NA,0,0,NA,0,1,0
"XAZ",NA,0,0,NA,0,1,0
"XB",NA,0,0,NA,0,1,0
"XBB",NA,0,0,NA,0,1,0
"XBB.1",NA,0,0,NA,0,1,0
"XBB.1.1",NA,0,0,NA,0,1,0
"XBB.1.10",NA,0,0,NA,0,1,0
"XBB.1.11",NA,0,0,NA,0,1,0
"XBB.1.11.1",NA,0,0,NA,0,1,0
"XBB.1.12",NA,0,0,NA,0,1,0
"XBB.1.13",NA,0,0,NA,0,1,0
"XBB.1.14",NA,0,0,NA,0,1,0
"XBB.1.15",NA,0,0,NA,0,1,0
"XBB.1.16",NA,0,0,NA,0,1,0
"XBB.1.16.1",NA,0,0,NA,0,1,0
"XBB.1.16.2",NA,0,0,NA,0,1,0
"XBB.1.16.3",NA,0,0,NA,0,1,0
"XBB.1.16.4",NA,0,0,NA,0,1,0
"XBB.1.16.5",NA,0,0,NA,0,1,0
"XBB.1.16.6",NA,0,0,NA,0,1,0
"XBB.1.17",NA,0,0,NA,0,1,0
"XBB.1.17.1",NA,0,0,NA,0,1,0
"XBB.1.18",NA,0,0,NA,0,1,0
"XBB.1.18.1",NA,0,0,NA,0,1,0
"XBB.1.19",NA,0,0,NA,0,1,0
"XBB.1.19.1",NA,0,0,NA,0,1,0
"XBB.1.20",NA,0,0,NA,0,1,0
"XBB.1.21",NA,0,0,NA,0,1,0
"XBB.1.22",NA,0,0,NA,0,1,0
"XBB.1.22.1",NA,0,0,NA,0,1,0
"XBB.1.22.2",NA,0,0,NA,0,1,0
"XBB.1.24",NA,0,0,NA,0,1,0
"XBB.1.24.1",NA,0,0,NA,0,1,0
"XBB.1.24.2",NA,0,0,NA,0,1,0
"XBB.1.24.3",NA,0,0,NA,0,1,0
"XBB.1.25",NA,0,0,NA,0,1,0
"XBB.1.26",NA,0,0,NA,0,1,0
"XBB.1.27",NA,0,0,NA,0,1,0
"XBB.1.28",NA,0,0,NA,0,1,0
"XBB.1.28.1",NA,0,0,NA,0,1,0
"XBB.1.29",NA,0,0,NA,0,1,0
"XBB.1.3",NA,0,0,NA,0,1,0
"XBB.1.30",NA,0,0,NA,0,1,0
"XBB.1.31",NA,0,0,NA,0,1,0
"XBB.1.32",NA,0,0,NA,0,1,0
"XBB.1.33",NA,0,0,NA,0,1,0
"XBB.1.34",NA,0,0,NA,0,1,0
"XBB.1.35",NA,0,0,NA,0,1,0
"XBB.1.36",NA,0,0,NA,0,1,0
"XBB.1.37",NA,0,0,NA,0,1,0
"XBB.1.37.1",NA,0,0,NA,0,1,0
"XBB.1.38",NA,0,0,NA,0,1,0
"XBB.1.39",NA,0,0,NA,0,1,0
"XBB.1.4",NA,0,0,NA,0,1,0
"XBB.1.4.1",NA,0,0,NA,0,1,0
"XBB.1.40",NA,0,0,NA,0,1,0
"XBB.1.5",NA,0,0,NA,0,1,0
"XBB.1.5.1",NA,0,0,NA,0,1,0
"XBB.1.5.10",NA,0,0,NA,0,1,0
"XBB.1.5.11",NA,0,0,NA,0,1,0
"XBB.1.5.12",NA,0,0,NA,0,1,0
"XBB.1.5.13",NA,0,0,NA,0,1,0
"XBB.1.5.14",NA,0,0,NA,0,1,0
"XBB.1.5.15",NA,0,0,NA,0,1,0
"XBB.1.5.16",NA,0,0,NA,0,1,0
"XBB.1.5.17",NA,0,0,NA,0,1,0
"XBB.1.5.18",NA,0,0,NA,0,1,0
"XBB.1.5.19",NA,0,0,NA,0,1,0
"XBB.1.5.2",NA,0,0,NA,0,1,0
"XBB.1.5.20",NA,0,0,NA,0,1,0
"XBB.1.5.21",NA,0,0,NA,0,1,0
"XBB.1.5.22",NA,0,0,NA,0,1,0
"XBB.1.5.23",NA,0,0,NA,0,1,0
"XBB.1.5.24",NA,0,0,NA,0,1,0
"XBB.1.5.25",NA,0,0,NA,0,1,0
"XBB.1.5.26",NA,0,0,NA,0,1,0
"XBB.1.5.27",NA,0,0,NA,0,1,0
"XBB.1.5.28",NA,0,0,NA,0,1,0
"XBB.1.5.29",NA,0,0,NA,0,1,0
"XBB.1.5.3",NA,0,0,NA,0,1,0
"XBB.1.5.30",NA,0,0,NA,0,1,0
"XBB.1.5.31",NA,0,0,NA,0,1,0
"XBB.1.5.32",NA,0,0,NA,0,1,0
"XBB.1.5.33",NA,0,0,NA,0,1,0
"XBB.1.5.34",NA,0,0,NA,0,1,0
"XBB.1.5.35",NA,0,0,NA,0,1,0
"XBB.1.5.36",NA,0,0,NA,0,1,0
"XBB.1.5.37",NA,0,0,NA,0,1,0
"XBB.1.5.38",NA,0,0,NA,0,1,0
"XBB.1.5.39",NA,0,0,NA,0,1,0
"XBB.1.5.4",NA,0,0,NA,0,1,0
"XBB.1.5.40",NA,0,0,NA,0,1,0
"XBB.1.5.41",NA,0,0,NA,0,1,0
"XBB.1.5.42",NA,0,0,NA,0,1,0
"XBB.1.5.43",NA,0,0,NA,0,1,0
"XBB.1.5.44",NA,0,0,NA,0,1,0
"XBB.1.5.45",NA,0,0,NA,0,1,0
"XBB.1.5.46",NA,0,0,NA,0,1,0
"XBB.1.5.47",NA,0,0,NA,0,1,0
"XBB.1.5.48",NA,0,0,NA,0,1,0
"XBB.1.5.49",NA,0,0,NA,0,1,0
"XBB.1.5.5",NA,0,0,NA,0,1,0
"XBB.1.5.50",NA,0,0,NA,0,1,0
"XBB.1.5.51",NA,0,0,NA,0,1,0
"XBB.1.5.52",NA,0,0,NA,0,1,0
"XBB.1.5.54",NA,0,0,NA,0,1,0
"XBB.1.5.55",NA,0,0,NA,0,1,0
"XBB.1.5.56",NA,0,0,NA,0,1,0
"XBB.1.5.57",NA,0,0,NA,0,1,0
"XBB.1.5.58",NA,0,0,NA,0,1,0
"XBB.1.5.59",NA,0,0,NA,0,1,0
"XBB.1.5.6",NA,0,0,NA,0,1,0
"XBB.1.5.60",NA,0,0,NA,0,1,0
"XBB.1.5.61",NA,0,0,NA,0,1,0
"XBB.1.5.62",NA,0,0,NA,0,1,0
"XBB.1.5.63",NA,0,0,NA,0,1,0
"XBB.1.5.64",NA,0,0,NA,0,1,0
"XBB.1.5.65",NA,0,0,NA,0,1,0
"XBB.1.5.66",NA,0,0,NA,0,1,0
"XBB.1.5.67",NA,0,0,NA,0,1,0
"XBB.1.5.68",NA,0,0,NA,0,1,0
"XBB.1.5.69",NA,0,0,NA,0,1,0
"XBB.1.5.7",NA,0,0,NA,0,1,0
"XBB.1.5.8",NA,0,0,NA,0,1,0
"XBB.1.5.9",NA,0,0,NA,0,1,0
"XBB.1.6",NA,0,0,NA,0,1,0
"XBB.1.7",NA,0,0,NA,0,1,0
"XBB.1.8",NA,0,0,NA,0,1,0
"XBB.1.9",NA,0,0,NA,0,1,0
"XBB.1.9.1",NA,0,0,NA,0,1,0
"XBB.1.9.2",NA,0,0,NA,0,1,0
"XBB.1.9.3",NA,0,0,NA,0,1,0
"XBB.1.9.4",NA,0,0,NA,0,1,0
"XBB.1.9.5",NA,0,0,NA,0,1,0
"XBB.2",NA,0,0,NA,0,1,0
"XBB.2.1",NA,0,0,NA,0,1,0
"XBB.2.2",NA,0,0,NA,0,1,0
"XBB.2.3",NA,0,0,NA,0,1,0
"XBB.2.3.1",NA,0,0,NA,0,1,0
"XBB.2.3.10",NA,0,0,NA,0,1,0
"XBB.2.3.11",NA,0,0,NA,0,1,0
"XBB.2.3.2",NA,0,0,NA,0,1,0
"XBB.2.3.3",NA,0,0,NA,0,1,0
"XBB.2.3.4",NA,0,0,NA,0,1,0
"XBB.2.3.5",NA,0,0,NA,0,1,0
"XBB.2.3.6",NA,0,0,NA,0,1,0
"XBB.2.3.7",NA,0,0,NA,0,1,0
"XBB.2.3.8",NA,0,0,NA,0,1,0
"XBB.2.3.9",NA,0,0,NA,0,1,0
"XBB.2.4",NA,0,0,NA,0,1,0
"XBB.2.5",NA,0,0,NA,0,1,0
"XBB.2.6",NA,0,0,NA,0,1,0
"XBB.2.7",NA,0,0,NA,0,1,0
"XBB.2.7.1",NA,0,0,NA,0,1,0
"XBB.2.8",NA,0,0,NA,0,1,0
"XBB.2.9",NA,0,0,NA,0,1,0
"XBB.3",NA,0,0,NA,0,1,0
"XBB.3.1",NA,0,0,NA,0,1,0
"XBB.3.2",NA,0,0,NA,0,1,0
"XBB.3.3",NA,0,0,NA,0,1,0
"XBB.3.4",NA,0,0,NA,0,1,0
"XBB.4",NA,0,0,NA,0,1,0
"XBB.4.1",NA,0,0,NA,0,1,0
"XBB.5",NA,0,0,NA,0,1,0
"XBB.6",NA,0,0,NA,0,1,0
"XBB.6.1",NA,0,0,NA,0,1,0
"XBB.7",NA,0,0,NA,0,1,0
"XBB.8",NA,0,0,NA,0,1,0
"XBB.8.1",NA,0,0,NA,0,1,0
"XBB.9",NA,0,0,NA,0,1,0
"XBC.1",NA,0,0,NA,0,1,0
"XBC.1.1",NA,0,0,NA,0,1,0
"XBC.1.2.1",NA,0,0,NA,0,1,0
"XBC.1.3",NA,0,0,NA,0,1,0
"XBC.1.4",NA,0,0,NA,0,1,0
"XBC.1.5",NA,0,0,NA,0,1,0
"XBC.1.6",NA,0,0,NA,0,1,0
"XBC.1.6.1",NA,0,0,NA,0,1,0
"XBC.1.6.3",NA,0,0,NA,0,1,0
"XBC.2",NA,0,0,NA,0,1,0
"XBD",NA,0,0,NA,0,1,0
"XBE",NA,0,0,NA,0,1,0
"XBF",NA,0,0,NA,0,1,0
"XBF.1",NA,0,0,NA,0,1,0
"XBF.2",NA,0,0,NA,0,1,0
"XBF.3",NA,0,0,NA,0,1,0
"XBF.4",NA,0,0,NA,0,1,0
"XBF.5",NA,0,0,NA,0,1,0
"XBF.6",NA,0,0,NA,0,1,0
"XBF.7",NA,0,0,NA,0,1,0
"XBF.7.1",NA,0,0,NA,0,1,0
"XBF.9",NA,0,0,NA,0,1,0
"XBG",NA,0,0,NA,0,1,0
"XBH",NA,0,0,NA,0,1,0
"XBJ",NA,0,0,NA,0,1,0
"XBJ.1",NA,0,0,NA,0,1,0
"XBJ.2",NA,0,0,NA,0,1,0
"XBK",NA,0,0,NA,0,1,0
"XBK.1",NA,0,0,NA,0,1,0
"XBL",NA,0,0,NA,0,1,0
"XBL.1",NA,0,0,NA,0,1,0
"XBL.2",NA,0,0,NA,0,1,0
"XBL.3",NA,0,0,NA,0,1,0
"XBM",NA,0,0,NA,0,1,0
"XBN",NA,0,0,NA,0,1,0
"XBP",NA,0,0,NA,0,1,0
"XBR",NA,0,0,NA,0,1,0
"XBU",NA,0,0,NA,0,1,0
"XBV",NA,0,0,NA,0,1,0
"XBW",NA,0,0,NA,0,1,0
"XBZ",NA,0,0,NA,0,1,0
"XCA",NA,0,0,NA,0,1,0
"XCB",NA,0,0,NA,0,1,0
"XCC",NA,0,0,NA,0,1,0
"XE",NA,0,0,NA,0,1,0
"XG",NA,0,0,NA,0,1,0
"XJ",NA,0,0,NA,0,1,0
"XL",NA,0,0,NA,0,1,0
"XM",NA,0,0,NA,0,1,0
"XN",NA,0,0,NA,0,1,0
"XQ",NA,0,0,NA,0,1,0
"XS",NA,0,0,NA,0,1,0
"XU",NA,0,0,NA,0,1,0
"XW",NA,0,0,NA,0,1,0
"XY",NA,0,0,NA,0,1,0
"XZ",NA,0,0,NA,0,1,0
