Sample name	summarized	lineages	abundances	resid	coverage	plate	plate_date	collection_site_id	collection_date	sample_title
WK108-4107	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.6503769169115712), ('Omicron', 0.34247616042308804), ('BQ.1* [Omicron (BQ.1.X)]', 0.0017144599994377637)]	XBB.1.5.1 XBB.1.7 XBB.1.5 BA.2.3.16 XW BQ.1.1.43 XBB.1.9 BA.2.2	0.32518846 0.32518846 0.32518846 0.01333330 0.00176005 0.00171446 0.00110606 0.00108829	1.567739372934918	5.691736615055346	02-21-23-V2-1	2023-02-21	WK108-4107	2023-02-03	beaufort
WK108-4138	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.8701531217401387), ('Omicron', 0.11490800000307039)]	XBB.1.5 XBB.1.6 XBB.1.5.1	0.86816987 0.11490800 0.00198325	9.358946226719851	66.52509781627262	02-21-23-V2-1	2023-02-21	WK108-4138	2023-02-06	charlotte 2
WK108-4150	[('Omicron', 0.9698400968596738), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.004478569999533276), ('BQ.1* [Omicron (BQ.1.X)]', 0.003228309149226), ('BA.5* [Omicron (BA.5.X)]', 0.0020161575377589313)]	XBB.1 XBB.2 XBB.1.5.1 BA.5.1.23 BQ.1.1.43 BQ.1.1.17	0.48492005 0.48492005 0.00447857 0.00201616 0.00170159 0.00152672	3.9449709744899937	40.57786844129352	02-21-23-V2-1	2023-02-21	WK108-4150	2023-02-07	winston salem - salem
WK108-4149	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.39615101719358936), ('BA.5* [Omicron (BA.5.X)]', 0.3773918004612431), ('Omicron', 0.17339608715794916), ('BQ.1* [Omicron (BQ.1.X)]', 0.015694075319423524), ('Other', 0.00186840401735536)]	XBB.1.5 BA.5.5 BA.5.3.3 BA.5.3 BA.5.3.4 BA.2.9.2 BA.2.9 BQ.1.9 BA.2.9.4 BQ.1.25.1 BQ.1.11 XBB.1.10 BA.2.3.16 XBB.3 XBB.1.5.1 BA.2.38.1 BQ.1.18 XN XBN XBB.1.4.1 XAC XBB.3.3 XAV BP.1 BQ.1.21 BA.2.66 BA.2.9.7 BE.7 BQ.1.1.5	0.39332001 0.09409315 0.09409315 0.09409315 0.09409315 0.07285824 0.07285824 0.00426853 0.00381801 0.00335289 0.00332781 0.00331615 0.00317370 0.00316464 0.00283101 0.00246914 0.00242560 0.00223146 0.00186840 0.00157303 0.00150428 0.00143743 0.00143596 0.00143091 0.00130361 0.00107869 0.00104622 0.00101920 0.00101564	10.063131689194329	56.546165936528105	02-21-23-V2-1	2023-02-21	WK108-4149	2023-02-03	winston salem - salem
WK108-4148	[('Omicron', 0.6814387461965905), ('BQ.1* [Omicron (BQ.1.X)]', 0.29863417212879695), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0017636699839123418)]	XBB.1 BQ.1.16 BQ.1.27 BQ.1.1.21 BQ.1.1.5 BQ.1.1.15 BQ.1.1.6 BQ.1.1.36 DM.1 BQ.1.1 BQ.1.1.37 BQ.1.1.11 BQ.1.1.16 BQ.1.1.2 XBB.6 XBB.1.10 BQ.1.22 BQ.1.18 XBB.1.5.2 BQ.1.1.49 BQ.1.1.25 BQ.1.1.23	0.67460357 0.02372487 0.02372487 0.02372487 0.02372487 0.02372487 0.02372487 0.02372487 0.02372487 0.02372487 0.02372487 0.02372487 0.02372487 0.00574413 0.00349040 0.00334478 0.00238104 0.00206968 0.00176367 0.00156576 0.00113019 0.00104493	10.867527312967397	55.47603919339197	02-21-23-V2-1	2023-02-21	WK108-4148	2023-02-07	wilmington northside - county
WK108-4147	[('Omicron', 0.7168559244125511), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.24537231433596574), ('BA.5* [Omicron (BA.5.X)]', 0.014340873657664517), ('BQ.1* [Omicron (BQ.1.X)]', 0.0013733399991322393)]	BA.2.15 XBB.1.5.3 BA.4.1.9 BA.4.1.10 BA.5.9 BA.2.9.4 BA.4.1.2 BE.5 BE.2 BA.4.1.3 XBB.1.5.1 XBB.1.11 BA.2.45 XW BQ.1.26.1 BA.2.28	0.48124057 0.24346448 0.20848773 0.01163870 0.00877455 0.00329576 0.00303308 0.00278316 0.00278316 0.00270636 0.00190783 0.00188435 0.00171613 0.00158856 0.00137334 0.00126469	4.906688497545506	23.13480252817443	02-21-23-V2-1	2023-02-21	WK108-4147	2023-02-03	wilmington northside - county
WK108-4146	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.9689891139937633), ('Omicron', 0.025990519996755886)]	XBB.1.5.3 XBB.1.6 XBB.1.10 XBB.1.11	0.96898911 0.02133770 0.00312101 0.00153181	4.811891560358573	28.88338962645888	02-21-23-V2-1	2023-02-21	WK108-4146	2023-02-07	wilmington northside - city
WK108-4144	[('Omicron', 0.5020683286025083), ('BA.5* [Omicron (BA.5.X)]', 0.356925905909204), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.1055238226519196), ('BQ.1* [Omicron (BQ.1.X)]', 0.0010669099997344322)]	BA.5.6.3 XBD BF.9 XBB.4 XBB XBB.6 XBB.1.5 XBB.1.1 XBB.1.5.2 XBB.1 XBB.3 XBB.2 BA.2.40 BA.2.66 BA.4.1.10 CS.1 BF.17 CN.2 BA.4.3 CP.2 BQ.1.4 CL.1	0.28351822 0.12398758 0.06844920 0.05276191 0.05276191 0.05276191 0.05276191 0.05276191 0.05276191 0.05276191 0.05276191 0.05276191 0.00220865 0.00195886 0.00167333 0.00167333 0.00136750 0.00135882 0.00123320 0.00121049 0.00106691 0.00102168	1.2734672158578793	9.517439721767047	02-21-23-V2-1	2023-02-21	WK108-4144	2023-02-06	city of wilson
WK108-4143	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.6675740617682494), ('BQ.1* [Omicron (BQ.1.X)]', 0.3150081133517361)]	XBB.1.5 BQ.1.1.4 XBB.1.5.1	0.66481163 0.31500811 0.00276243	8.237275049667748	48.15570344112631	02-21-23-V2-1	2023-02-21	WK108-4143	2023-02-02	city of wilson
WK108-4142	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	02-21-23-V2-1	2023-02-21	WK108-4142	2023-02-06	tuckaseigee
WK108-4141	[('Omicron', 0.4885504285243185), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.4856412585558051), ('Other', 0.012856091443900987), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0019410866341791017)]	XBB.1.5.1 XBB.1.5 XBB.1.7 XBB.1.6 B.4.7 XBB.1.10 BL.1.1	0.24282063 0.24282063 0.24282063 0.24282063 0.01285609 0.00290917 0.00194109	4.445325102814829	5.751931244356753	02-21-23-V2-1	2023-02-21	WK108-4141	2023-02-03	tuckaseigee
WK108-4140	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.6200461752160737), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.34536196754372067), ('BQ.1* [Omicron (BQ.1.X)]', 0.006286736757073294), ('Omicron', 0.002690721989496555), ('BA.5* [Omicron (BA.5.X)]', 0.001001998698037977)]	XBB.1.5 BN.1 BN.1.5 XBB.1.5.1 BN.1.3 BN.1.10 BQ.1.22 BQ.1.18 BQ.1.1.30 BN.3 XBB.1.11 XBB.1.10 BN.1.7 BE.6	0.45985505 0.16566213 0.16566213 0.16019112 0.00747874 0.00370858 0.00234325 0.00214119 0.00180230 0.00174457 0.00143336 0.00125736 0.00110582 0.00100200	14.70917241949238	61.54900846068956	02-21-23-V2-1	2023-02-21	WK108-4140	2023-02-07	south durham
WK108-4139	[('BA.2.75* [Omicron (BA.2.75.X)]', 0.7266129846258194), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.17400824154850347), ('Omicron', 0.0726919615481104), ('BQ.1* [Omicron (BQ.1.X)]', 0.0016251400000381344)]	BN.4 BA.2.75.5 BY.1 BA.2.75.6 XBB.1.4 XBB.1.5 XBB.1.5.3 XBB.1.5.2 XBB.1.4.1 BQ.1.21 XBB.1.11 BA.2.66 XBB.1.5.1 BN.6	0.24771486 0.24771486 0.11508201 0.11508201 0.06861624 0.06861624 0.05215212 0.05215204 0.00165309 0.00162514 0.00125482 0.00116781 0.00108784 0.00101924	7.751918976378178	50.4297227702906	02-21-23-V2-1	2023-02-21	WK108-4139	2023-02-03	south durham
WK108-4137	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.49556630771336163), ('Omicron', 0.47572329201043295), ('BA.5* [Omicron (BA.5.X)]', 0.007426059999329998), ('BQ.1* [Omicron (BQ.1.X)]', 0.007115349999927109)]	XBB.1.7 XBB.1.5 XBB.1.5.1 XBB.1.5.3 BQ.1.9 BA.5.2.2 BF.9 XBB.1.10 XBB.1.11 XBB.1.6 XBB.1.5.2 BQ.1.26.1 XAV BA.5.7	0.46782781 0.46782781 0.01322864 0.01322864 0.00590877 0.00350570 0.00289076 0.00278909 0.00230150 0.00161551 0.00128123 0.00120658 0.00118938 0.00102960	7.119665021984593	25.759957194930276	02-21-23-V2-1	2023-02-21	WK108-4137	2023-02-03	charlotte 2
WK107-4106	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.6085875239985932), ('Omicron', 0.36373340000348636), ('BQ.1* [Omicron (BQ.1.X)]', 0.014197869287983328)]	XBB.1.5 XBB.1 XBB.1.5.1 XBB.1.10 BQ.1.1 BQ.1.1.11 BQ.1.1.15 BQ.1.1.37 BQ.1.1.6 BQ.1.1.43 BQ.1.1.25	0.40858752 0.36117869 0.20000000 0.00255471 0.00230419 0.00230419 0.00230419 0.00230419 0.00230419 0.00157295 0.00110396	5.548900448848006	29.12416814366452	02-15-23-V2	2023-02-15	WK107-4106	2023-01-31	winston salem - salem
WK107-4094	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.6814151023831838), ('BQ.1* [Omicron (BQ.1.X)]', 0.20740948410008908), ('Omicron', 0.08080635994450709)]	XBB.1.5 BQ.1.1.31 BA.2.10.1 BA.2.10 XBB.1.10 BA.4.1.10 XAV BA.2.10.4 XBB.1.6 BA.2.66 XBB.1.11 DR.1 BA.2.3.16	0.68141510 0.20627569 0.03262384 0.03262384 0.00326955 0.00250998 0.00239904 0.00195416 0.00170940 0.00140737 0.00119182 0.00113379 0.00111735	11.313653104380592	51.68712169347557	02-15-23-V2	2023-02-15	WK107-4094	2023-01-30	charlotte 2
WK107-4095	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.5935625236995039), ('Omicron', 0.34308227180184686), ('BA.5* [Omicron (BA.5.X)]', 0.0395681701211781)]	XBB.1.5.1 XBB.1 BA.5.3.1 XBB.1.10 BF.9 BE.1.1.2	0.59356252 0.33965677 0.03592407 0.00342550 0.00189118 0.00175292	9.223676091897444	66.76253218740595	02-15-23-V2	2023-02-15	WK107-4095	2023-01-27	south durham
WK107-4096	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.9844865314459751), ('Omicron', 0.0016281799994509593)]	XBB.1.5 XBB.1.5.1 XBB.1.11	0.98171645 0.00277008 0.00162818	11.728508875812736	92.509112798047	02-15-23-V2	2023-02-15	WK107-4096	2023-01-31	south durham
WK107-4099	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	02-15-23-V2	2023-02-15	WK107-4099	2023-01-26	city of wilson
WK107-4100	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.4836612004636871), ('Omicron', 0.3032367809342155), ('BA.5* [Omicron (BA.5.X)]', 0.18551478033347388), ('BQ.1* [Omicron (BQ.1.X)]', 0.0012665300003295503)]	XBB.1.5.1 XBB.1 XBB.1.5 XBB.1.7 BA.5.1.27 BA.5.1 BA.5.1.22 BA.5.1.12 BA.5.1.24 BA.5.1.17 CN.1 DE.2 XBB.1.6 BQ.1.21 XBB.1.5.2 CL.1 BA.2.28	0.33214576 0.15032820 0.15032820 0.15032820 0.06109176 0.02356224 0.02356224 0.02356224 0.02356224 0.02356224 0.00345043 0.00209205 0.00153374 0.00126653 0.00118724 0.00106931 0.00104664	4.927120554806256	29.90335417851052	02-15-23-V2	2023-02-15	WK107-4100	2023-01-30	city of wilson
WK107-4101	[('Omicron', 0.46182442609170393), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.45508431021381124), ('BA.5* [Omicron (BA.5.X)]', 0.05268975838359242)]	XBB.1.5 BA.2.76 BA.2.10 BA.2.51 BA.5.3.1 BA.2.9.4 BA.2.44 BA.4.1.9 BF.9 BE.4.1 DW.1 XBB.1.11 BA.5.3.5 BE.1.2 BE.1.4.3 BF.10.1 BP.1 BE.6 BA.2.66 BA.5.1.20	0.45508431 0.22521555 0.14295892 0.07753368 0.03727344 0.00466200 0.00396700 0.00371976 0.00319959 0.00279422 0.00175653 0.00162459 0.00158925 0.00152682 0.00127994 0.00115818 0.00109185 0.00107383 0.00105107 0.00103797	11.808964311155345	66.73912316489984	02-15-23-V2	2023-02-15	WK107-4101	2023-01-27	wilmington northside - city
WK107-4102	[('Omicron', 0.9533747847134754), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.024569661313970148)]	XBB.1 XBB XBB.3 XBB.1.5 XBB.1.11 XBB.1.5.1	0.63576779 0.15785602 0.15785602 0.02317019 0.00189496 0.00139947	10.699987659951782	62.94686151891115	02-15-23-V2	2023-02-15	WK107-4102	2023-01-31	wilmington northside - city
WK107-4103	[('Omicron', 0.9694423043362848), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.009355138931676079), ('BA.5* [Omicron (BA.5.X)]', 0.005913438701631285)]	BA.2.76 XBB.2.3 BF.32 BM.1.1.3 BL.1.1 BN.1.11 BA.5.2.43 CH.1.1.5 BA.2.66 BA.2.72 XBB.1.11 XAK	0.63366729 0.33110403 0.00398598 0.00356427 0.00194275 0.00193424 0.00192746 0.00191388 0.00131717 0.00117468 0.00109806 0.00108108	4.477650881358546	21.924221650001677	02-15-23-V2	2023-02-15	WK107-4103	2023-01-27	wilmington northside - county
WK107-4104	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.8099613292771949), ('BA.5* [Omicron (BA.5.X)]', 0.15252295550376166), ('BQ.1* [Omicron (BQ.1.X)]', 0.007674336859179608), ('Omicron', 0.006318843224210155)]	XBB.1.5 BE.1.1.1 BE.1.1 BA.2.3.2 XBB.1.5.1 BQ.2 BQ.1.1.17 BQ.1.22 BQ.1.21 XBB.1.11 BA.2.3.5 BQ.1.1.9 DN.1.1.2	0.80634936 0.13590552 0.01352942 0.00368691 0.00361197 0.00308801 0.00209644 0.00188373 0.00162864 0.00143480 0.00119713 0.00105708 0.00100845	9.034829845345657	60.00066882921446	02-15-23-V2	2023-02-15	WK107-4104	2023-01-31	wilmington northside - county
WK107-4105	[('Omicron', 0.6583419307101681), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.33190796531527117)]	XBB.1 XBB.1.5 BA.2.10.3 BA.2.10 XBB.1.10 XBB.3.3 XAH XBB.1.11 XAV	0.50476444 0.33190797 0.07251732 0.07251732 0.00317823 0.00142133 0.00138941 0.00133333 0.00122055	6.378102923552914	32.53854128348326	02-15-23-V2	2023-02-15	WK107-4105	2023-01-27	winston salem - salem
WK107-4093	[('BQ.1* [Omicron (BQ.1.X)]', 0.5672581564610786), ('BA.5* [Omicron (BA.5.X)]', 0.40401034241762207), ('Omicron', 0.002595807867897666)]	BQ.1.1.7 BA.5 BQ.1.1.34 BE.1.1 BF.9 XAV BQ.1.8.2 XAC	0.43092609 0.31400431 0.13511898 0.08852830 0.00147773 0.00145175 0.00121309 0.00114406	10.953218695774272	71.92254957696552	02-15-23-V2	2023-02-15	WK107-4093	2023-01-27	charlotte 2
WK107-4092	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.6568256132525714), ('BQ.1* [Omicron (BQ.1.X)]', 0.2781748898626668), ('BA.5* [Omicron (BA.5.X)]', 0.0256357919388752), ('Omicron', 0.0029685147816502196)]	XBB.1.5 BQ.1.1.41 BQ.1.1 BQ.1.1.44 BQ.1.1.45 BQ.1.1.11 BQ.1.1.31 BQ.1.1.34 DT.2 BQ.1.1.2 XBE BQ.1.25.1 BF.26 BQ.1.9 BF.7.10 BQ.1.24 BQ.1.19 BQ.1.1.20 BQ.1.22 XBB.1.5.1 BE.1.2 BQ.1.1.17 BQ.1.18 XAV BF.9 BA.5.2.43 BF.30 XBB.1.10 BQ.1.1.30 BQ.1.1.6 BA.5.2.34 BF.10.1 BF.7.4	0.65461753 0.06242880 0.02461298 0.02461298 0.02461298 0.02461298 0.02461298 0.02342593 0.02113690 0.01923519 0.00641558 0.00582383 0.00532270 0.00516262 0.00417147 0.00335443 0.00335443 0.00270753 0.00246470 0.00220808 0.00179136 0.00176487 0.00174233 0.00163560 0.00163432 0.00153046 0.00143678 0.00133291 0.00128520 0.00122324 0.00120391 0.00110318 0.00102603	11.80977687144674	80.73103033140488	02-15-23-V2	2023-02-15	WK107-4092	2023-01-31	roanoke rapids
WK107-4090	[('Omicron', 0.6179160594966545), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.3564784215007331), ('BA.5* [Omicron (BA.5.X)]', 0.006152628001231885)]	XBB.1.5 XBB.1.4 XBB.1 BA.5.5.3 XBB.1.5.1 XBB.1.11 DJ.1.2 XAV BA.5.1.5 XBB.1.9	0.35363009 0.35363009 0.26035783 0.00357876 0.00284833 0.00148680 0.00133556 0.00130829 0.00123831 0.00113305	3.2218209499794463	30.83302678661004	02-15-23-V2	2023-02-15	WK107-4090	2023-01-31	owasa
WK107-4078	[('BA.5* [Omicron (BA.5.X)]', 0.4840200971997092), ('Omicron', 0.250339934105301), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.24791983041547935), ('BQ.1* [Omicron (BQ.1.X)]', 0.0011695754860898805)]	BA.5 XBB.1.6 XBB.1.5 XBB.1.10 BQ.1.22	0.48402010 0.24791983 0.24791983 0.00242010 0.00116958	5.229546966552279	37.611610875163024	02-15-23-V2	2023-02-15	WK107-4078	2023-01-31	jacksonville
WK107-4079	[('BQ.1* [Omicron (BQ.1.X)]', 0.98016289799914), ('BA.5* [Omicron (BA.5.X)]', 0.0011186304275912144)]	BQ.1.19 BQ.1.1.34 BQ.1.13 DK.1 BQ.1.1.3 BQ.1.10 BQ.1.1.21 BQ.1.1.17 BQ.1.15 BE.1.1.2 BQ.1.21	0.52339468 0.29033309 0.14925393 0.00409887 0.00398638 0.00375142 0.00190476 0.00125156 0.00116706 0.00111863 0.00102115	6.558027909893495	49.42982309467278	02-15-23-V2	2023-02-15	WK107-4079	2023-01-25	laurinburg
WK107-4089	[('Omicron', 0.9411455479528342), ('BQ.1* [Omicron (BQ.1.X)]', 0.029452076447880844), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.005863980986863619)]	BA.2.76 BQ.1.1.2 BQ.1.9 BA.2.9.4 BQ.1.22 BL.1.1 BM.1.1.3 BQ.1.1.12 XBB.6.1 BA.2.3.15 XBB.1.11 BQ.1.18 XBB.3.3 CH.1.1.8 BA.2.66	0.92983984 0.01859394 0.00485561 0.00407609 0.00282362 0.00226992 0.00226937 0.00178324 0.00165746 0.00164474 0.00145632 0.00139567 0.00138732 0.00132469 0.00108378	9.525466555896386	33.73240143129452	02-15-23-V2	2023-02-15	WK107-4089	2023-01-27	owasa
WK107-4088	[('Omicron', 0.9739708456292112), ('BA.5* [Omicron (BA.5.X)]', 0.00500722999461207), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0030627899963130605)]	XBB.1 BA.2.10.3 BA.2.10 XBB XBB.4 XBB.6 XBB.1.6 BF.9 BA.2.3.16 XBB.1.10 XBB.1.5.1 BF.7.4.1	0.50575731 0.16510783 0.16510783 0.03847780 0.03847780 0.03847780 0.01550390 0.00397878 0.00383782 0.00322276 0.00306279 0.00102845	9.899094082987377	52.49640504297228	02-15-23-V2	2023-02-15	WK107-4088	2023-01-31	raleigh
WK107-4087	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.8515122239099592), ('Omicron', 0.13923988676667065), ('BA.5* [Omicron (BA.5.X)]', 0.0016070042048959377)]	XBB.1.5.1 BA.2.10 XBB.1.6 BA.2.72 BF.9	0.85151222 0.10342934 0.03418800 0.00162255 0.00160700	5.564476275007944	26.57927298264388	02-15-23-V2	2023-02-15	WK107-4087	2023-01-26	raleigh
WK107-4084	[('BQ.1* [Omicron (BQ.1.X)]', 0.5929383423365676), ('BA.5* [Omicron (BA.5.X)]', 0.377010632052405), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0016091499994662357), ('Omicron', 0.0010789599838391247)]	BA.5 BQ.1.19 BQ.1.1.6 BQ.1.1.37 BQ.1.1.11 BQ.1.1 BQ.1.9 BQ.1.22 BQ.1.1.43 BQ.1.1.34 XBB.1.5.1 BQ.1.1.17 BQ.1.4 BQ.1.1.27 BQ.1.1.5 BQ.1.1.30 XBB.3.3 BQ.1.1.20	0.37701063 0.30875258 0.06680222 0.06680222 0.06680222 0.06680222 0.00417571 0.00192716 0.00173367 0.00161588 0.00160915 0.00150301 0.00144718 0.00133156 0.00110204 0.00110011 0.00107896 0.00104058	14.441857104291907	59.31846303046517	02-15-23-V2	2023-02-15	WK107-4084	2023-01-30	charlotte 3
WK107-4083	[('Omicron', 0.6788064731961008), ('BQ.1* [Omicron (BQ.1.X)]', 0.2750120934654128), ('BA.5* [Omicron (BA.5.X)]', 0.006953773839227702), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.001158598731504271)]	BA.2.76 BQ.1.1.11 BQ.1.1.31 BQ.1.1.21 BQ.1.1.44 BQ.1.1.15 BQ.1.1.45 BQ.1.1 BQ.1.1.2 BQ.1.18 BF.9 BQ.1.22 BF.26 BQ.1.1.30 BF.11 BQ.1.1.37 BQ.1.1.17 XBB.1.5.1 BQ.1.9 BE.6	0.67880647 0.03575124 0.03575124 0.03575124 0.03575124 0.03575124 0.03575124 0.03575124 0.01478491 0.00249365 0.00236229 0.00210452 0.00197093 0.00166231 0.00160823 0.00137741 0.00121330 0.00115860 0.00111732 0.00101233	15.136180794593932	65.24428987058155	02-15-23-V2	2023-02-15	WK107-4083	2023-01-27	charlotte 3
WK107-4082	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.48682347300195156), ('BQ.1* [Omicron (BQ.1.X)]', 0.3023282746087577), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.13868898487558948), ('BA.5* [Omicron (BA.5.X)]', 0.01701370945471681), ('Omicron', 0.008515421936151063)]	XBB.1.5 BQ.1.19 BM.4.1.1 BQ.1.1.5 BQ.1.1.2 BQ.1.1.34 BF.7.4 BQ.1.25.1 BQ.1.1.46 BE.1.1.2 XBB.1.6 BQ.1.9 XBB.1.5.1 BF.9 BQ.1.1.25 BQ.1.1.3 BQ.1.18 BQ.1.22 BA.2.76 BQ.1.1.17 BA.2.72 BQ.1.1.6 BQ.1.1.30 XAS	0.48404938 0.16297206 0.13868898 0.05994297 0.02707411 0.02583543 0.00992324 0.00547629 0.00541028 0.00458080 0.00441919 0.00414126 0.00277409 0.00250967 0.00234710 0.00187970 0.00182221 0.00165987 0.00163606 0.00157171 0.00142428 0.00112599 0.00106931 0.00103589	12.48600770557578	79.89499381332976	02-15-23-V2	2023-02-15	WK107-4082	2023-01-30	charlotte 1
WK107-4081	[('Omicron', 0.6219544550131464), ('BQ.1* [Omicron (BQ.1.X)]', 0.34416587995081527), ('BA.5* [Omicron (BA.5.X)]', 0.001239850000199107)]	BA.2.76 BQ.1.1.23 BA.2.72 BA.2.82 BA.2.3.16 BA.2.40 BQ.1.9 BA.4.1.9 DE.2 BA.2.3.17	0.53004057 0.34205618 0.07692310 0.00562949 0.00370554 0.00262364 0.00210970 0.00200393 0.00123985 0.00102818	10.077287993418407	55.80376550847741	02-15-23-V2	2023-02-15	WK107-4081	2023-01-27	charlotte 1
WK107-4080	[('BA.5* [Omicron (BA.5.X)]', 0.500865050015235), ('Omicron', 0.4531927705389988), ('BQ.1* [Omicron (BQ.1.X)]', 0.017269039998341364), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0024055718489909197)]	BE.1.2 XBB.1 BA.2.76 BQ.1.1.21 BE.2 BQ.1.18 XBB.1.10 BE.5 XBB.1.7 XBB.1.5 BQ.1.21 BQ.1.1.12 BQ.1.1.30	0.49388325 0.34690096 0.10057363 0.00872093 0.00428449 0.00418410 0.00331261 0.00269731 0.00240557 0.00240557 0.00159715 0.00147891 0.00128795	8.121406625774556	49.76758184797512	02-15-23-V2	2023-02-15	WK107-4080	2023-01-30	laurinburg
WK107-4077	[('Omicron', 0.5628101769625071), ('BQ.1* [Omicron (BQ.1.X)]', 0.19518996104544073), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.16665012728079734), ('BA.5* [Omicron (BA.5.X)]', 0.04522262765102274), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.008346929994974928)]	XBB.1.7 XBB.1.6 XBB.1.5 BA.2.74 BQ.1.11 XBB.1 XBB.2 BE.1.1 BQ.1.1.32 DT.2 DT.1 BQ.1.1.29 BQ.1.1 DR.1 BQ.1.1.11 BQ.1.1.44 BQ.1.1.48 BQ.1.1.16 BQ.1.1.30 BQ.1.1.21 BQ.1.1.9 BQ.1.1.45 BQ.1.1.3 BQ.1.1.47 BQ.1.1.15 BQ.1.1.31 CV.2 BK.1 CH.1.1.5 BQ.1.1.20 CN.1 BA.2.72 BA.2.3.6 BA.2.3.14 BA.2.3.21 BA.2.3.13 CH.1.1.8 BA.5.1.18 XAK BQ.1.21 XBB.3.3	0.16665013 0.16665013 0.16665013 0.12500000 0.07674268 0.04763586 0.04763586 0.03841460 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00641200 0.00477816 0.00408372 0.00220213 0.00187152 0.00144675 0.00144199 0.00138117 0.00138117 0.00138117 0.00138117 0.00136664 0.00127755 0.00122742 0.00115979 0.00104409	1.381373573556545	12.262983647125706	02-15-23-V2	2023-02-15	WK107-4077	2023-01-27	jacksonville
WK107-4076	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.8623008550982112), ('Omicron', 0.054810854060043365), ('BQ.1* [Omicron (BQ.1.X)]', 0.05467017769967464), ('BA.5* [Omicron (BA.5.X)]', 0.0013304800000068773)]	XBB.1.5 XBB XBB.6 XBB.4 XBB.3 BQ.1.1.37 BQ.1.1.15 BQ.1.1.11 BQ.1.1 BQ.1.9 BQ.1.22 BQ.1.1.43 BQ.1.18 XBB.1.10 DE.2 BQ.1.1.30 BQ.1.1.3 XBB.1.9	0.86230086 0.01308185 0.01308185 0.01308185 0.01308185 0.01048931 0.01048931 0.01048931 0.01048931 0.00420718 0.00219965 0.00200454 0.00190996 0.00147189 0.00133048 0.00124153 0.00115009 0.00101155	10.985073673358109	48.613851453031465	02-15-23-V2	2023-02-15	WK107-4076	2023-01-30	charlotte 4
