location	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined
Mixture24	0.007353622120628906	0.02650178119338267	0.016334338115139593	0.010605504216312461	0.009120984116150805	0.014494684071317704	0.011068843042866714	0.013109558501139732	0.007886134864128069	0.007653970539319517	0.008226460343921703	0.013009849840891955	0.007514351763795924	0.2778070453555108	0.013291608099252606	0.011122652783751113	0.03127505470207336	0.005355360396022158	0.012441331719857293	0.9379023055406012	0.008139581135989225	0.0042390717460231535	0.001928266061455254	0.020173366694939653	0.010675182245632794	0.009463923784997445	0.009066673715675376	0.01829234755295868	0.004667141519967999	0.005390556182611306	0.006871914920733444	0.05902294596590893	0.016177874656236952	0.6025479979379846	3.540656693126883e-20	0.002507715205265006	8.607861759144357e-25	1.7961030394122162e-18	0.0008481983454379035	0.002289993167209112	0.0005171986252356001	2.492488263146679e-24	2.2940057302258424e-28	4.7959783450136515e-22	1.336677786758618e-16	4.223270836008019e-18	4.170235661745117e-28	3.115667729905873e-29	1.4476630287930799e-15	5.842241574042603e-24	1.4679497268293443e-22	2.2547379036093848e-28	9.376407205997103e-24	0.10786280307517904	1.6941682671279947e-26	8.354032532302704e-26	1.4738010019396475e-34	1.3382947704618698e-23	5.879592723902219e-24	0.00012733392405350763	8.440672633084295e-24	2.1891698844483873e-17	2.1875916320359847e-27	4.860146502790417e-25	5.056906350336646e-27	5.712878996445761e-05	8.636119731090179e-20	8.437782085000363e-28	0.002905391075589092	0.009880622653480907	0.0035758464480965253	0.004628100683632083	0.005921840069131565	0.00835401121114151	0.005307094757503416	0.003596204710890101	0.0018646606937172843	0.0026957944306978464	0.0029574602268911464	0.0038484215138741744	0.0023013766297026914	0.02821730722533127	0.004738951824756794	0.0017695997515795293	0.02415900637258875	0.003138410835827318	0.002468031891428719	0.7824705314452138	0.0008981825337786704	0.0007548032088010114	0.00017075242681311868	0.006814355331551376	0.0027794212350752785	0.00506840374331189	0.0032888110355021377	0.006526429422060816	0.0005525173752646905	0.001437457964756591	0.001358442491991466	0.010389303620107999	0.012947592522044171	0.03629302256873467
Mixture25	0.008731372248501715	0.017321968076993197	0.011041318025788251	0.0168972630962171	0.009536224321726577	0.01900802134067742	0.014299093128216388	0.022863008256220212	0.012568490547975592	0.012329281668075799	0.013513739314404425	0.023976496536010805	0.011452272709784635	0.5304911101528957	0.0156398680658067	0.008339583024896808	0.5475626783623815	0.5164080244713865	0.013631519930061295	0.9212448355519501	0.009944722406047246	0.0063576786142421635	0.011169250921072722	0.07457857659955279	0.014852937316143773	0.015966851411956143	0.013734870915202334	0.01342294501177392	0.005104460056470115	0.006982829579584329	0.20228560505601031	0.34413878841312373	0.022863346675860884	0.6428557733202866	6.187959232434566e-22	0.0020379895618308297	2.0171640346478263e-24	0.0012472671313585296	0.0007567296976459687	6.374752365284163e-05	0.0014742528487458196	3.8741032686641566e-19	1.9746745805535357e-30	0.00022786299199657184	2.2260104944152464e-19	1.1455189696120186e-14	2.2355865141867015e-27	9.513071724883495e-34	6.12446825219096e-18	3.556195842759471e-27	1.178142070638278e-20	1.6202239335996662e-28	1.549837686174284e-28	0.010956818929645212	3.0495768060632264e-29	2.3412226516750377e-28	9.203518049928448e-31	8.024937436725321e-26	2.7760469001683315e-23	0.0009115800346281151	3.2983117995705075e-20	0.00011303666561801316	2.4309775561060562e-31	5.650865662792668e-24	5.31207877751625e-25	0.0010043473211308028	1.1185610297987697e-21	3.6309359062069034e-29	0.0032397122966546506	0.007860220199269801	0.006287489892712633	0.006619363955500102	0.004479132859036094	0.009237622768511408	0.007830957182844024	0.006877703522197303	0.009669385045139856	0.005756825367158916	0.004861383919795363	0.007005138647304082	0.0029974291030441746	0.0641564945382774	0.006491730711043735	0.0023493746687482265	0.04078675204211677	0.03533021388777237	0.00523105835525584	0.5570066906664156	0.004231811326635621	0.002105700350312928	0.0015063614448253884	0.011396386372790914	0.004272149713915237	0.005605269823761594	0.004174465884091773	0.005637728128847767	0.0007901513669611686	0.0027961174416033215	0.01797605211139635	0.03161047725058454	0.021007396750812344	0.08833611954562653
Mixture26	0.002883375539281051	0.01205664126138136	0.011604821798103366	0.0050139137240225165	0.006459188829092349	0.012829361405067841	0.00582110361594694	0.007817706493141032	0.0055520955602699484	0.009470730190344334	0.008094683841322203	0.006718444893485956	0.008824243016819281	0.8463539788887464	0.016381013696122645	0.010296927085861801	0.012017194829710417	0.8993889179453849	0.004598932713598551	0.05538150598969191	0.00022239471223466399	0.0037786702658418915	0.006975245514202505	0.010353796463513086	0.005214567604659037	0.00661682257687354	0.00033740394032188905	0.010899775152795187	0.0029721064627917073	0.005385150018870254	0.0016703117827021534	0.03094770442070084	0.8415360303467111	4.08627896748224e-14	1.4987141915692288e-27	5.4949429402916875e-05	4.0218929577317673e-25	5.5435229572541085e-28	2.572049393844474e-18	7.710766481789829e-20	3.4813157472884844e-26	1.7608642447348115e-23	2.8419796609794615e-26	2.6102913845975857e-15	4.56253558494561e-25	1.3707464868406816e-29	4.2487982984194e-32	6.950044776254677e-24	2.5562003777768643e-16	1.7490166933850544e-26	1.0897523453785597e-25	0.0011650094500795063	4.997831129337237e-28	3.7569696484747314e-24	1.0767523365028854e-27	6.891245674586904e-31	2.2047524387287185e-27	1.2536622798837627e-25	4.207454108899646e-28	3.0117743261811705e-24	1.4147859971681663e-29	1.9338674750511385e-26	3.5284950855939296e-29	6.581004566149811e-27	2.704055879932314e-29	1.3988011016676454e-19	0.0029301819467339673	1.451583525336219e-28	0.0006667868054060663	0.004856761317323088	0.0028986082084788297	0.0007419437909354991	0.0021060257092742913	0.004880931477443794	0.0017085132947169167	0.0015911675137543627	0.0007893327167726297	0.0038482324213461845	0.0015153719898832318	0.000954179097417297	0.0015162816168658997	0.2779433532231664	0.005693169241262911	0.00197367173183745	0.003569824177351073	0.5326118106293511	0.0004459291689767725	0.01546745841923907	3.700014776446425e-05	0.00048761826523743953	0.000465282779305488	0.0025663757240115643	0.0007859047497084734	0.0018414749026329452	3.623038386630747e-05	0.0025321937119235473	0.0003666354807215472	0.0012839475167919403	0.00010764910871128009	0.027690746937862457	0.0939135620313721	1.327348030309859e-14
Mixture27	0.0037924868644283994	0.014427457382774138	0.0110343223027011	0.00648364982381305	0.005760163149709161	0.009954333249463447	0.011036231077186966	0.009878409554608485	0.007621330905352556	0.009250362425040856	0.007662390696775801	0.007588941209956587	0.004652823663096211	0.8495935601173892	0.013013253934103035	0.005933101568047552	0.02134697325500963	0.8890223066059565	0.004741282058831249	0.028223901307335812	0.0029615534388355365	0.004093423467867557	0.0038385453958086966	0.027195960057027055	0.006547366869796261	0.002982177050959753	0.003671289419751261	0.014390704574198332	0.006871304467007623	0.005339602231062009	0.0013931736438935003	0.01986982764228195	0.8231189304114515	7.557078257593875e-15	9.841142070930506e-26	0.0006435515044714386	1.370273803448443e-24	1.3608163356355474e-21	1.093077551297866e-16	5.756095373124434e-20	8.777187677723249e-18	1.0483430148784802e-22	1.0041189181396488e-25	1.0296183067295826e-14	2.5608992771111412e-26	7.631364368483914e-24	1.2639765912033957e-29	7.633761883399382e-18	5.019858696414683e-23	3.8333169261697285e-28	2.5497581534159876e-25	3.3221054176347917e-09	9.156974990191788e-27	1.4980113207699898e-21	9.869661027929125e-26	7.009968771277516e-31	1.1503604356983652e-24	3.390162463833832e-27	3.244531453918928e-26	9.865234378972431e-27	1.8258938328107538e-26	9.636335800428221e-15	1.230752446089969e-27	5.014495919996025e-27	2.6499038190991284e-26	3.0652897478334e-10	0.0020282633213421883	2.649903795296824e-26	0.0008078259573233834	0.005501953321698159	0.0016337749442938685	0.002493264265939424	0.002434631544438445	0.004438502419544191	0.003353868399078609	0.0029801776269572765	0.0008173414850570072	0.0036248029355431953	0.0019903466281396606	0.00210879140921076	0.000737316795839518	0.2751367990251641	0.013291020542108211	0.0008254698399978782	0.004838812904842513	0.5638324941224909	0.00041586577543885485	0.010713872557536095	0.0002051906151267344	0.0005009571496471449	0.0005398256537046285	0.0030406093848788303	0.0011539059915694006	0.00048420534227614745	0.0003325435880627164	0.004954125209669433	0.0013558469219570168	0.0015450891365488117	0.0001051563751913342	0.006884116232109193	0.07448686435417613	1.9931338786434107e-15
Mixture28	0.004235251972668485	0.013570148873938065	0.012260077805736925	0.006674963810532193	0.00753725351345035	0.01404442266223207	0.007931022293420083	0.005821350474871981	0.012804994422256437	0.011929932589121414	0.007632278333286343	0.0065694338212486944	0.006302700684581266	0.9444878105586308	0.013217121207324043	0.0067723857436782905	0.02505479758689972	0.008873054008504236	0.008812751835749732	0.019807090729211527	0.006476299916818971	0.0009996628355057756	0.005269570555525896	0.009527279812696346	0.010156276309029637	0.007259593076345402	0.007218121206868338	0.008417020643311332	0.0056094186901783916	0.006748002346292589	0.0025294974453369027	0.028672469174739798	0.2865002950307862	5.850460192033614e-12	2.5169366007418782e-23	0.0019391338964140294	6.32546727648288e-20	6.035374176177566e-20	0.0004907832580099155	0.0026118390667851706	0.00010502009126428971	2.308240091997628e-27	2.8669583702779466e-24	0.0011139921634037027	2.4575485459466055e-23	6.97355818807379e-19	1.7077360859062006e-26	0.6000423835247763	0.000853728933130191	1.0473992403935464e-24	5.8575370330176894e-15	1.0246489843130487e-25	3.673529707766259e-24	3.731068494907826e-23	2.90475179037649e-26	3.616070660032286e-30	2.093614063773851e-28	2.747112450241142e-23	8.407347610941657e-16	1.3589899434439423e-17	3.160170388320824e-23	4.148231255481289e-22	1.6537353320360679e-24	3.370452652950668e-17	7.073229799178278e-25	0.003397912577887612	4.627602001135744e-25	9.793609767645031e-26	0.001452156927867422	0.005856329184388251	0.004481874066727354	0.0018903130585886903	0.0033100154788236105	0.008101535187746794	0.0036153630472684955	0.0011338654971184178	0.0025885447636885476	0.005703898340673394	0.0022918942189427433	0.002818064135095843	0.00148885612002537	0.8640190783130604	0.006589611513904356	0.002551018595795845	0.009736140406752474	0.0025348851756796693	0.0021505462983141973	0.0036041816147838962	0.001180670027915456	0.00013709532908323863	0.0010034995408044042	0.0022066323719697133	0.003487371307302814	0.002331961367662909	0.0016753000320547005	0.0029129834593029564	0.0016678519234518297	0.002874170036608224	0.00038975061897544486	0.012904967532387634	0.027999559028025648	3.857001541958121e-13
Mixture29	0.010149405129009866	0.012945510930202107	0.012541328158257441	0.007716222202737731	0.009091659114854652	0.014175049643523905	0.009139596190642349	0.010518662801957302	0.0041752051664372	0.013806180360420622	0.00764596801250503	0.012582844708623524	0.005768612374770945	0.8090453610033699	0.010004570805241367	0.007778408685884805	0.07483464792572767	0.6617732859565401	0.003718195549667447	0.1372840770648906	1.1565649645253417e-09	0.005455909915654285	0.0011511982721388344	0.014164436659227217	0.008875529643989102	0.008976929662606494	0.006354278149191577	0.014699433987795874	0.0028535226472079277	0.006449461397660559	0.0064424884292354784	0.014803578286992854	0.7975880905802953	9.040823452046552e-14	8.96302420606519e-28	0.0005018052452831573	3.158108493264805e-29	2.8585414313898237e-24	7.007773391239828e-26	3.139467397553493e-17	1.2524536591005843e-28	1.5800737801417826e-28	2.623143275423547e-27	8.215213232522031e-19	1.3940553569086388e-26	4.0822618890844715e-28	1.5274980283538463e-29	3.9640921172174144e-23	4.8527345918050017e-26	1.9450811033146103e-31	6.392112664125244e-29	2.1932521309406534e-22	3.2600143856238853e-28	1.5804660429482644e-23	3.7746926678463657e-29	7.063706743450988e-27	1.4278090787121021e-30	1.2148349293075166e-28	2.146704709274886e-29	1.2638557384769585e-29	1.6454913378175913e-28	8.869744071064246e-12	3.139274182385812e-28	2.0471697037511465e-29	3.634517789793401e-28	2.2710588884461774e-22	2.0997935792260361e-16	2.18046221000608e-30	0.0031591662955734534	0.0060481098240616924	0.0014366672750712644	0.0023949551159662174	0.0021427427884978087	0.006790213272105616	0.002997021965272499	0.001505712995990363	0.000318830283317563	0.005288915241719436	0.0023746518629526804	0.0040265468149610515	0.0007444508321793702	0.481636667671467	0.0036667518099701446	0.0009897907825036334	0.014117694237715172	0.28665242372671224	0.00041264952983746244	0.0453703902855163	3.102249006080466e-06	0.0010714822662549934	7.377996010755127e-05	0.0027368621523786428	0.001300125274655412	0.0016871880178438835	0.0008313256368691208	0.007431093796303483	0.0004125047036083188	0.0010170643794375313	0.0006863379981594748	0.00582327154114255	0.10270876662423953	1.0466475692936035e-13
Mixture30	0.002678442625245973	0.012659017254032007	0.018613420470185972	0.004646975159585017	0.005796908247452067	0.010464001473522876	0.007760844701924321	0.0074000511703948444	0.0020085558041137734	0.009564745372391962	0.007535717301503805	0.008964138531665949	0.005474678971788183	0.7815305510586855	0.01977773522195555	0.006612318800147824	0.015625072963788872	0.31810757012646507	0.01028786826285754	0.15612280539118717	3.1936516570824265e-07	0.0029771178871815848	0.005661279632146503	0.01436929058042725	0.008000574280682559	0.006035309886843839	0.004068451854414513	0.01176513393680854	0.011575395263964033	0.009006836453710691	0.009850621785577067	0.03229934113799731	0.7797355101430025	4.132087023653685e-10	9.695349040832621e-29	3.332250706929009e-05	2.3440209314656193e-29	8.057659130954531e-26	3.710601280113623e-18	1.886249273025583e-17	7.683498776206804e-21	1.2065777352614551e-27	3.228343029987906e-29	7.219414171389843e-19	3.821423450250533e-26	4.924339522538504e-23	4.729731180034776e-31	1.1708063936203503e-05	6.169210221407905e-20	1.058159835085499e-30	1.314535899950192e-26	6.647960632634023e-18	1.186651058660117e-28	6.385468966317108e-22	2.4353010829152365e-29	6.003762666739415e-29	1.2075290478751534e-29	2.3069874991353613e-30	1.333464142120008e-28	3.9059758958768196e-26	5.472403545927536e-28	0.0005009823958209592	7.913204268554026e-25	3.8038405474509204e-28	3.7409440647194955e-30	2.488485670078921e-17	0.004452239360110091	3.0568317753913125e-31	0.0006351003001113169	0.004774631123205858	0.002364229861985601	0.001075999918073256	0.0028377374793090216	0.005932754254890741	0.002916847039528978	0.001107604098586033	0.0016640231351046566	0.003835378899013332	0.0021445409583263184	0.002586758120207928	0.0006497316270762444	0.5699219385355669	0.007247347133953336	0.003741995776364669	0.004402737210075591	0.1716779835536237	0.0016573755758033152	0.09483809495162314	2.2214034132496174e-05	0.00034863427825214654	0.0012877486600612964	0.006829070787554117	0.001428619208254397	0.0020093176753946777	0.0005191684573378461	0.005479449643680855	0.004019359379609161	0.0017482585133884853	0.0015238600077148695	0.008682019743389665	0.07671806157629474	0.0005336710031962218
Mixture31	0.006153252394579554	0.023933366430479573	0.12690957484245205	0.027622036572346992	0.03567304798755891	0.1227988240864323	0.013342459414708102	0.053900481111239934	0.16062735563821115	0.02086715538651838	0.05781703772328707	0.014552639843178837	0.4802036132147667	0.3702256794846521	0.016288296445558972	0.018176741884043963	0.13576520108172258	0.011086140721850183	0.014326598316557942	0.024292860677005347	0.005815101459002574	0.009051516608468885	0.010200219528546363	0.02041074500964448	0.018398188965725655	0.09723749801800431	0.010908577009777367	0.017918393612457367	0.010913179413619281	0.010937001976811338	0.10455982540805057	0.19279320009383122	0.009244337457010714	0.2782078760044733	7.066978663654049e-24	0.0038217981867863264	3.1118518960855664e-11	0.0018893450364055073	0.020648226349130754	0.0053279489915739235	0.003792681359220146	1.901298173280255e-18	0.011545020202910856	0.00044861854943712136	0.001985704446930684	0.0010332575652736429	0.30390008135478624	2.348209396962092e-18	0.00161587504612844	1.8347916970503732e-18	0.00023546333418589558	6.519877730917582e-29	5.77302460737369e-23	3.721470744674818e-25	3.973499458043264e-29	7.91105181859608e-12	4.430552872061247e-25	1.5367324893555902e-11	2.4303530871897255e-08	0.0437919791226905	0.0017847589025983908	0.002429544298236783	5.19504987422622e-30	0.0004002850162391981	2.1037401064830753e-27	0.002830708273075722	1.1869213264530528e-29	2.1639361413533243e-28	0.0029167914544355887	0.011292123425266911	0.017758241973954824	0.010932217060096436	0.027224466783359297	0.03697197221128329	0.007669904891709312	0.01583854716121332	0.045856363971048364	0.008710343935963184	0.014284938395862874	0.006476225204998472	0.400577960595127	0.05510555548329434	0.006444643524848745	0.005223112526994841	0.019724766413989802	0.0030954352163248327	0.006695892295623078	0.009542223489224873	0.002220093521617986	0.0034933179592296654	0.008204684710912374	0.007720267692097506	0.0072984780892020205	0.0661607629422761	0.006760744339413614	0.008945395568592305	0.002861226592900863	0.0070640062754312	0.01107266450792476	0.029569419061822755	0.0016001335882761417	0.09746261235232401
Mixture32	0.006260139476199205	0.02047592544647079	0.009397801264609094	0.010780972450917305	0.030694507089776335	0.08296114373110475	0.014079801856389566	0.008002310331179407	0.014607717593434013	0.007800656412399744	0.016003717078578557	0.014659679721945679	0.38406359689682446	0.4553884918648704	0.016751268779578787	0.01735472103819365	0.2949589316789828	0.19458010459512787	0.013054829045344917	0.044848215508898885	0.0022227138879422517	0.002856598269077867	0.008674243555721044	0.006400321915120005	0.01332641157887504	0.009584974029210845	0.008527102253473492	0.01840153649436802	0.011293817869290233	0.012205396554910873	0.014958433347226918	0.13026186875414833	0.3486232752836557	0.09745829934611877	7.964751897183145e-16	0.0032641499572204804	2.980484922325074e-23	2.5922496295485217e-18	0.013553271521838581	0.0020822988926702587	0.0009719598774033093	5.172442147832161e-30	1.8051199490924786e-26	9.345235241362352e-13	2.7166790087906006e-08	1.1639988931753276e-16	0.17935442364401466	2.3279956759298406e-07	0.0028387421360458066	5.717798655065089e-22	3.5447836287744566e-19	4.709905044524493e-28	1.8806779368618066e-23	2.6614898260457566e-21	1.2835937550884776e-27	9.937614620347306e-32	7.372927564042098e-28	1.6638584913662067e-25	4.7827037184003984e-26	0.0016874291157061626	1.5579494761935743e-24	0.004066035320731092	5.012661820200066e-19	6.242313913164654e-19	6.097414300124445e-26	8.412443009474611e-06	1.8784624055239266e-25	2.3202335722544105e-28	0.0031263833420307773	0.010361884598568771	0.004780055435208336	0.0047865741159551205	0.02591689622163951	0.02088088763624445	0.007047348845057003	0.0015576467132147134	0.004784572759859021	0.00362367122812653	0.0076109751798383585	0.006580114207902039	0.3234044275227281	0.226446270820745	0.009491924027773263	0.003789811409335764	0.0496755343398642	0.12284482186967459	0.0042409944295035305	0.027845662166980634	0.0002781765228353244	0.0005619112996578675	0.0038210518368549727	0.001473174633708431	0.003343511452093216	0.005738605457955062	0.002777258293303792	0.010889427317323301	0.0046989901191140295	0.0056671810511724	0.004472872492469027	0.017687806372464098	0.036940974144006294	0.006935705915153018
Mixture33	0.003377113459469836	0.014054573832064505	0.2900666906070276	0.0050815635443858705	0.0064658789899184116	0.012541263281118098	0.014284029552357982	0.007869462594077309	0.011734667475239935	0.01016784270071319	0.006302251993915781	0.008861972682274611	0.009751419776018413	0.006396665346742321	0.013707786811757095	0.012911652335948738	0.01299368565936231	0.011522571546090179	0.15532566148043903	0.043577909094122014	0.41680871699180677	0.002598079325055569	0.002924630628903719	0.022331657488011143	0.01301026227912553	0.01009719817910452	0.006436519077178849	0.011767451736891213	0.005152076644681122	0.009347091980817904	0.4423372388711697	0.01157100023623965	0.007826457502868277	0.8900307340242279	2.5537169500985256e-24	0.0022981091694701476	0.0022639208914467606	7.678313354537138e-31	1.6968381052063256e-10	8.88811911807141e-19	0.0023304250419658424	5.433589733443462e-26	3.944594971463822e-26	6.67814893482558e-11	8.532087012785002e-35	4.933482057666984e-22	1.6004330777391066e-22	4.5827315895459833e-33	0.0023131781211653208	0.0007880618418266605	0.0009116504500849558	7.883546107813556e-28	4.478770305063252e-16	3.036381886228452e-10	1.0705678035386723e-23	3.81529617080666e-29	3.382553885821151e-24	3.0329552547348306e-23	0.0003515332880921016	0.0002162759993011941	5.727726473616078e-21	3.2105064089729125e-24	1.4791822230894777e-22	0.0012518084401491661	0.0006837917309365544	0.0023626784882897853	7.436887861346684e-16	0.2900392055246709	0.0012907950103986476	0.007864382420751062	0.021740609677577807	0.0012978778665857873	0.0026639734870413166	0.005395689799470079	0.007851088230570987	0.001737425567445719	0.002212635763581056	0.004977158367004739	0.0014885223706173581	0.0033720614441082753	0.0037580901417826624	0.0012480142792057759	0.006086837276674503	0.010792024288038988	0.00544348933770678	0.0064723155271995195	0.01610624172405829	0.016553929331169576	0.02197694860656217	0.0007817031208328349	0.0009672075652094399	0.009297627441381821	0.006609502800444049	0.004397470989672126	0.0031202537808699715	0.003894041388760754	0.0019390049885672784	0.006508346961396574	0.07175426152715209	0.006023163302309401	0.003455131374603491	0.7282582007542078
Mixture34	0.004872607924261591	0.011946369121944652	0.01734274495283746	0.00753711377363466	0.46755732127210137	0.010593386920732788	0.010707250931558518	0.007469711994034867	0.0057794993969071855	0.010398945248966363	0.008402974919392861	0.006984411490352397	0.00708455991495389	0.0016054703091965196	0.0142185850288841	0.010390351548265488	0.03014684581500077	0.012485292087024272	0.01528585366162498	0.02700261064892153	0.004817269029666536	0.003336650058959031	0.005052938573919666	0.00674957177085346	0.009723002705377137	0.009665677555010634	0.007624354306730273	0.009469106675890142	0.004580358526152019	0.006859551595894057	0.018063836942327573	0.014315694571079271	0.008449949255594455	0.049884809786858095	4.011853681836102e-23	0.0009562425590119972	1.0179308451130333e-11	2.8546915981025134e-20	0.4026322219757647	3.3461462366314985e-17	0.0006224786069246268	5.140685453180964e-24	8.626389576744267e-26	1.1043899379235917e-12	6.689145332632891e-17	3.664288813906501e-22	3.81698499937268e-17	1.5742694458583835e-28	0.0009505867845748116	2.776076482519535e-17	0.00048128408719197533	4.5173528060729033e-26	7.900027108961699e-24	3.501617631081468e-21	4.520529289281767e-26	1.2228871970616768e-23	2.542448085535618e-24	3.731941070031649e-21	6.285117261255703e-17	1.6458251042367808e-20	1.005247929016876e-21	1.6664753720086493e-22	3.411951061362497e-20	1.2323512188635242e-16	1.1443548173167186e-23	0.0019846159563668467	1.5185669312853865e-24	3.288894750278563e-27	0.0018100017513530925	0.006021164528336524	0.010830992450351936	0.0022182696595361238	0.4360228573756688	0.004339383378366604	0.004448636520803911	0.0021048190360636833	0.0010517995553837106	0.004368268695589378	0.0032541084654301978	0.0025578972058211058	0.0029263709408528515	0.00012889198846672471	0.005587054523370066	0.003399003407409489	0.014234777332267197	0.004449710605906669	0.004466758042094865	0.007656942164226537	0.001265391323257233	0.0010958748340019592	0.0011984629408022239	0.0029709149040277223	0.004805094618378397	0.004165172744141588	0.0017475262197643208	0.0030191555730665117	0.001615571514358735	0.002529887094883536	0.0020305455307550605	0.006937632020675715	0.0028077658630647384	0.005910439815853986
Mixture35	0.002146310516243027	0.009718692773470256	0.01344017331121815	0.007431752753107588	0.003977786553583237	0.00772543197217733	0.006756413324943802	0.00761707744196528	0.006580715913110371	0.007311073957605428	0.010111053719409258	0.003828176786345848	0.006493407937916662	0.00970995809214677	0.014657614437585037	0.0104494023261194	0.031831408053108065	0.006585396820168495	0.017920298951331966	0.028266580009820207	0.0038192896140998357	0.001856854336295627	0.006189931959822579	0.006343581919857808	0.008737765036747327	0.9361215967354434	0.002392785215198606	0.010763377519365219	0.004570760254209282	0.006509267885158151	0.0026143408717824545	0.010707799773511793	0.010458026995653725	2.178845718152814e-14	4.725521947924408e-27	0.0024450754750855513	7.769896178189254e-25	1.2606101976962573e-17	0.00011689725685936906	3.1982015880524915e-23	0.00014528749105705168	2.129788050288769e-22	8.659748295167482e-26	1.3078267525991816e-18	0.00023729933110365996	2.339493095084945e-23	2.3612792373552732e-20	7.730144900568537e-28	0.002829030372730213	4.8191388391257e-22	1.7373007658468703e-19	7.262738844390058e-26	1.592138400688961e-19	1.199412914605029e-21	2.2460754561640487e-25	6.101878275582918e-26	3.578061666186204e-29	1.0504988424598265e-20	2.3613734944085288e-20	0.8685761349148362	1.9505680574545683e-23	3.8897170144366434e-11	1.466714531399392e-22	1.9806539621298923e-22	1.4009155904972699e-25	0.0013238666854396251	4.586721274944784e-17	8.170695752199853e-27	0.00042862096446817156	0.005787951292607483	0.005261910401910689	0.0019257352790317572	0.001972566331463982	0.002404197188144197	0.0031605844193765813	0.0022696958332314716	0.0010577230002696764	0.0028219766215801306	0.0043606935604677275	0.0008001731991522749	0.002738754702370412	0.0009574856991317209	0.007196489924746101	0.0029140159743148188	0.007695459649861072	0.0013084595573297092	0.005390623069002381	0.006940783364579892	0.0004069199644326381	0.0002747447697535037	0.0008218022221428983	0.002097806097120498	0.0025832712028603677	0.9074717552082389	0.0003808301233347178	0.0037435131180167157	0.001474578986265598	0.002028184482233689	0.00028853682101394774	0.004910635037001626	0.004057186429421059	9.376917365966612e-05
