sample	variant_group	proportion	mean	std_error
Mixture21	Epsilon_B.1.427_429	5.340102532186743e-09	0.00014148173736802902	0.000303047591769907
Mixture21	Eta_B.1.525	0.0015899168834130767	0.001566045352329938	0.0006756661250140089
Mixture21	Gamma_P.1	0	6.533114387935037e-10	9.352905357075399e-10
Mixture21	Iota_B.1.526	4.359609645037632e-09	0.00015432453592354015	0.0005601885777783593
Mixture21	Kappa_B.1.617.1	0.0010016320765682061	0.0009735354219813179	0.0004539301922252155
Mixture21	Lambda_C.37	0.0035459361812430804	0.003433829188110432	0.0007520193651860917
Mixture21	Mu_B.1.621	0.00041591196895721366	0.00038202300362875084	0.0002372385700611019
Mixture21	Omicron_BA.1	0.0028226355339011607	0.002718557579043764	0.00046893720362650097
Mixture21	Omicron_BA.2	0.0009971608083727064	0.0009334103973319193	0.0005886206608250389
Mixture21	Omicron_BA.2.12.1	0.0005216752509941107	0.0005649985377263882	0.0005052698916207679
Mixture21	Omicron_BA.3	0	6.74564457396036e-10	3.875756695689414e-09
Mixture21	Omicron_BA.4	0	1.5438404369586118e-09	5.767532704936832e-09
Mixture21	Omicron_BA.5	0	5.4663144552639364e-05	0.00023386175437438425
Mixture21	Theta_P.3	0.0017095142725202998	0.0017638066613022273	0.00060416444916102
Mixture21	Zeta_P.2	0	6.100776649991088e-10	1.579948772729504e-09
Mixture22	A.23.1	0.00024047740082480483	0.00020707508178991442	0.00016840605548935276
Mixture22	AV.1	0.0015256009716549366	0.0014923644647211924	0.0006299184295929671
Mixture22	Alpha_B.1.1.7	0.0004501481300669676	0.0005092064100417719	0.00043955842852602656
Mixture22	B.1	6.6875454674909e-08	4.821747376928137e-07	6.018548021444528e-07
Mixture22	B.1.1	0.009663021551350879	0.009923022183784132	0.0022406952136927
Mixture22	B.1.1.318	0.0010792035113599374	0.0010320635519352297	0.0007163653875569556
Mixture22	B.1.177	3.614024581651609e-08	2.418901125551627e-07	3.0196748908742274e-07
Mixture22	B.1.617.3	0.0005845772045355929	0.0005881134301216067	0.0002503482186471405
Mixture22	B.1.623	0.00044201732047602013	0.0004411320023910337	0.00020470210319787347
Mixture22	Beta_B.1.351	0.0017126796298196712	0.0016427296383215997	0.0004703633011215558
Mixture22	Delta_B.1.617.2	0.0021863364024990615	0.002179013709156328	0.00045806944405201263
Mixture22	Epsilon_B.1.427_429	0.0004533586518097999	0.0004238612252237795	0.00022897690797575338
Mixture22	Eta_B.1.525	0.0007355399346692709	0.0007155829216131473	0.0002230434226815085
Mixture22	Gamma_P.1	2.128881773752635e-08	7.447765076940983e-08	1.0275296518917517e-07
Mixture22	Iota_B.1.526	5.8431731104945444e-08	3.4240508787056397e-07	4.2619787044604527e-07
Mixture22	Kappa_B.1.617.1	0.0008219329959544717	0.0008422203802995007	0.0002784494357408312
Mixture22	Lambda_C.37	0.0010658851012708302	0.0010831229921474447	0.0005008833731476471
Mixture22	Mu_B.1.621	0.0005661979584697359	0.0005463898793296103	0.00022783031896535843
Mixture22	Omicron_BA.1	0.017445392873863732	0.01739896979834525	0.001440367897580705
Mixture22	Omicron_BA.2	1.7127529818499307e-08	1.1873266525788061e-07	1.4331728167688197e-07
Mixture22	Omicron_BA.2.12.1	0.95606229038783	0.9550655970994363	0.0027901762549170273
Mixture22	Omicron_BA.3	2.0766087451025195e-08	1.3491931996094997e-07	1.6219098357913391e-07
Mixture22	Omicron_BA.4	0.0029156146393522404	0.002886410972414036	0.001541278994764402
Mixture22	Omicron_BA.5	6.34938430112532e-08	0.0009416506102607669	0.001954811214342677
Mixture22	Theta_P.3	0.0020511806043975794	0.0020772761231518584	0.0007335209373618824
Mixture22	Zeta_P.2	6.106346618344851e-08	8.984119820477698e-07	1.3374415279651956e-06
Mixture23	A.23.1	0.00032024519119900154	0.0003392119560767339	0.0003153059830583943
Mixture23	AV.1	0.0014568244375963932	0.0014819181143109227	0.0005091578713011984
Mixture23	Alpha_B.1.1.7	0.001984240043141316	0.0020896292607203303	0.0008690343858253119
Mixture23	B.1	2.4860434685360493e-09	6.954543423620715e-08	1.849657967374817e-07
Mixture23	B.1.1	0.010704107970674441	0.011357461358999996	0.005103313825197956
