sample	variant_group	proportion	mean	std_error
Mixture12	B.1.177	0.002570283487646824	0.002575309960192706	0.0008498338358671291
Mixture12	B.1.617.3	0	1.8437644683618503e-10	8.037317188168493e-10
Mixture12	B.1.623	0.0009442154688806104	0.0009232298043588212	0.0005166265014336515
Mixture12	Beta_B.1.351	0.000382176671376319	0.00034522576767838245	0.00036260561950668066
Mixture12	Delta_B.1.617.2	0	1.001799043993469e-09	2.317624559332109e-09
Mixture12	Epsilon_B.1.427_429	1.0432002032181502e-09	6.2277053896679955e-09	5.126765366332804e-08
Mixture12	Eta_B.1.525	0.0017069266757873363	0.0016204515453621608	0.0006434966601584849
Mixture12	Gamma_P.1	0.00033303096685696927	0.00032445692229522406	0.00031858981055341425
Mixture12	Iota_B.1.526	4.7821607969085525e-09	8.267822556992573e-09	3.9322967338308784e-08
Mixture12	Kappa_B.1.617.1	0.00016852904953524987	0.00017038422599230992	0.0001482118630590065
Mixture12	Lambda_C.37	0.001075696065978495	0.001113659312919532	0.0004348189385630838
Mixture12	Mu_B.1.621	0.0007623457354292037	0.0007288726870925525	0.00043256408556534493
Mixture12	Omicron_BA.1	0.01934383515770874	0.019375408774890582	0.0027184003331296794
Mixture12	Omicron_BA.2	4.225407237783105e-09	7.010493875964945e-09	4.703876522397978e-08
Mixture12	Omicron_BA.2.12.1	4.390090410871146e-09	7.477996130552294e-09	4.7599366588636215e-08
Mixture12	Omicron_BA.3	0.00043414949637110757	0.00047860499538862096	0.0005501344810197337
Mixture12	Omicron_BA.4	4.004053579320461e-09	6.758611831162435e-09	4.3499614490408705e-08
Mixture12	Omicron_BA.5	0.9631632759975212	0.963225758286105	0.0030604697308939804
Mixture12	Theta_P.3	0.0011300280929751566	0.0011157400765503026	0.0005097377289623273
Mixture12	Zeta_P.2	0.005720416237908636	0.005820560057377171	0.0014339612920339204
Mixture13	A.23.1	0.0008278980931763141	0.0007366607258861578	0.000408386839445976
