	summarized	lineages	abundances	resid	coverage
Mixture11_barcode59	[('Omicron', 0.97), ('Other', 0.027000000000000024), ('A', 0.002), ('Alpha', 0.001)]	BA.2.12.1 Other XAP A.1 A.28 B.1.1.70 B.1.146 B.23 B.40 BA.2.3.17 BA.2.31.1 BA.2.39 BA.2.65 BG.5 Q.4	0.959 0.02300000000000002 0.006 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture12_barcode60	[('Omicron', 0.9670000000000001), ('Other', 0.030999999999999917), ('A', 0.002)]	BF.1 BA.5.5 BA.5.2.1 Other BA.5.2 BF.15 BA.5.1.2 BA.5.1.26 BA.5.1.22 BA.5.3.2 BE.1 BF.2 BF.27 BF.31 A.27 A.28 B.1.620 B.23 B.3 B.39 B.4 B.6 BA.5.1.11 BA.5.1.15 BA.5.1.16 BA.5.1.21 BA.5.1.30 BA.5.1.33 BA.5.1.8 BA.5.10.1 BA.5.5.2 BA.5.8 BE.1.1.2 BE.2 BE.3 BF.1.1 BF.10 BF.26 BF.5 BF.7.3 BF.8 BK.1 D.2 XAJ XAZ	0.659 0.233 0.026 0.02399999999999991 0.005 0.004 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture13_barcode61	[('Omicron', 0.9720000000000001), ('Other', 0.02599999999999991), ('A', 0.002)]	BA.4.1 BA.4 BA.5 Other B.3 BA.4.3 BA.5.2.9 XAS A.23.1 A.27 B.1.1.374 B.1.146 B.1.404 B.1.620 B.23 B.39 B.4 BA.4.1.8 BA.5.10.1 BE.1.4.1 BF.26 BZ.2 CL.1 CP.8 XAJ XAZ	0.776 0.16 0.021 0.014999999999999902 0.004 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture14_barcode62	[('Other', 0.999), ('A', 0.001)]	Other B.3 A.23.1 B.1.1.153 B.23 B.39 B.4	0.99 0.005 0.001 0.001 0.001 0.001 0.001		
Mixture15_barcode63	[('Alpha', 0.969), ('Other', 0.029000000000000026), ('A', 0.002)]	B.1.1.7 Other B.1.377 A.1 A.28 B.1.1.232 B.1.1.376 B.1.1.416 B.1.1.464 B.1.1.519 B.1.146 B.1.568 B.23 B.3 B.6 C.35 Q.3 Q.4	0.967 0.016000000000000014 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture16_barcode64	[('Gamma', 0.9700000000000001), ('Other', 0.028999999999999908), ('A', 0.001)]	P.1 P.1.16 Other B.1.1.161 B.3 P.1.13 B.4 A.28 B.1.1.434 B.1.1.70 B.1.404 B.1.619 B.23 P.1.14 P.1.17.1 P.1.7 XB	0.937 0.027 0.0119999999999999 0.005 0.004 0.003 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture17_barcode65	[('Iota', 0.968), ('Other', 0.031000000000000028), ('A', 0.001)]	B.1.526 Other B.4 A.1 B.1.1.153 B.1.1.70 B.1.146 B.1.346 B.1.356 B.1.561 B.1.596.1 B.23 B.3 B.40 XB	0.968 0.018000000000000016 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture18_barcode66	[('Delta', 0.971), ('Other', 0.027000000000000024), ('A', 0.001), ('Alpha', 0.001)]	AY.16 Other AY.30 AY.16.1 B.3 A.27 AY.13 AY.17 AY.52 AY.53 B.1.1.70 B.1.146 B.1.377 B.4 Q.4	0.961 0.02100000000000002 0.004 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture19_barcode67	[('Omicron', 0.9680000000000001), ('Other', 0.028999999999999915), ('A', 0.002), ('Delta', 0.001)]	BA.2 Other BA.2.23 BA.2.18 BA.2.46 BA.2.32 BA.2.40.1 BA.2.65 A.1 A.28 AY.16.1 B.1.634 B.23 B.39 B.4 BA.2.13.1 BA.2.16 BA.2.2 BA.2.25 BA.2.26 BA.2.3.17 BA.2.3.7 BA.2.37 BA.2.39 BA.2.42 BA.2.44 BA.2.50 BA.5.1.33 BA.5.5.2 BE.1.4.1 BG.5 XAD XAZ	0.929 0.02499999999999991 0.008 0.004 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture20_barcode68	[('Omicron', 0.97), ('Other', 0.028000000000000014), ('A', 0.002)]	BA.1 Other B.1.1.161 B.1.1.529 B.3 BA.1.10 BA.1.5 A.2.5.2 A.28 B.1.1.47 B.1.36.31 B.1.367 B.1.409 B.1.568 B.40 BA.1.12 BA.1.15.1 BA.1.15.3 BA.1.16.1 BA.1.17.2 BA.1.24 BC.1 XAL XS	0.949 0.009000000000000008 0.009 0.009 0.003 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture21_barcode69	[('Other', 0.996), ('A', 0.004)]	Other B.3 A.1 A.2.5.2 A.27 A.28 B.23 B.4 B.40	0.991 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture22_barcode70	[('Omicron', 0.974), ('Other', 0.022000000000000016), ('A', 0.003), ('XBB.2.3* (XBB.2.3X)', 0.001)]	BA.2.12.1 Other XAP B.3 BA.2.70 A.1 A.21 A.28 B.1.1.70 B.1.634 B.23 B.4 BA.1.15.3 BA.2.39 BA.5.1.33 BG.5 C.35 XBB.2.3.1	0.963 0.014000000000000012 0.005 0.003 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture23_barcode71	[('Omicron', 0.97), ('Other', 0.027000000000000024), ('A', 0.003)]	BA.2.12.1 Other A.1 B.1.377 BA.2.25 BA.2.3.17 XAJ A.28 B.1.409 B.4 BA.2.3.11 BA.5.5.2 BE.1.4.1 BG.2 XAZ	0.959 0.02300000000000002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture24_barcode72	[('Omicron', 0.9710000000000001), ('Other', 0.02399999999999991), ('A', 0.004), ('Alpha', 0.001)]	BF.1 Other BA.5.1.26 BA.5.3.2 BE.1 BF.15 A.1 BA.5.1.2 BA.5.1.21 BA.5.1.22 BA.5.1.3 BA.5.1.33 A.2.5.2 A.28 B.1.146 B.1.377 B.1.568 B.1.620 B.23 B.40 BA.5.1.11 BA.5.1.15 BA.5.1.30 BA.5.1.7 BA.5.11 BA.5.2.4 BA.5.2.9 BA.5.3 BA.5.5.2 BA.5.6.4 BA.5.8 BE.1.4.1 BE.3 BF.10 BF.16 BF.21 BF.26 BF.30 BF.31 BF.5 BF.7.5.1 CP.8 DE.1 Q.4 XAJ XAZ	0.924 0.017999999999999905 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture25_barcode73	[('Omicron', 0.971), ('Other', 0.027000000000000024), ('A', 0.002)]	BA.5.5 BA.5.3 Other BE.1 BA.5.10.1 BA.5.3.2 BA.5.8 A.1 A.28 B.1.404 B.4 BA.5.1.11 BA.5.1.15 BA.5.1.19 BA.5.1.2 BA.5.1.25 BA.5.1.26 BA.5.1.3 BA.5.1.30 BA.5.1.33 BA.5.1.5 BA.5.2 BA.5.2.4 BA.5.5.2 BA.5.6.4 BE.1.4.1 BE.12 BE.3 BF.21 BF.27 BF.7.3 BF.7.4.2 BF.7.5.1 BV.1 BW.1.1.2 DE.1 XAZ	0.85 0.081 0.025000000000000022 0.008 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture26_barcode74	[('Omicron', 0.9670000000000001), ('Other', 0.029999999999999912), ('A', 0.003)]	BA.4.1 BA.4 BA.5 Other B.3 XAJ BA.5.2.9 XAS A.1 A.27 A.28 B.1.1.161 B.1.1.170 B.1.404 B.23 B.39 B.4 BA.4.6.4 BA.5.1.11 BA.5.1.33 BA.5.1.6 BA.5.3.4 BA.5.8 BE.12 BF.26	0.768 0.163 0.021 0.019999999999999907 0.004 0.003 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture27_barcode75	[('Omicron', 0.9690000000000001), ('Other', 0.028999999999999915), ('A', 0.002)]	BA.4.1 BA.4 Other BA.5 BA.5.3.2 XAS A.27 A.28 B.1.146 B.1.404 B.1.568 B.23 B.3 B.39 B.4 BA.2.35 BA.4.1.8 BA.4.3 BE.1.4.1 BF.7.7 BZ.2 XAJ XAZ	0.777 0.168 0.02199999999999991 0.012 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture28_barcode76	[('Omicron', 0.9690000000000001), ('Other', 0.029999999999999916), ('XBB.2.3* (XBB.2.3X)', 0.001)]	BA.2 Other XAP BA.2.29 BA.2.44 BA.2.46 B.4 BA.2.16 BA.2.65 BA.5.5.2 B.1.1.241 B.1.146 B.23 B.40 BA.2.1 BA.2.3.12 BA.2.3.2 BA.2.31 BA.2.37 BA.2.39 BA.2.54 BA.2.70 BA.2.8 BA.5.8 D.2 XAL XBB.2.3.1 XQ XW	0.936 0.02299999999999991 0.005 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
