	summarized	lineages	abundances	resid	coverage
Mixture26_barcode74	[('Omicron', 0.9730000000000001), ('Other', 0.026999999999999913)]	BA.4.1 BA.4 Other BA.5 BA.5.10.1 BE.1 XAS B.1.1.161 B.1.404 B.1.568 B.1.620 B.3 B.4 BA.4.1.8 BA.4.2 BA.4.7 BA.5.1.30 BA.5.1.33 BA.5.2.9 BE.1.4.1 BF.21 BF.7.14 CL.1.1 EF.1.3 XAJ XL	0.76 0.185 0.020999999999999908 0.007 0.003 0.003 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture27_barcode75	[('Omicron', 0.9730000000000001), ('Other', 0.02400000000000002), ('A', 0.003)]	BA.4.1 BA.4 Other BA.4.2 BA.5 BA.4.3 A.2.5.2 A.21 A.28 B.1.1.316 B.1.160.16 B.1.619 B.1.634 B.39 B.4 BA.4.1.1 BA.4.1.8 BA.5.1.11 BA.5.1.25 BA.5.1.33 BA.5.8 BE.3 BF.7.4.2 BF.7.5.1 BZ.2 CL.1 DF.1.1 XAJ XAS XAZ	0.766 0.181 0.018000000000000016 0.005 0.004 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture28_barcode76	[('Omicron', 0.9720000000000001), ('Other', 0.024999999999999904), ('A', 0.003)]	BA.2 Other BA.2.29 BA.2.32 B.1.1.70 BA.2.46 A.28 B.4 BA.2.44 BA.2.5 BA.2.65 A.27 B.1.1.207 B.39 BA.1.15.3 BA.2.16 BA.2.18 BA.2.3.17 BA.2.31 BA.2.31.1 BA.2.35 BA.2.39 BA.2.40.1 BA.2.42 BA.2.50 BA.2.70 BA.2.8 BE.1.4.1 C.35 CC.1 CL.1.1 EF.1.3	0.935 0.016999999999999904 0.007 0.004 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture29_barcode77	[('Omicron', 0.9690000000000001), ('Other', 0.02900000000000002), ('A', 0.001), ('XBB.2.3* (XBB.2.3X)', 0.001)]	BA.4.1 BA.2 BA.2.12.1 BA.5.5 BA.4 BA.5 Other BA.2.46 BA.2.18 BA.2.29 B.3 BA.4.2 BA.5.8 B.55 BA.2.26 BA.2.40.1 BA.2.70 XAJ A.28 B.1.160 B.1.619 B.23 B.39 B.4 BA.2.1 BA.2.16 BA.2.19 BA.2.20 BA.2.3.12 BA.2.35 BA.2.44 BA.2.50 BA.2.62 BA.2.65 BA.2.67 BA.4.4 BA.5.1.11 BA.5.1.16 BA.5.1.30 BA.5.1.33 BA.5.5.1 BE.1.4.1 BG.5 BQ.1.1.28 C.36 XBB.2.3.1 XL	0.375 0.247 0.154 0.073 0.05 0.018 0.017000000000000015 0.006 0.005 0.005 0.004 0.004 0.003 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture30_barcode78	[('Omicron', 0.9580000000000002), ('Other', 0.03199999999999991), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.003), ('A', 0.002), ('XBB* (XBB.X)', 0.002), ('Delta', 0.001), ('Alpha', 0.001), ('XBB.2.3* (XBB.2.3X)', 0.001)]	BA.2 BA.4.1 BA.2.12.1 BF.1 BA.4 Other BA.2.29 BA.2.46 BA.2.18 XAJ B.3 BA.2.10 BA.2.19 BA.2.32 BA.2.39 BA.2.40.1 BE.1.1.1 B.1.1.307 B.39 BA.2.44 BA.4.1.1 BA.5.2 BA.5.2.9 BF.15 BF.26 A.1 A.28 AY.54 B.1.1.161 B.1.1.486 B.1.561 B.23 BA.2.2 BA.2.50 BA.2.62 BA.2.63 BA.2.65 BA.2.70 BA.5.1.33 BA.5.2.4 BA.5.2.7 BE.12 BF.1.1 BF.12 BF.27 BF.31 BF.41 BF.5 BF.7.21 BF.8 BF.9 BT.2 FD.2 Q.4 XAZ XBB.1.45.1 XBB.1.5.5 XBB.1.5.50 XBB.2.3.1 XBB.2.5 XL XW	0.324 0.231 0.141 0.137 0.051 0.020999999999999908 0.008 0.005 0.004 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture31_barcode79	[('Other', 0.43600000000000005), ('Iota', 0.168), ('Alpha', 0.117), ('Delta', 0.11300000000000002), ('Omicron', 0.08200000000000002), ('Gamma', 0.081), ('A', 0.002), ('Epsilon', 0.001)]	Other B.1.526 B.1.1.161 B.1.1.7 P.1 AY.16 BA.1 B.1.617.2 AY.30 B.1.371 BA.1.24 B.1.453 BA.1.13 P.1.13 AY.14 AY.16.1 AY.52 AY.54 B.1.465 B.1.509 BA.1.5 A.2.5.2 A.28 AY.17 AY.20.1 AY.49 AY.51 AY.53 B.1.1.70 B.1.160 B.1.22 B.1.319 B.1.375 B.1.396 B.1.409 B.1.427 B.1.568 B.1.575 B.1.588 B.1.619 B.1.620 B.3 B.39 B.4 B.6 BA.1.1.15 BA.1.10 BA.1.15.3 BA.1.16.1 BA.1.17.2 BA.1.8 BA.1.9 BC.1 P.1.14 Q.4 Q.7	0.244 0.168 0.164 0.115 0.077 0.068 0.064 0.027 0.005 0.005 0.005 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture32_barcode80	[('Omicron', 0.5650000000000002), ('Other', 0.20699999999999968), ('Iota', 0.138), ('Alpha', 0.085), ('A', 0.002), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.002), ('Mu', 0.001)]	BA.4.1 B.1.526 XAJ B.1.1.7 B.1.1.161 Other BA.4 XAP BA.1.18 BA.2.23 BA.2.12 BF.1 XM BA.2.70 B.1.1.228 BA.1.24 BA.2.12.1 BF.15 B.1.1.307 B.1.1.329 B.1.1.70 B.1.596.1 BA.2.46 BF.40 B.1.1.153 B.1.1.28 B.4 BA.1.1.1 BA.1.15.2 BA.4.1.6 BA.4.2 BA.4.3 BF.10 BF.24 BF.31 BF.9 Q.7 A A.28 B.1.1.171 B.1.1.186 B.1.1.192 B.1.1.207 B.1.1.232 B.1.1.274 B.1.1.284 B.1.1.311 B.1.1.316 B.1.1.376 B.1.1.416 B.1.1.434 B.1.1.44 B.1.1.63 B.1.1.67 B.1.377 B.1.395 B.1.396 B.1.530 B.1.544 B.1.567 B.1.621.1 B.1.634 B.1.78 B.39 BA.1.1.3 BA.1.10 BA.1.14 BA.1.15.3 BA.1.19 BA.1.20 BA.1.7 BA.2.16 BA.2.19 BA.2.3.17 BA.2.3.4 BA.2.44 BA.2.50 BA.2.65 BA.2.9.4 BA.2.9.7 BA.4.1.1 BA.4.1.8 BA.5.1.11 BA.5.10.1 BA.5.5.2 BE.1.4 BF.2 BF.20 BF.27 BF.29 BF.39 BF.5 BF.7.3 BG.4 BG.5 BZ.2 C.35 C.36 DL.1 XAK XBB.1.5.46 XBB.1.5.60	0.161 0.138 0.089 0.083 0.079 0.07899999999999963 0.049 0.044 0.029 0.028 0.027 0.027 0.026 0.013 0.005 0.005 0.005 0.004 0.003 0.003 0.003 0.003 0.003 0.003 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture33_barcode81	[('Other', 0.997), ('A', 0.003)]	Other A.1 A.27 B.1.1.207 B.1.1.434 B.23 B.39 B.4 XB	0.991 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture34_barcode82	[('Alpha', 0.972), ('Other', 0.024000000000000014), ('A', 0.003), ('Omicron', 0.001)]	B.1.1.7 Other B.1.377 B.3 A A.2.5.2 A.28 B.1.1.207 B.1.1.519 B.1.1.70 B.1.146 B.1.530 B.23 B.4 B.6 CL.1.1 Q.1 Q.4 Q.7	0.969 0.009000000000000008 0.005 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture35_barcode83	[('Gamma', 0.973), ('Other', 0.02700000000000002)]	P.1 Other B.1.377 P.1.13 B.1.1.153 B.1.1.207 B.1.1.216 B.1.1.241 B.1.1.374 B.1.1.39 B.1.544 B.1.619 B.23 B.3 B.40 B.6 P.1.14 P.1.15	0.969 0.01200000000000001 0.003 0.002 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001		
