	summarized	lineages	abundances	resid	coverage
Mixture23	[('Omicron', 0.9604999999999999), ('Zeta', 0.0237), ('Other', 0.011000000000000001), ('Gamma', 0.002), ('Iota', 0.0008), ('Alpha', 0.0006), ('Kappa', 0.0004), ('Eta', 0.0004), ('Delta', 0.0003), ('Lambda', 0.0002)]	BA.2.12.1 BA.1 P.2 B.1.177 P.1 BA.4 B.1.623 B.1.526 B.1.1.7 AV.1 B.1.617.1 B.1.525 B.1.1.318 B.1.617.2 B.1.617.3 C.37 Other	0.7604 0.1987 0.0237 0.0091 0.002 0.0014 0.0008 0.0008 0.0006 0.0005 0.0004 0.0004 0.0003 0.0003 0.0002 0.0002 0.0001		
Mixture24	[('Omicron', 0.92), ('Zeta', 0.048), ('Other', 0.012099999999999998), ('Mu', 0.0072), ('Lambda', 0.0042), ('Delta', 0.0024), ('Eta', 0.0022), ('Gamma', 0.0017), ('Theta', 0.0008), ('Alpha', 0.0007), ('A', 0.0004), ('Kappa', 0.0003)]	BA.5 P.2 B.1.621 B.1.623 C.37 BA.4 AV.1 B.1.177 B.1.617.2 B.1.525 P.1 BA.2.12.1 P.3 B.1.1.7 B.1.617.3 A.23.1 B.1.617.1 Other	0.915 0.048 0.0072 0.0061 0.0042 0.0033 0.0026 0.0026 0.0024 0.0022 0.0017 0.0017 0.0008 0.0007 0.0004 0.0004 0.0003 0.0004		
Mixture25	[('Omicron', 0.979), ('Lambda', 0.0067), ('Other', 0.0041), ('Zeta', 0.0036), ('Alpha', 0.0013), ('Eta', 0.0012), ('Gamma', 0.0012), ('Delta', 0.001), ('A', 0.0008), ('Mu', 0.0005), ('Kappa', 0.0005), ('Beta', 0.0003)]	BA.5 BA.1 C.37 P.2 AV.1 B.1.177 B.1.1.7 B.1.525 P.1 B.1.617.2 A.23.1 BA.4 B.1.621 B.1.617.1 BA.2.12.1 B.1.623 B.1.617.3 B.1.351 Other	0.9635 0.0145 0.0067 0.0036 0.0019 0.0014 0.0013 0.0012 0.0012 0.001 0.0008 0.0006 0.0005 0.0005 0.0004 0.0004 0.0004 0.0003 0.0		
Mixture26	[('Omicron', 0.9659), ('Zeta', 0.0149), ('Gamma', 0.0083), ('Other', 0.004), ('Mu', 0.0024), ('Eta', 0.0011), ('Delta', 0.001), ('Beta', 0.0007), ('Kappa', 0.0005), ('Theta', 0.0004), ('Lambda', 0.0004), ('A', 0.0003)]	BA.4 P.2 BA.1 P.1 B.1.621 B.1.623 AV.1 B.1.525 BA.3 B.1.617.2 B.1.177 B.1.351 B.1.617.1 P.3 C.37 A.23.1 B.1.617.3 Other	0.9537 0.0149 0.0112 0.0083 0.0024 0.0017 0.0013 0.0011 0.001 0.001 0.0008 0.0007 0.0005 0.0004 0.0004 0.0003 0.0002 0.0		
Mixture27	[('Omicron', 0.9629), ('Alpha', 0.0156), ('Zeta', 0.0136), ('Other', 0.0024999999999999996), ('Eta', 0.0017), ('Mu', 0.0009), ('A', 0.0007), ('Delta', 0.0006), ('Gamma', 0.0005), ('Kappa', 0.0005), ('Theta', 0.0004)]	BA.4 B.1.1.7 P.2 BA.1 B.1.525 BA.5 AV.1 B.1.621 B.1.623 BA.3 A.23.1 BA.2.12.1 B.1.617.2 P.1 B.1.617.1 P.3 B.1.1.318 B.1.617.3 Other	0.9546 0.0156 0.0136 0.0054 0.0017 0.0015 0.0012 0.0009 0.0009 0.0008 0.0007 0.0006 0.0006 0.0005 0.0005 0.0004 0.0002 0.0001 0.0001		
Mixture28	[('Omicron', 0.9594999999999999), ('Gamma', 0.0193), ('Other', 0.010799999999999999), ('Zeta', 0.0034), ('Eta', 0.0034), ('Iota', 0.0011), ('Alpha', 0.0008), ('A', 0.0007), ('Delta', 0.0005), ('Mu', 0.0005)]	BA.2 P.1 BA.1 B.1.1.318 P.2 B.1.525 B.1.623 BA.4 BA.5 AV.1 B.1.177 B.1.526 B.1.617.3 B.1.1.7 A.23.1 B.1.617.2 B.1.621 Other	0.9479 0.0193 0.0058 0.0036 0.0034 0.0034 0.0033 0.0033 0.0025 0.0018 0.0013 0.0011 0.0008 0.0008 0.0007 0.0005 0.0005 -0.0		
Mixture29	[('Omicron', 0.9499000000000001), ('Zeta', 0.0207), ('Alpha', 0.017), ('Mu', 0.0041), ('Other', 0.0031), ('A', 0.0018), ('Delta', 0.0009), ('Lambda', 0.0005), ('Iota', 0.0004), ('Eta', 0.0004), ('Beta', 0.0003), ('Theta', 0.0003), ('Gamma', 0.0003), ('Kappa', 0.0002)]	BA.4 BA.2 BA.5 P.2 B.1.1.7 BA.2.12.1 BA.1 B.1.621 A.23.1 B.1.177 B.1.623 B.1.617.2 C.37 B.1.526 B.1.525 B.1.351 B.1.617.3 AV.1 P.3 P.1 B.1.617.1 Other	0.4852 0.3716 0.0757 0.0207 0.017 0.0096 0.0078 0.0041 0.0018 0.0014 0.0011 0.0009 0.0005 0.0004 0.0004 0.0003 0.0003 0.0003 0.0003 0.0003 0.0002 0.0		
Mixture30	[('Omicron', 0.9210999999999999), ('Zeta', 0.0391), ('Alpha', 0.0255), ('Gamma', 0.0051), ('Eta', 0.0027), ('Other', 0.002), ('Delta', 0.0018), ('Mu', 0.0018), ('Beta', 0.0005), ('Lambda', 0.0002), ('Theta', 0.0002)]	BA.2 BA.4 BA.2.12.1 BA.5 P.2 B.1.1.7 BA.1 P.1 B.1.525 B.1.617.2 B.1.621 B.1.177 B.1.623 B.1.351 AV.1 C.37 P.3 B.1.617.3 Other	0.5525 0.2309 0.0689 0.0498 0.0391 0.0255 0.019 0.0051 0.0027 0.0018 0.0018 0.0009 0.0006 0.0005 0.0003 0.0002 0.0002 0.0001 0.0001		
Mixture31	[('Omicron', 0.32559999999999995), ('Other', 0.27), ('Iota', 0.1516), ('Zeta', 0.0984), ('Gamma', 0.0881), ('Alpha', 0.0275), ('Delta', 0.0195), ('Beta', 0.0071), ('Eta', 0.0045), ('Mu', 0.0036), ('A', 0.0031), ('Lambda', 0.0012)]	BA.1 B.1.526 P.2 P.1 B.1.1 B.1.1.7 B.1.617.3 B.1.617.2 BA.2 B.1.351 B.1.525 B.1.621 A.23.1 BA.2.12.1 AV.1 BA.4 BA.3 B.1.177 C.37 B.1.623 B.1.1.318 BA.5 Other	0.3107 0.1516 0.0984 0.0881 0.0457 0.0275 0.0261 0.0195 0.0081 0.0071 0.0045 0.0036 0.0031 0.0027 0.0022 0.0021 0.0015 0.0013 0.0012 0.0009 0.0007 0.0005 0.1931		
Mixture32	[('Omicron', 0.5964), ('Other', 0.241), ('Iota', 0.1193), ('Alpha', 0.0214), ('Eta', 0.0085), ('Zeta', 0.0048), ('Delta', 0.003), ('Lambda', 0.0012), ('Mu', 0.0011), ('Kappa', 0.0009), ('A', 0.0009), ('Gamma', 0.0008), ('Beta', 0.0006)]	BA.1 B.1.526 BA.4 B.1.1 BA.2 B.1.1.7 B.1.525 429 AV.1 P.2 BA.2.12.1 B.1.177 B.1.617.2 B.1.1.318 B.1.623 C.37 B.1.621 B.1.617.1 A.23.1 P.1 B.1.351 Other	0.4001 0.1193 0.1116 0.1091 0.0799 0.0214 0.0085 0.0082 0.0051 0.0048 0.0048 0.0044 0.003 0.002 0.0015 0.0012 0.0011 0.0009 0.0009 0.0008 0.0006 0.1107		
