sample	variant_group	proportion	mean	std_error
Mixture02	B.1	1.0202081945248985e-08	1.6949489796345598e-08	1.182548688414951e-08
Mixture02	B.1.1	0.11129377936635822	0.10911564493529222	0.018647247782760806
Mixture02	B.1.1.318	0.005669404600447831	0.005711908758777006	0.0014997872226705275
Mixture02	B.1.177	0.0021027136413239197	0.0017549959340674404	0.0018800943651838585
Mixture02	B.1.617.3	0.0045926084367926565	0.004462576951643139	0.004494782611649033
Mixture02	B.1.623	0.002827060438069498	0.0027547043787145165	0.001646333544697712
Mixture02	Beta_B.1.351	0.02110488385631029	0.02024999658782621	0.00637909429197308
Mixture02	Delta_B.1.617.2	0.10848656914544175	0.10844084575998923	0.005182499999899403
Mixture02	Epsilon_B.1.427_429	0.0022876596052333943	0.0024152810629560905	0.0017230580625022729
Mixture02	Eta_B.1.525	0.0013187989317361237	0.0012953821713343422	0.0006529724199023751
Mixture02	Gamma_P.1	0.02982415301705647	0.02965477126950864	0.0036274328559270743
Mixture02	Iota_B.1.526	0.17144511889302833	0.17193440387832898	0.00982179962125891
Mixture02	Kappa_B.1.617.1	0.001487009110668427	0.001624479055406692	0.0010812124689082113
Mixture02	Lambda_C.37	0.0007420537637078668	0.0007905888452040592	0.0005408753915821718
Mixture02	Mu_B.1.621	0.0031329465764404116	0.0031824510593856745	0.0007978558423554957
Mixture02	Omicron_BA.1	0.051787685284408476	0.0517118401142132	0.0025040311351813235
Mixture02	Omicron_BA.2	0	0.00023022160719299574	0.0005963743301517566
Mixture02	Omicron_BA.2.12.1	0.0016650405217110463	0.0014014168428986393	0.0008416934416851347
Mixture02	Omicron_BA.3	0	0.00010789163660828127	0.0003665918932188017
Mixture02	Omicron_BA.4	0	1.3306920323531047e-09	4.871627499662143e-09
Mixture02	Omicron_BA.5	0.001047173650148908	0.0010334929774744122	0.0006585068937440797
Mixture02	Theta_P.3	0	3.312987242909296e-10	5.875832268782949e-10
Mixture02	Zeta_P.2	0.0013789495539703735	0.0012766984428586156	0.0010813747001345811
Mixture03	A.23.1	0.001128406508338378	0.0010761937974107078	0.0004502322492226087
Mixture03	AV.1	0.0003151782522761268	0.0002811893150520201	0.00020723023081329676
Mixture03	Alpha_B.1.1.7	0.00014886112177401017	0.00012991645933186645	0.0001418013260793514
Mixture03	B.1	2.1753411003852175e-08	3.2709636395656775e-07	5.510477732320187e-07
Mixture03	B.1.1	8.89141272829075e-09	2.49037180626187e-07	4.398678384491211e-07
Mixture03	B.1.1.318	0.000500426882668195	0.00045467569748513246	0.0002732474488848635
Mixture03	B.1.177	1.662660895431072e-08	1.9087814306060633e-07	3.207460962117787e-07
Mixture03	B.1.617.3	0.0007506868735497225	0.0007188477084789509	0.0003182896253059473
Mixture03	B.1.623	0.0006853549903289988	0.0006720288661079207	0.000309934925087184
Mixture03	Beta_B.1.351	0.0031399413166149554	0.0030852394842644476	0.0008350396566857437
Mixture03	Delta_B.1.617.2	0.00439514468157378	0.004347543308943428	0.0006487375550876141
Mixture03	Epsilon_B.1.427_429	0.00036834238066345005	0.0003747163889585002	0.00025625256507076074
Mixture03	Eta_B.1.525	0.00043554151656341765	0.0004419092627713253	0.00026834308867168907
Mixture03	Gamma_P.1	0	1.552278520600132e-07	2.807916623668834e-07
Mixture03	Iota_B.1.526	3.385340264789649e-08	2.975947150095043e-07	4.795319024954125e-07
Mixture03	Kappa_B.1.617.1	3.064024516506641e-08	3.0149588700454036e-07	5.713614571278155e-07
Mixture03	Lambda_C.37	0.0012910971849691279	0.0013370194386037515	0.0004378293346087792
Mixture03	Mu_B.1.621	0.0004560147899396455	0.00047229276385034617	0.0002636252562605326
Mixture03	Omicron_BA.1	0.013697572444695619	0.013822509757667033	0.001891321634874908
Mixture03	Omicron_BA.2	0.0836194450025644	0.08349050176555466	0.01987299347128631
Mixture03	Omicron_BA.2.12.1	0.20765176023021623	0.20668116523693908	0.01193588583388127
Mixture03	Omicron_BA.3	0.002902491942677404	0.0029185715866252354	0.0029957059425811706
Mixture03	Omicron_BA.4	0.5199291381891782	0.5208585892326463	0.016529680264521295
Mixture03	Omicron_BA.5	0.15809823007935878	0.15829210082495193	0.012236947731256624
Mixture03	Theta_P.3	0.00048657686734210765	0.00043997128870621344	0.00032826108543221094
Mixture03	Zeta_P.2	0	6.549602544302092e-05	0.00017174965256041416
Mixture04	A.23.1	0.0018818364494456897	0.001560270018333902	0.0008784787488990717
Mixture04	AV.1	0.0015375130409109976	0.0015786295721973908	0.0006448750660119503
Mixture04	Alpha_B.1.1.7	0.0434590506714609	0.043108498158740155	0.0039113219000264906
Mixture04	B.1	3.5200560673104152e-09	3.702251129459436e-05	0.00036787035946497245
Mixture04	B.1.1	0.2110467128110989	0.20913738972185897	0.01516411586350944
Mixture04	B.1.1.318	0	5.564728761282172e-11	2.317376052492272e-10
Mixture04	B.1.177	9.018730427866929e-10	4.813880021848933e-09	2.7001513408522316e-09
Mixture04	B.1.617.3	0	3.268644857610178e-12	3.25226056968528e-11
Mixture04	B.1.623	0.0006238227452581845	0.0006695455646542868	0.0004773461284084895
Mixture04	Beta_B.1.351	0.05623708618102377	0.05664484283828099	0.011088184800510022
Mixture04	Delta_B.1.617.2	0.002305344505446341	0.002302613150268469	0.0008817780394360808
Mixture04	Epsilon_B.1.427_429	0	1.7684217397392874e-11	1.010116360744069e-10
Mixture04	Eta_B.1.525	0.002163977052155796	0.002172731254240234	0.0007019452419476553
Mixture04	Gamma_P.1	0.11014383944625719	0.11081533832663082	0.00860102625090844
Mixture04	Iota_B.1.526	0.030272214363513537	0.03132110637831345	0.005379134910032764
Mixture04	Kappa_B.1.617.1	0.002199350501946972	0.0022459637618389232	0.0009017331033195911
Mixture04	Lambda_C.37	0.0011628894431777665	0.001157418187998251	0.0005976645170099314
Mixture04	Mu_B.1.621	0.0003837608020810886	0.0004340233626271388	0.0004223498034478334
Mixture04	Omicron_BA.1	0.15155983187595168	0.15110586856990307	0.005169784468677552
