location	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper
Mixture23	1.0229924194425638e-27	0.00011267190497355821	1.556984408250844e-22	9.367771981820422e-15	0.0006556801135674205	2.2881812267705626e-22	0.0007713167358640961	1.9161512637678903e-21	1.1503366745145902e-23	0.0018838065966955942	0.0008634146995499647	5.673308299872624e-17	1.9306692528849424e-23	0.3236525297627214	0.0011325043611079158	8.36072216916682e-05	8.33010635901347e-23	2.1791535825783803e-28	1.236945473400273e-27	3.693409554933857e-21	2.0363412528680762e-26	6.763360390167237e-28	8.029810104755682e-23	8.412681360199064e-08	1.183277895949866e-24	2.4439309833142756e-27	1.1308591259409433e-27	0.0004999494952575423	8.948758631244042e-24	1.4423495455121764e-19	3.0585726197537854e-23	0.0009018177040872068	7.884885463105683e-22	1.1891699167918278e-28	0.0012731932486870824	0.005181063674697031	0.005931333952955753	0.003103543791838355	0.0029395527483088222	0.0043910207516569015	0.004668139555076503	0.005283929935688678	0.0014906824033653788	0.005772903980591358	0.005228874756121748	0.003938935150503744	0.0032108010794772435	0.8113309350800852	0.006571335742757804	0.0037362776747026155	0.008263004086510296	0.0023437628074397883	0.0016509846701325264	0.005893608688708597	0.000698166692742731	0.0007161260221995168	0.005997243393409107	0.006957573697575513	0.0046995549142975195	0.002988524136029553	0.0011395209857578193	0.005028825358465737	0.0029851644250793613	0.003927006321498802	0.0017549073275236907	0.016664673572765024	0.046336410885615485	0.004962865739425876	0.004124886157876182	0.012342714535109345	0.011437693458506593	0.006128998647361872	0.0071232094147029796	0.010057639767225025	0.009907689974359018	0.015655856094394988	0.007717791726326959	0.012171096246464133	0.011226850617785212	0.007816507655946882	0.010251161906523186	0.9275404441893466	0.012529624557109546	0.012651865231366992	0.026329870228286145	0.010134975104901321	0.010295729671974757	0.015926156525712967	0.0038999860947788595	0.004149168746938694	0.04170033381253286	0.013566436953370814	0.014742104703579065	0.00810127419120569	0.0046767254971109	0.012358069303846966	0.008785744647213883	0.007364191525520521	0.0036124141131377028	0.057737818580177035	0.5524859974015692	0.037704660792973875
Mixture24	1.5220811732595583e-26	1.604544673594215e-17	5.880149175970823e-24	4.6502199882587165e-22	0.00023925955405989532	1.813200200557529e-21	6.744517679519926e-13	3.95712871141213e-24	3.230871390827081e-28	1.2707091086606416e-21	1.2118613983879087e-24	1.21339930271282e-22	1.9741708678680682e-27	5.9356815843331165e-30	2.0796961466829747e-08	2.700307481141781e-22	1.1674242238675948e-20	4.472729558337719e-27	6.407337044398656e-26	0.6203787593949567	4.2112582904762046e-29	3.759158732183575e-26	2.9835430801912126e-25	7.138656918323328e-20	3.0857806212192263e-23	1.9030419939379102e-20	3.552245671601822e-27	6.5985220791582106e-18	8.930002631497922e-26	9.239516120943637e-23	1.6260680844025974e-25	1.161138659029954e-16	5.5876096289249795e-19	6.044096349660758e-26	0.00021591815295939214	0.0033663900296037347	0.0006192889500918165	0.0014676175209294173	0.0018635578483102199	0.002020235684798752	0.0028757335004877347	0.0023588073617238467	0.0013434849939453458	0.0025228677529750766	0.0009231354293796751	0.0021274232371557224	0.0004725095840535812	0.01319811109504412	0.007152077797574541	0.0015051661229810345	0.005052660007705265	0.002193750004474292	0.0003322557469189245	0.9227965320123583	0.00016763396236926993	0.0007171237768216139	0.0005803571508188581	0.0032166640329877793	0.0005173169388571417	0.0020014984217791103	9.528647177834623e-05	0.003484535734102361	0.0005594547543807845	0.0015598265325904353	0.0003044955467872768	0.0031954152196920736	0.003399688226653504	0.003929622548600437	0.0014514504541245652	0.007545720384497135	0.005080898445176032	0.004842880281688864	0.004689813437238881	0.005621283658283327	0.006152044649114609	0.010481186656119443	0.008791892562085232	0.007330077826849583	0.004930294713911536	0.00779400437773033	0.003462914254783033	0.00598108385681204	0.017242442586384438	0.006839320235699548	0.01794733014567538	0.009263326231524427	0.0037942958004423513	0.961664039481236	0.0018487462668318108	0.00412654124026053	0.003939791226566761	0.012912419365767838	0.005343825851462849	0.0065268795271516515	0.001087897652244032	0.012868236483200136	0.0038538398881075697	0.005989504213753826	0.0029035856871908352	0.016537397179259013	0.00907795404380168	1.783561308609175e-14
Mixture25	4.085488042505599e-29	1.765835290125925e-08	7.9196253198678035e-22	4.0660689928432203e-23	4.0587278321685744e-14	9.510392845715346e-25	3.9013671748074826e-16	2.3742332697402473e-26	3.1854321696116117e-27	2.0076004538905602e-18	4.626743747016966e-19	9.93681182916466e-25	9.817160137395921e-30	4.4837148304789577e-29	8.296119399714239e-16	6.699545313636722e-23	2.89091234595205e-20	1.3133612035190732e-23	3.0507076292596057e-26	0.007408756368283303	1.0639122063398821e-27	1.2319004413945212e-24	6.999179279135676e-26	3.1746752057913097e-21	5.331364015435494e-25	5.1265513881031346e-21	5.348911822480543e-29	1.2614531977958775e-17	5.2420999812233614e-24	1.0841118072553948e-20	1.948940610699643e-27	2.981060234315803e-11	1.6601252146046772e-22	2.803900271514881e-27	0.0006501587127171117	0.0042571715735978816	0.0024849644622301475	0.0017139698666872752	0.0021740582669866424	0.002219468024428662	0.0026508047597569935	0.0020504366373266573	0.0011631291075458923	0.0043672365424993545	0.002269607806475272	0.0020099289625709386	0.0005591958769710438	0.029075032489965662	0.003830725605209614	0.0019137221337601157	0.02552782499941045	0.03420710597184272	0.0011067395588262024	0.8151117868291837	0.002357738406981363	0.000998868221829433	0.0004726744177625699	0.008479341075019488	0.0004684022155705408	0.002466487128858316	0.00044194289822887286	0.004403035511421552	0.000936121478835406	0.002536034208139266	0.00251682021074888	0.005808299522828817	0.007670560290133667	0.018926547958662786	0.0028773020572556473	0.010932609580121901	0.010509515127421537	0.005178697563824523	0.006330334188479043	0.00680383884913708	0.006168874001438597	0.007877925827254485	0.010658410214634591	0.00968412344364497	0.006615272942492326	0.008508770905483156	0.0043121630142215735	0.5227092461171235	0.014694671383973032	0.007622546909188461	0.2725167389116959	0.42577288628553517	0.00976301040665353	0.9693139092412875	0.004885631979205251	0.004136794341218829	0.003487025962957523	0.015522749230578541	0.004919749208126984	0.009063216470204399	0.003444644436680945	0.013686286622803141	0.00443552159339842	0.007276837255290021	0.0007650801407374549	0.015662975382753425	0.009620495214687682	0.22723637057122842
Mixture26	1.67216861860927e-29	4.1891525722757625e-23	5.797647498879669e-26	1.4172827634161501e-25	6.986874184449815e-24	1.2957610687863787e-23	1.3551649014964474e-21	6.436049331081629e-26	1.5797079886850347e-25	1.2604234994278904e-16	3.515344301654623e-23	2.3212300064443764e-26	5.243364817631663e-31	1.132698700661273e-20	1.9742465780580406e-19	2.5030511347928727e-27	1.3345965194476776e-24	7.535143541586564e-20	1.3103510154945399e-30	2.906257891313779e-25	6.302907270566171e-29	1.2274025776844043e-25	3.3942896041919275e-27	3.153374651819698e-26	6.551093976610192e-30	1.3020648638056786e-27	1.0509091347908816e-27	1.2389113320451156e-22	4.14596980978261e-27	1.1434479891187794e-24	1.919457122642916e-29	2.576961438351561e-24	0.001192979641295161	1.8148671512127305e-28	0.00024838920551984453	0.0031433313617020547	0.001412698294736866	0.0008911908058349012	0.0019457188314650098	0.002322273831639755	0.002773800206485344	0.0011596374601936768	0.0006282258972857098	0.004315377007543695	0.0024560470233972323	0.0008469660835836472	0.0003076573928425893	0.36181854192860435	0.00430627323188976	0.0008755106289309925	0.0029757990610206684	0.4737138152235232	0.00037703726899921666	0.008195821322623913	0.0003105594306074022	0.0013877239936593985	0.00036526570541798545	0.004799542794587373	0.00045279405421853506	0.000773901779055346	0.00019699004219186228	0.003060567099245594	0.0009907748343092808	0.0016229151499821612	2.387985887972215e-11	0.0033060077327584383	0.10607312644964152	1.1157900872384856e-11	0.00213439563870909	0.007210331659823924	0.008836002051078483	0.0034055318517641985	0.006332535044444225	0.006464529780697271	0.006736395508446446	0.007377472495165294	0.00611931873922331	0.012340117953900213	0.006495380600554943	0.005625989763972044	0.002766891203806763	0.8632618525400865	0.01085670934945436	0.005391241654541191	0.019720126625556042	0.9132559143283268	0.006059139153571407	0.052064253974541966	0.0035566496069506116	0.005436047701677016	0.002733968714266703	0.021157768549394017	0.005332597442424771	0.0037374572643681238	0.0017493114100707295	0.00938771313710877	0.0054391073213331765	0.006654747636752216	2.600409563690739e-12	0.01594432745534802	0.8373018516772169	3.5243689029400065e-14
Mixture27	2.0006711451145289e-32	4.844123031810169e-05	2.0494675075478406e-24	1.2743337015548535e-27	3.975084617840365e-23	4.765291928891739e-22	3.3445598891540517e-21	1.2600600443509724e-21	5.547890861233378e-24	8.243175137397984e-12	5.952543422108521e-17	4.435304818119707e-24	2.9813694933859616e-28	6.20491981902897e-20	2.7059353966578626e-21	2.924328304772475e-28	2.363813738734289e-22	3.0678542216676873e-21	2.0547652337220143e-27	2.357105059011074e-23	2.813691469916871e-25	1.4698010723389077e-26	8.68875966142062e-26	3.3211751079631264e-24	2.580601531092023e-25	9.682346944270157e-30	5.343008256083752e-27	7.37584529289842e-21	4.30510618096714e-23	1.544485714513065e-24	1.0433775748077894e-25	3.920828999645601e-23	2.3086389902863e-08	2.3866131940289024e-27	0.0001248255677728744	0.004588754907781842	0.0013759489322243562	0.0007885525721640081	0.0018306777744164853	0.0033753205870768136	0.0024088748004448797	0.004416414656534654	0.0009588763344642302	0.0033395467552284706	0.003516062686169175	0.0016230688940849821	0.0004066265366035455	0.32355795268018056	0.003117062585402997	0.00071819342694773	0.016248354119922905	0.5235878403866427	0.0004036907714632273	0.011075280084902321	3.434604891362426e-05	0.0002874694772191323	0.0006599965003864208	0.002196437991119555	0.0005763872766375334	0.0011366096733724995	4.8579451197965576e-05	0.004036059936606555	0.0016546415090128385	0.001260827438950681	8.311679932965178e-05	0.009234168560141077	0.06949875650226671	4.795427987775097e-16	0.0012738916040580725	0.011541685095935112	0.008322577627412179	0.0038890766868202565	0.005394682182194413	0.009699828142875531	0.007214371487733105	0.019448154794492082	0.003143957675815602	0.01108310652253629	0.008809016728850011	0.0076579565875405245	0.0031044419329230785	0.8675444672262844	0.009058215523819461	0.005050916751978675	0.10664635614116263	0.8983217883909692	0.0029640155036295495	0.04550521179730592	0.0005171928770482705	0.0040994073874702905	0.004637178505942365	0.010529383869605025	0.0051514809378221125	0.004463693300850655	0.0010017488600829413	0.014321501296167495	0.00679295631291045	0.005917817532271471	0.0010809556189545692	0.01878310990207936	0.8350270735795026	4.448484661348424e-15
Mixture28	1.0335655758128392e-18	0.001395058001655875	1.2903917435147817e-19	1.1527019445270211e-18	0.0005509663412357858	1.7405871342692425e-19	0.0018521205809125412	4.768236956713717e-24	2.794655794898501e-29	3.5097085824531484e-13	0.0005128575778174881	3.3357263426468884e-21	4.171075774145163e-27	0.2951749704231081	1.1275124601393598e-09	1.1775758703640059e-17	2.2780992068464195e-05	6.012491500074118e-23	1.093134700976834e-25	2.0633267049575926e-25	9.240098641129912e-25	1.2084241503827742e-28	3.580222088843282e-25	6.795008881156308e-25	2.731754373941316e-24	0.0011935842163287701	2.4750644327845568e-26	2.8796792344819668e-21	6.902547014252782e-21	1.5888798127706601e-19	1.1939974405615434e-26	0.00025373636882632073	3.0515436063275473e-05	5.961911961199365e-26	0.0014518970775575903	0.0071436480821896065	0.008862175619538748	0.0034332246698170277	0.003307266047847969	0.003904947253857629	0.0060732094618191935	0.003897706476805717	0.0026458332589160993	0.004729547292199279	0.004950349554529293	0.0031559370550898512	0.0014431149134200064	0.8360223574745307	0.006056135063482407	0.003652359546779252	0.006684820157662739	0.003914264893713244	0.0012003082182682045	0.005452088166122216	0.0013795329508148263	0.0003954880168817305	0.000857428944637887	0.0017228840314229433	0.002603250111499159	0.004369611053791374	0.0003932971907143088	0.004718303003411737	0.00415713710716133	0.0029731735766497457	2.9036845100787683e-06	0.013675106715510149	0.0412482938659568	0.00021513341504323874	0.004147666855411597	0.014742538645409742	0.01733732183117358	0.00821479797128585	0.008817034614744236	0.010678116668310554	0.009504903506461831	0.011956472810394091	0.010360705087760705	0.010476973979782749	0.009561469056806635	0.007012482043561439	0.0039480010306254115	0.9157614934198838	0.011997597753406555	0.00972518514824749	0.01844185636976125	0.010178210881565324	0.0072057413420255935	0.0379738420561139	0.006130082864124145	0.0021020781322421893	0.0026428218595216553	0.008806969562953182	0.010300436489644122	0.010828748414640094	0.004339182965112886	0.011249548284096153	0.00856047548144854	0.007013152051635546	3.480857937892878e-05	0.021833846649534073	0.48937960892402244	3.097992892037091e-11
Mixture29	7.489906479821075e-24	9.267691706045843e-15	1.2550322266768904e-26	4.8182915052024436e-23	1.7158908205675925e-22	6.279019060929359e-22	6.873089253277584e-18	2.1012878144108292e-22	2.150044238974939e-27	2.882562368210066e-19	1.0958597709823398e-21	4.541511576004188e-25	1.7592743888038338e-30	1.310456411019921e-22	8.597917374508991e-23	7.5959460979039045e-28	3.043350669795265e-26	9.517335046321712e-15	1.1919401518306948e-28	3.482241751397896e-17	1.0878807611643144e-29	2.4402086861540135e-31	4.844131036806346e-27	8.317029487614712e-25	2.3884024072206405e-27	3.388785246251328e-27	8.768661610006385e-30	4.309425077177424e-25	4.547352425545137e-28	3.7800631194432545e-27	3.611709260069777e-29	2.8571197869208023e-21	0.0008981933039814344	5.655851120976878e-29	0.0012869674639683297	0.004307451766572032	0.0021504788707748875	0.001824758059078833	0.0022672136121216144	0.002736495827204346	0.003174187655601182	0.0033307698970386633	0.0007757598504468553	0.0031782500829243133	0.0027937061788873272	0.0008664835438811181	0.000337069872586159	0.48475469454021836	0.004509402884870678	0.0009704704766075898	0.003074955141174768	0.2262727981095341	0.00039702211824412176	0.14549091885740542	3.2646170011905154e-05	0.000539340246697795	0.005053777287274776	0.012877500863362517	0.0016635803122561743	0.0021847041181586543	0.00016984022382935367	0.002929131366879889	0.001072903767419984	0.001416473434661457	0.00013023984860579537	0.014534708564629009	0.05933085912113476	0.0012972262538155958	0.00398501573722421	0.009261891455187049	0.01115516529602136	0.00736284920546347	0.0062280984778006285	0.008004308944712359	0.007111894229553895	0.009381754551529049	0.0054737257659311965	0.008261750864897239	0.008125365146920633	0.004710730877754471	0.0035438253761754285	0.6452780463902534	0.01546675271576628	0.00654148017677681	0.013742536241063993	0.3225168707618732	0.004747785642009174	0.2628575453469172	5.4945690787067e-05	0.0034493749391555344	0.05565038679669676	0.10470502028043797	0.006890731586358743	0.007803331521148149	0.0017519795434963314	0.011355191664693358	0.005193638622513494	0.006352405672243896	0.0007705789809665572	0.014606023148732147	0.6055934877490402	6.945072349025353e-13
Mixture30	8.922815787445182e-33	2.261452363613951e-25	3.3709483491168303e-31	8.105938795891427e-29	1.5774724057111068e-25	8.881455118372373e-28	6.854365219007243e-27	3.947135324117616e-26	6.179685100949717e-30	4.733386543666811e-09	1.4924938973977182e-22	3.0754171576702216e-31	1.2322464947740399e-32	0.06966015463985867	3.135274659597658e-23	3.8364674598340404e-32	2.3363211467067967e-29	1.8750504083770502e-05	2.2934593493327456e-33	3.9589762301719464e-24	4.363217652232666e-31	1.078547485023977e-28	2.2015543372934407e-31	1.1562197494263448e-28	3.867828667770717e-30	2.2355601344727875e-28	2.40831919179172e-32	6.24821974246708e-25	2.4727523848765825e-30	6.281042830072117e-28	2.4639161234917447e-32	2.7284546038530335e-24	0.0008124742444989404	1.8628677974823775e-32	7.485302079942064e-05	0.0030144535909182755	0.0005116258772960942	0.0010510471748773923	0.0019442284355535519	0.0019417411076111857	0.001931429343201306	0.0019342707737242362	0.0005321197810198529	0.0038528515114796547	0.0026236083894703548	0.0010569410956864744	0.0004911384850191219	0.4192220826947075	0.003381061676786744	0.0006276406026414028	0.007722151874297868	0.31666560562812296	0.00029620294027779965	0.16254738810526312	7.406742683846456e-05	0.0007017447814417209	0.0005768507935438542	0.003796729985467715	0.0005495043378388992	0.0021643125334081512	4.0527891597269586e-05	0.0030689476816178835	0.0005669527411441172	0.0009326646614155792	4.643844330827575e-05	0.0037645844607151037	0.04940491185562973	0.000945091861725443	0.0008699802080881193	0.007845826427272537	0.006193042579740404	0.0049813350007682465	0.004788925596112297	0.005975248123686445	0.006103320603377857	0.009738521619411765	0.0051120972392895815	0.008138561448136841	0.008781417220350514	0.00640724895749324	0.004210567668483555	0.6412712260727926	0.011158407198513505	0.004298445695677818	0.015817741165909848	0.45352315335871946	0.004462141026453097	0.2985801704388914	0.000702762183537543	0.004203940775655918	0.004429721809025643	0.008596222837543677	0.00455526494775262	0.00783696863661314	0.0004513488776359424	0.009885112565040972	0.0035438179009911093	0.0050194395752120174	0.0003929534121924149	0.016062633465729285	0.44825028862416644	3.676367510500044e-14
Mixture31	0.00048124620520703106	0.0031524138682633464	0.006424853052877891	0.002614726663964606	0.06478471763486948	0.0043209769683969735	0.004603831761889389	1.9007244168342852e-25	0.04389555595366708	0.00279133913121396	0.0016767228636484874	0.00144599564161478	0.060937440932951926	5.713819403444258e-28	0.0011082372725511127	0.001595976249226312	0.003315100060202639	1.2685171436417427e-29	0.00037363636137138193	1.0785266620734689e-18	1.4841373656693245e-28	0.0010568260871404139	3.3509532688388687e-31	0.0029192852397492215	0.0025034064739450266	0.09513586672976965	0.0002933788864747819	0.005118828226867774	1.1274304217143872e-16	0.0012621953915419497	3.408983192269172e-10	0.0030302830561721597	1.7652571537785168e-25	0.13540657994740596	0.0032685980627253693	0.008913967290444066	0.017358927869665145	0.009469502228638236	0.06958800060734284	0.033921711576918756	0.00720871525040932	0.012323854369776779	0.07631820546780842	0.008999880999621375	0.00904310292320458	0.006070288278852003	0.08289160042455616	0.013948962752497001	0.007894776305105173	0.009647262589252024	0.020286658134977858	0.004924561914512629	0.012262861900028964	0.015047834439921456	0.00977526183801757	0.005180268253315452	0.0007785333867892781	0.011896979880257268	0.00740462607472527	0.10860096337114314	0.003913419640164116	0.01395182423432373	0.0034224287954495156	0.006116280013619895	0.01678400944578471	0.014953205302783285	0.0031537868151657166	0.29509113895486005	0.0071738086595127554	0.0160074140257967	0.1429304844515991	0.01687048927951007	0.07719265839276857	0.11221856113039422	0.011742400148317646	0.02929599342289103	0.13453463301359503	0.023072349182931988	0.01741093376905146	0.013085822952750846	0.10111136160710577	0.09564085756366542	0.01784205088356708	0.009753828395161727	0.0912807505101702	0.010466107939498674	0.022271081435587526	0.043996358091598346	0.15845629487660173	0.012305737587611413	0.004189131043770431	0.03619525469726183	0.01402826967264622	0.12740119953262563	0.008475005628208455	0.057386550802241656	0.006749663403657433	0.011572250958963486	0.1673691369515876	0.06283630465754582	0.013020533074279327	0.42099972738290625
Mixture32	1.4682368117640297e-20	0.0022575687580333034	5.899866465089995e-26	0.00031247183793012046	0.05437093775266218	0.005540355708016908	0.003019237926577589	2.185096032955699e-17	1.670550870841466e-26	0.001571419757467598	0.00047620115275769857	0.0004192911316571958	0.05041082394065479	0.12735980714822598	0.00014634674975357186	8.582194342272388e-21	2.759181687742826e-19	0.027057014123154685	8.31070102026341e-30	0.08392482169688277	2.186987885938341e-30	1.83932257459235e-20	9.865467843957336e-25	4.576139908736243e-16	3.807465290960889e-23	0.0023047236215788854	3.701386563492843e-22	0.0025175066693370897	0.00016373242633756924	4.927735820340555e-24	1.717588428428199e-29	0.004279688036414119	0.0009164297469018462	1.9903626912031727e-31	0.0016107072066813132	0.007909395723347402	0.006203214615507824	0.005446993665827645	0.06005957161479327	0.02407064301230502	0.006866012419626965	0.008492139694950752	0.004006422391979537	0.0058725892753019905	0.007891561655291897	0.00599743410840373	0.05962505543676464	0.29860654364447925	0.005515718142597305	0.0024669086457800205	0.024450512328051767	0.18201768155379056	0.0012536168844920375	0.11863016113605035	0.0008375617230360273	0.0024203873547721257	0.0033398463655939597	0.017396403467203253	0.004820021117709744	0.006277086424690905	0.002303596787828435	0.007590847053895743	0.0034310679160262413	0.0031956767722852307	0.002140542110715198	0.01670849388177402	0.03202066065713009	0.0004653535965224994	0.004586070500529161	0.019500177695329482	0.014048063915237179	0.012611922490923987	0.07251019683260024	0.08209614536574608	0.011288402657313748	0.020751660978168388	0.012562043796009071	0.012750537077526405	0.016267211411857507	0.012391098813950664	0.07376359919396107	0.3694964068939819	0.013309024141124297	0.00802365865990647	0.09878245955841228	0.2341013647724422	0.010087828314403512	0.14706513238372265	0.007659982948562135	0.007649610458283324	0.007987892234491619	0.1647843442838174	0.013131621704986163	0.010582712683618201	0.008487995432014634	0.012822225756510798	0.006456431595763049	0.008510615095757608	0.010108150415591386	0.04105030328618435	0.2078381417945883	4.1618126051503994e-08
Mixture33	8.153833405028079e-22	0.0007481782935792623	0.005691689066032894	3.957681860891865e-18	8.705931681692893e-24	1.2545350493387408e-18	0.0018753053173343954	6.003610863949324e-28	6.1233676272189045e-28	0.00010605776381986496	1.4124680767232633e-09	1.5608970415812576e-19	0.0007255075294947385	8.711174443442328e-35	0.0011802515066717495	0.0003774622688443957	0.001978211678057688	1.167310734990217e-26	1.0320608433163109e-20	3.137660904522069e-16	2.4732642689981464e-30	2.118992473668847e-30	1.561134187647728e-23	6.84827811097552e-27	0.001295615163458638	6.678531709175891e-12	5.212607486586174e-29	9.112041345969227e-29	1.6359173593870197e-26	0.000581953336641716	5.180838619138568e-27	0.0016802515181457227	2.0429556278803742e-28	0.3616731945983646	0.0018637117364348648	0.00434471072642204	0.03842277020238404	0.002038753191956308	0.0010454684824319222	0.003367636175409194	0.004816185831131739	0.00194884107516411	0.003071365823607175	0.003221385397468571	0.0036330592888250235	0.0069374142580997085	0.003751437790125016	0.000126273127877233	0.005827724550301394	0.0058986015864106655	0.007839088289006826	0.0016395382404145158	0.011240823756112447	0.014483587986850434	0.015763696948522112	0.0011967018743321712	0.003591341116774974	0.00260093149835788	0.00443348408467954	0.004291853239037851	0.005240346304930576	0.0021986969818206126	0.0023733921000126433	0.0050209273832911685	0.05415920792264745	0.004265087038379558	0.0020314686215816215	0.7662690188867667	0.003963800911095969	0.008673637561764916	0.450871802639959	0.00433527810842831	0.00288892441103907	0.009402005637716565	0.00873983268325461	0.008596804090315704	0.011091027045974073	0.007758828385083237	0.007519182930184151	0.017155270101951774	0.008713135369071636	0.0011323534920499542	0.011744206374750531	0.01595291863867793	0.013087867786298236	0.006274022412343089	0.011658798540952081	0.05933294804029291	0.15996010585616358	0.003615888057667248	0.0027659496735784545	0.01426391769628402	0.010645383696425774	0.010650901281692543	0.0045064372726457795	0.007152225152220595	0.005137347299855835	0.010479074203865348	0.45183675473399076	0.0075659590814888605	0.006161540023610463	0.9098498887935516
Mixture34	4.544961315391253e-21	0.0006409955565962589	6.548123555844853e-21	1.7237199307473236e-18	0.4260263416838874	3.0540082628818817e-24	0.001749348029556937	9.943828820434865e-26	4.9984143237566005e-28	4.8710714308442824e-21	0.0014149579592570877	5.823411175768426e-24	3.2112236157719344e-27	5.026066291508403e-27	0.0008232499073266807	3.3266711312876657e-19	2.5059441436725604e-18	1.2210874826905089e-31	6.0719832076488614e-24	9.629404030133412e-20	1.2727154885418446e-23	1.9309742744050706e-29	1.892757628080355e-28	4.638683339622474e-25	7.118023447087083e-22	1.0075185829244101e-18	1.0850291967935022e-25	1.1202251684812422e-09	7.655622681135627e-21	3.8392384254991304e-16	2.442275752221749e-25	1.5223496778636543e-09	2.4247451046424553e-23	7.835951896481047e-26	0.0014882879034172414	0.005212710988239574	0.009930310383025151	0.001818219793221282	0.44904844828947754	0.002149804642350146	0.0054599520344150694	0.002856053682550241	0.0008088974927814306	0.003901206763340046	0.005714191598553739	0.0025984998252960045	0.0015321218264440057	0.0005683156227614387	0.004906670422411638	0.0031809285537977784	0.007093219214255177	0.0017712402217250928	0.003087251799077379	0.006852378753506776	0.0014799764518433525	0.00047360374088327	0.0003840951003442763	0.0025602373332658285	0.0025117779430973474	0.0031182872302065283	0.0008009331086128397	0.005072465550028252	0.001523844362803627	0.0037497710119810813	0.0014190253934431671	0.004342581760409202	0.0019399086317424678	0.0015963342812145593	0.003400644301422609	0.011022383922318314	0.01846461033904807	0.005074067037849015	0.47243971629355314	0.006296930164323321	0.008966015907519685	0.009751339221602985	0.00414225059122148	0.010163526352396268	0.01201875361356567	0.008860684486678887	0.008331120053117572	0.004037513771877249	0.011531074620836128	0.008785471596907124	0.018672941270762976	0.008209547011398928	0.014108997835493462	0.022945034297909492	0.006538705623844199	0.0029544005671398037	0.002479490835766643	0.009870466140330433	0.010416107652964366	0.006889516235816167	0.0048887304573101125	0.009506284921805025	0.004624780519639373	0.007597766869412124	0.005859859634928793	0.011144010322197959	0.007469244364117579	0.016518770420356675
