	summarized	lineages	abundances	resid	coverage
Mixture33	[('Other', 0.904), ('Omicron', 0.03900000000000001), ('Gamma', 0.011), ('Epsilon', 0.011), ('Iota', 0.009), ('Eta', 0.008), ('Kappa', 0.007), ('Beta', 0.005), ('Delta', 0.004), ('Alpha', 0.004)]	B P.1 B.1.427 B.1.526 B.1.525 B.1.617.1 BA.1 B.1.351 BA.3 BF.7 BA.4.6 B.1.617.2 B.1.1.7 BQ.1 BA.5 BA.2 BA.2.75 BA.2.12 BA.4 BQ.1.1 Other	0.904 0.011 0.011 0.009 0.008 0.007 0.006 0.005 0.005 0.005 0.004 0.004 0.004 0.004 0.004 0.003 0.003 0.003 0.001 0.001 0		
Mixture34	[('Alpha', 0.694), ('Other', 0.204), ('Omicron', 0.034), ('Eta', 0.018), ('Epsilon', 0.016), ('Gamma', 0.015), ('Iota', 0.009), ('Delta', 0.005), ('Beta', 0.004), ('Kappa', 0.003)]	B.1.1.7 B B.1.525 B.1.427 P.1 B.1.526 BA.1 B.1.617.2 BA.3 B.1.351 BF.7 BQ.1 BA.5 BA.2.12 B.1.617.1 BA.4.6 BA.2.75 BA.2 BA.4 BQ.1.1 Other	0.694 0.204 0.018 0.016 0.015 0.009 0.006 0.005 0.005 0.004 0.004 0.004 0.004 0.003 0.003 0.003 0.002 0.001 0.001 0.001 0		
Mixture35	[('Gamma', 0.819), ('Other', 0.089), ('Omicron', 0.04100000000000001), ('Epsilon', 0.012), ('Beta', 0.01), ('Iota', 0.009), ('Alpha', 0.009), ('Eta', 0.006), ('Delta', 0.003), ('Kappa', 0.002)]	P.1 B B.1.427 B.1.351 BA.1 B.1.526 B.1.1.7 B.1.525 BQ.1 BA.4.6 BA.3 BA.5 BA.2.75 BF.7 B.1.617.2 BA.2.12 B.1.617.1 BA.2 BA.4 BQ.1.1 Other	0.819 0.088 0.012 0.01 0.009 0.009 0.009 0.006 0.006 0.005 0.004 0.004 0.004 0.003 0.003 0.003 0.002 0.001 0.001 0.001 0.001		
Mixture36	[('Iota', 0.905), ('Omicron', 0.036000000000000004), ('Epsilon', 0.014), ('Gamma', 0.011), ('Beta', 0.009), ('Eta', 0.008), ('Other', 0.006), ('Alpha', 0.005), ('Kappa', 0.004), ('Delta', 0.002)]	B.1.526 B.1.427 P.1 B.1.351 B.1.525 BA.1 BA.4.6 B B.1.1.7 BF.7 BQ.1 B.1.617.1 BA.5 BA.3 BA.2.12 BA.2 B.1.617.2 BA.2.75 BQ.1.1 BA.4 Other	0.905 0.014 0.011 0.009 0.008 0.007 0.006 0.005 0.005 0.005 0.004 0.004 0.004 0.003 0.003 0.002 0.002 0.001 0.001 0.0 0.001		
Mixture37	[('Delta', 0.557), ('Other', 0.14), ('Kappa', 0.118), ('Omicron', 0.11700000000000003), ('Eta', 0.019), ('Epsilon', 0.015), ('Gamma', 0.014), ('Iota', 0.009), ('Beta', 0.006), ('Alpha', 0.006)]	B.1.617.2 B B.1.617.1 BA.1 BA.2.75 B.1.525 B.1.427 P.1 B.1.526 BA.3 BA.4.6 B.1.351 B.1.1.7 BF.7 BQ.1 BA.2 BA.5 BA.2.12 BA.4 BQ.1.1 Other	0.557 0.14 0.118 0.049 0.032 0.019 0.015 0.014 0.009 0.007 0.007 0.006 0.006 0.006 0.004 0.004 0.004 0.003 0.001 0.0 0		
Mixture38	[('Omicron', 0.9670000000000001), ('Gamma', 0.009), ('Epsilon', 0.007), ('Iota', 0.004), ('Alpha', 0.004), ('Eta', 0.003), ('Delta', 0.002), ('Other', 0.002), ('Kappa', 0.001), ('Beta', 0.001)]	BA.1 P.1 B.1.427 BA.4.6 BA.5 BQ.1 BF.7 BA.3 B.1.526 B.1.1.7 BA.2.12 BA.2 B.1.525 BA.4 B.1.617.2 BA.2.75 B B.1.617.1 B.1.351 BQ.1.1 Other	0.927 0.009 0.007 0.006 0.006 0.005 0.005 0.005 0.004 0.004 0.004 0.003 0.003 0.003 0.002 0.002 0.001 0.001 0.001 0.001 0.001		
Mixture39	[('Omicron', 0.9770000000000001), ('Gamma', 0.007), ('Epsilon', 0.005), ('Alpha', 0.003), ('Eta', 0.002), ('Delta', 0.002), ('Iota', 0.002), ('Other', 0.001), ('Kappa', 0.001), ('Beta', 0.001)]	BA.2 BA.4 BA.4.6 BA.5 BQ.1 BA.2.12 BA.2.75 BF.7 BA.1 BA.3 P.1 B.1.427 B.1.1.7 B.1.525 B.1.617.2 B.1.526 B B.1.617.1 B.1.351 BQ.1.1 Other	0.861 0.022 0.021 0.02 0.01 0.009 0.009 0.008 0.008 0.008 0.007 0.005 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0		
Mixture40	[('Omicron', 0.977), ('Gamma', 0.005), ('Epsilon', 0.005), ('Alpha', 0.003), ('Eta', 0.002), ('Delta', 0.002), ('Iota', 0.002), ('Other', 0.002), ('Kappa', 0.001), ('Beta', 0.001)]	BA.2 BA.2.12 BA.4.6 BA.5 BQ.1 BA.4 BF.7 BA.1 BA.3 BA.2.75 P.1 B.1.427 B.1.1.7 B.1.525 B.1.617.2 B.1.526 B B.1.617.1 B.1.351 BQ.1.1 Other	0.693 0.204 0.02 0.015 0.009 0.009 0.007 0.007 0.006 0.006 0.005 0.005 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001		
Mixture41	[('Omicron', 0.9750000000000001), ('Gamma', 0.007), ('Epsilon', 0.005), ('Alpha', 0.004), ('Iota', 0.003), ('Delta', 0.002), ('Eta', 0.002), ('Kappa', 0.001), ('Beta', 0.001), ('Other', 0.001)]	BA.5 BQ.1 BF.7 BA.4.6 BA.4 BA.2 BA.2.75 P.1 BA.2.12 BA.1 BA.3 BQ.1.1 B.1.427 B.1.1.7 B.1.526 B.1.617.2 B.1.525 B.1.617.1 B.1.351 B Other	0.732 0.144 0.023 0.016 0.016 0.013 0.008 0.007 0.007 0.006 0.005 0.005 0.005 0.004 0.003 0.002 0.002 0.001 0.001 0.001 0		
Mixture42	[('Omicron', 0.9780000000000001), ('Gamma', 0.006), ('Epsilon', 0.004), ('Eta', 0.003), ('Alpha', 0.003), ('Delta', 0.002), ('Iota', 0.002), ('Kappa', 0.001), ('Beta', 0.001), ('Other', 0.0)]	BA.4 BA.4.6 BA.2 BA.5 BQ.1 BF.7 P.1 BA.1 BA.3 BA.2.12 BA.2.75 B.1.427 B.1.525 B.1.1.7 B.1.617.2 B.1.526 BQ.1.1 B.1.617.1 B.1.351 B Other	0.886 0.032 0.01 0.01 0.008 0.008 0.006 0.006 0.006 0.006 0.005 0.004 0.003 0.003 0.002 0.002 0.001 0.001 0.001 0.0 0.0		
NFWA	[('Omicron', 0.6990000000000001), ('Iota', 0.102), ('Other', 0.098), ('Gamma', 0.046), ('Epsilon', 0.031), ('Alpha', 0.018), ('Delta', 0.006), ('Eta', 0.0), ('Kappa', 0.0), ('Beta', 0.0)]	BA.1 BA.2 BA.5 B.1.526 B BA.4 BA.3 P.1 BA.2.12 B.1.427 B.1.1.7 B.1.617.2 B.1.525 B.1.617.1 B.1.351 BA.2.75 BA.4.6 BF.7 BQ.1 BQ.1.1 Other	0.184 0.165 0.151 0.102 0.098 0.093 0.066 0.046 0.04 0.031 0.018 0.006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0		
NFWC	[('Other', 0.287), ('Omicron', 0.23299999999999998), ('Iota', 0.138), ('Delta', 0.137), ('Gamma', 0.093), ('Alpha', 0.093), ('Eta', 0.006), ('Beta', 0.006), ('Epsilon', 0.004), ('Kappa', 0.003)]	B BA.1 B.1.526 B.1.617.2 P.1 B.1.1.7 BA.4 BA.2 BA.5 BA.2.75 B.1.525 B.1.351 BA.2.12 B.1.427 B.1.617.1 BA.3 BA.4.6 BF.7 BQ.1 BQ.1.1 Other	0.286 0.155 0.138 0.137 0.093 0.093 0.026 0.024 0.016 0.007 0.006 0.006 0.005 0.004 0.003 0.0 0.0 0.0 0.0 0.0 0.001		
