	summarized	lineages	abundances	resid	coverage
Mixture34	[('Alpha', 0.65), ('Other', 0.223), ('Omicron', 0.04600000000000001), ('Eta', 0.025), ('Iota', 0.016), ('Epsilon', 0.014), ('Delta', 0.008), ('Kappa', 0.007), ('Beta', 0.007), ('Gamma', 0.004)]	B.1.1.7 B B.1.525 B.1.526 B.1.427 BA.1 B.1.617.2 B.1.617.1 B.1.351 BA.4.6 BF.7 BA.3 P.1 BQ.1 BA.5 BA.2.12 BA.2.75 BA.4 BA.2 BQ.1.1 Other	0.65 0.223 0.025 0.016 0.014 0.009 0.008 0.007 0.007 0.007 0.006 0.005 0.004 0.004 0.004 0.004 0.003 0.002 0.001 0.001 0.0		
Mixture35	[('Gamma', 0.813), ('Omicron', 0.09700000000000002), ('Other', 0.028), ('Eta', 0.016), ('Epsilon', 0.013), ('Beta', 0.008), ('Iota', 0.008), ('Delta', 0.007), ('Alpha', 0.007), ('Kappa', 0.003)]	P.1 BA.1 B B.1.525 B.1.427 BA.3 BF.7 B.1.351 B.1.526 B.1.617.2 BQ.1 B.1.1.7 BA.4.6 BA.2.12 BA.2.75 B.1.617.1 BA.4 BA.5 BA.2 BQ.1.1 Other	0.813 0.052 0.028 0.016 0.013 0.009 0.009 0.008 0.008 0.007 0.007 0.007 0.005 0.004 0.004 0.003 0.003 0.003 0.001 0.0 0.0		
Mixture36	[('Iota', 0.872), ('Omicron', 0.04300000000000001), ('Eta', 0.019), ('Other', 0.018000000000000002), ('Epsilon', 0.014), ('Beta', 0.013), ('Delta', 0.006), ('Alpha', 0.006), ('Kappa', 0.005), ('Gamma', 0.004)]	B.1.526 B.1.525 B B.1.427 B.1.351 BA.1 B.1.617.2 BF.7 B.1.1.7 BQ.1 BA.5 B.1.617.1 BA.4.6 BA.3 P.1 BA.2.12 BA.2.75 BA.2 BA.4 BQ.1.1 Other	0.872 0.019 0.017 0.014 0.013 0.008 0.006 0.006 0.006 0.005 0.005 0.005 0.005 0.004 0.004 0.004 0.003 0.001 0.001 0.001 0.001		
Mixture37	[('Delta', 0.575), ('Omicron', 0.10600000000000002), ('Kappa', 0.094), ('Iota', 0.093), ('Other', 0.085), ('Eta', 0.022), ('Epsilon', 0.012), ('Beta', 0.005), ('Alpha', 0.005), ('Gamma', 0.003)]	B.1.617.2 B.1.617.1 B.1.526 B BA.1 BA.2.75 B.1.525 B.1.427 BQ.1 BA.4.6 B.1.351 BF.7 B.1.1.7 BA.3 P.1 BA.5 BA.2.12 BA.2 BA.4 BQ.1.1 Other	0.575 0.094 0.093 0.084 0.048 0.029 0.022 0.012 0.006 0.006 0.005 0.005 0.005 0.004 0.003 0.003 0.003 0.001 0.001 0.0 0.001		
Mixture38	[('Omicron', 0.9560000000000001), ('Alpha', 0.01), ('Epsilon', 0.008), ('Iota', 0.006), ('Eta', 0.006), ('Delta', 0.004), ('Kappa', 0.003), ('Other', 0.003), ('Gamma', 0.002), ('Beta', 0.002)]	BA.1 BA.3 B.1.1.7 BA.4 B.1.427 BQ.1 BF.7 B.1.526 B.1.525 BA.2.12 BA.2.75 BA.4.6 B.1.617.2 B.1.617.1 BA.5 P.1 B.1.351 B BQ.1.1 BA.2 Other	0.897 0.016 0.01 0.009 0.008 0.007 0.007 0.006 0.006 0.006 0.005 0.005 0.004 0.003 0.003 0.002 0.002 0.002 0.001 0.0 0.001		
Mixture39	[('Omicron', 0.9720000000000002), ('Epsilon', 0.005), ('Eta', 0.004), ('Alpha', 0.004), ('Other', 0.004), ('Delta', 0.003), ('Iota', 0.003), ('Kappa', 0.003), ('Gamma', 0.001), ('Beta', 0.001)]	BA.2 BA.4 BA.2.75 BA.4.6 BA.5 BA.3 BA.2.12 BF.7 BQ.1 BA.1 B.1.427 B.1.525 B.1.1.7 B.1.617.2 B.1.526 B.1.617.1 B P.1 B.1.351 BQ.1.1 Other	0.792 0.058 0.032 0.021 0.013 0.012 0.012 0.011 0.01 0.01 0.005 0.004 0.004 0.003 0.003 0.003 0.001 0.001 0.001 0.001 0.003		
Mixture40	[('Omicron', 0.9770000000000001), ('Epsilon', 0.005), ('Alpha', 0.005), ('Eta', 0.004), ('Delta', 0.003), ('Iota', 0.003), ('Kappa', 0.002), ('Other', 0.001), ('Gamma', 0.001), ('Beta', 0.001)]	BA.2 BA.2.12 BA.4 BA.2.75 BA.4.6 BA.5 BA.3 BQ.1 BF.7 BA.1 B.1.427 B.1.1.7 B.1.525 B.1.617.2 B.1.526 B.1.617.1 B P.1 B.1.351 BQ.1.1 Other	0.587 0.24 0.045 0.029 0.021 0.013 0.012 0.011 0.011 0.007 0.005 0.005 0.004 0.003 0.003 0.002 0.001 0.001 0.001 0.001 0		
Mixture41	[('Omicron', 0.9730000000000001), ('Epsilon', 0.005), ('Alpha', 0.005), ('Eta', 0.004), ('Delta', 0.004), ('Iota', 0.003), ('Kappa', 0.003), ('Other', 0.001), ('Gamma', 0.001), ('Beta', 0.001)]	BA.4 BA.2.75 BA.4.6 BQ.1 BF.7 BA.1 BA.2.12 BA.3 BA.5 B.1.427 B.1.1.7 B.1.525 B.1.617.2 B.1.526 B.1.617.1 BA.2 B P.1 B.1.351 BQ.1.1 Other	0.857 0.033 0.032 0.009 0.009 0.008 0.008 0.007 0.007 0.005 0.005 0.004 0.004 0.003 0.003 0.002 0.001 0.001 0.001 0.001 0.0		
Mixture42	[('Omicron', 0.9680000000000001), ('Epsilon', 0.006), ('Alpha', 0.005), ('Iota', 0.004), ('Delta', 0.004), ('Eta', 0.004), ('Kappa', 0.003), ('Other', 0.003), ('Gamma', 0.002), ('Beta', 0.001)]	BA.5 BF.7 BA.4 BQ.1 BA.4.6 BA.2.75 BA.3 BA.2.12 BA.1 B.1.427 BA.2 B.1.1.7 BQ.1.1 B.1.526 B.1.617.2 B.1.525 B.1.617.1 P.1 B B.1.351 Other	0.548 0.216 0.082 0.045 0.024 0.012 0.012 0.011 0.009 0.006 0.005 0.005 0.004 0.004 0.004 0.004 0.003 0.002 0.002 0.001 0.001		
NFWA	[('Omicron', 0.9959999999999999), ('Alpha', 0.003), ('Delta', 0.001), ('Epsilon', 0.001), ('Eta', 0.001), ('Kappa', 0.0), ('Iota', 0.0), ('Gamma', 0.0), ('Beta', 0.0), ('Other', 0.0)]	BA.4.6 BA.4 BQ.1.1 BA.5 BQ.1 BF.7 BA.2.12 B.1.1.7 BA.2.75 BA.2 BA.1 B.1.617.2 B.1.427 B.1.525 BA.3 B.1.617.1 B.1.526 P.1 B.1.351 B Other	0.242 0.182 0.181 0.176 0.118 0.085 0.007 0.003 0.003 0.001 0.001 0.001 0.001 0.001 0.0 0.0 0.0 0.0 0.0 0.0 0		
NFWC	[('Omicron', 0.651), ('Iota', 0.295), ('Beta', 0.053), ('Other', 0.001), ('Alpha', 0.0), ('Kappa', 0.0), ('Delta', 0.0), ('Epsilon', 0.0), ('Eta', 0.0), ('Gamma', 0.0)]	B.1.526 BA.2 BA.2.75 BA.3 BA.1 B.1.351 BA.4 BQ.1 BF.7 BA.4.6 BA.2.12 BA.5 B B.1.1.7 B.1.617.1 B.1.617.2 B.1.427 B.1.525 P.1 BQ.1.1 Other	0.295 0.194 0.182 0.158 0.117 0.053 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001		
