	summarized	lineages	abundances	resid	coverage
Mixture21	[('Other', 0.9), ('Omicron', 0.038000000000000006), ('Gamma', 0.017), ('Epsilon', 0.011), ('Iota', 0.008), ('Kappa', 0.008), ('Eta', 0.007), ('Beta', 0.004), ('Alpha', 0.004), ('Delta', 0.003)]	B P.1 B.1.427 B.1.526 B.1.617.1 B.1.525 BA.1 BA.3 BA.4.6 B.1.351 BF.7 B.1.1.7 BQ.1 BA.5 B.1.617.2 BA.2.12 BA.2.75 BA.2 BA.4 BQ.1.1 Other	0.898 0.017 0.011 0.008 0.008 0.007 0.006 0.005 0.005 0.004 0.004 0.004 0.004 0.004 0.003 0.003 0.003 0.002 0.001 0.001 0.002		
Mixture22	[('Omicron', 0.9740000000000001), ('Gamma', 0.007), ('Epsilon', 0.005), ('Alpha', 0.004), ('Iota', 0.003), ('Eta', 0.002), ('Delta', 0.002), ('Kappa', 0.002), ('Other', 0.001), ('Beta', 0.001)]	BA.2 BA.2.12 BA.2.75 BA.4.6 BF.7 BA.5 BA.4 BA.1 BA.3 BQ.1 P.1 B.1.427 B.1.1.7 B.1.526 B.1.525 B.1.617.2 B.1.617.1 B B.1.351 BQ.1.1 Other	0.641 0.175 0.076 0.018 0.016 0.014 0.009 0.008 0.008 0.008 0.007 0.005 0.004 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0		
Mixture23	[('Omicron', 0.9760000000000001), ('Gamma', 0.007), ('Epsilon', 0.005), ('Alpha', 0.003), ('Iota', 0.002), ('Kappa', 0.002), ('Other', 0.002), ('Delta', 0.001), ('Eta', 0.001), ('Beta', 0.001)]	BA.2 BA.2.12 BA.4.6 BA.5 BF.7 BQ.1 BA.3 BA.2.75 P.1 BA.1 B.1.427 BA.4 B.1.1.7 B.1.526 B.1.617.1 B B.1.617.2 B.1.525 B.1.351 BQ.1.1 Other	0.745 0.159 0.015 0.012 0.009 0.008 0.008 0.007 0.007 0.007 0.005 0.005 0.003 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001		
Mixture24	[('Omicron', 0.9740000000000001), ('Gamma', 0.007), ('Epsilon', 0.006), ('Alpha', 0.003), ('Iota', 0.003), ('Delta', 0.002), ('Eta', 0.002), ('Kappa', 0.001), ('Beta', 0.001), ('Other', 0.001)]	BA.5 BF.7 BQ.1 BA.2.75 BA.4 BA.4.6 BA.2 BA.2.12 P.1 BA.1 BA.3 B.1.427 BQ.1.1 B.1.1.7 B.1.526 B.1.617.2 B.1.525 B.1.617.1 B.1.351 B Other	0.522 0.343 0.024 0.021 0.016 0.014 0.009 0.008 0.007 0.007 0.007 0.006 0.003 0.003 0.003 0.002 0.002 0.001 0.001 0.001 0.0		
Mixture25	[('Omicron', 0.9730000000000001), ('Gamma', 0.007), ('Epsilon', 0.006), ('Iota', 0.005), ('Alpha', 0.003), ('Delta', 0.002), ('Eta', 0.002), ('Kappa', 0.001), ('Beta', 0.001), ('Other', 0.001)]	BA.5 BQ.1 BF.7 BA.4.6 BA.4 BA.2 BA.2.75 BA.1 BA.2.12 P.1 B.1.427 BA.3 B.1.526 BQ.1.1 B.1.1.7 B.1.617.2 B.1.525 B.1.617.1 B.1.351 B Other	0.749 0.129 0.02 0.016 0.015 0.01 0.008 0.008 0.008 0.007 0.006 0.006 0.005 0.004 0.003 0.002 0.002 0.001 0.001 0.001 0		
Mixture26	[('Omicron', 0.9720000000000001), ('Gamma', 0.011), ('Epsilon', 0.005), ('Alpha', 0.003), ('Eta', 0.002), ('Delta', 0.002), ('Iota', 0.002), ('Other', 0.001), ('Kappa', 0.001), ('Beta', 0.001)]	BA.4 BA.2 BA.4.6 P.1 BA.2.75 BF.7 BA.3 BQ.1 BA.1 BA.5 BA.2.12 B.1.427 B.1.1.7 B.1.525 B.1.617.2 B.1.526 B B.1.617.1 B.1.351 BQ.1.1 Other	0.776 0.083 0.057 0.011 0.01 0.009 0.009 0.007 0.007 0.007 0.006 0.005 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.0		
Mixture27	[('Omicron', 0.9800000000000001), ('Epsilon', 0.005), ('Gamma', 0.004), ('Alpha', 0.003), ('Eta', 0.002), ('Delta', 0.002), ('Iota', 0.002), ('Other', 0.001), ('Kappa', 0.001), ('Beta', 0.001)]	BA.4 BA.4.6 BA.2 BA.5 BQ.1 BF.7 BA.1 BA.3 BA.2.12 BA.2.75 B.1.427 P.1 B.1.1.7 B.1.525 B.1.617.2 B.1.526 B B.1.617.1 B.1.351 BQ.1.1 Other	0.887 0.032 0.01 0.009 0.008 0.008 0.007 0.006 0.006 0.006 0.005 0.004 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0		
Mixture28	[('Omicron', 0.9690000000000001), ('Gamma', 0.012), ('Epsilon', 0.005), ('Alpha', 0.004), ('Iota', 0.002), ('Delta', 0.002), ('Eta', 0.002), ('Other', 0.002), ('Kappa', 0.001), ('Beta', 0.001)]	BA.2 BA.4 BA.4.6 BA.5 BA.2.75 P.1 BQ.1 BF.7 BA.2.12 BA.1 BA.3 B.1.427 B.1.1.7 BQ.1.1 B.1.526 B.1.617.2 B.1.525 B.1.617.1 B.1.351 B Other	0.742 0.088 0.041 0.033 0.018 0.012 0.009 0.009 0.009 0.009 0.009 0.005 0.004 0.002 0.002 0.002 0.002 0.001 0.001 0.001 0.001		
Mixture29	[('Omicron', 0.9730000000000002), ('Gamma', 0.01), ('Epsilon', 0.005), ('Alpha', 0.004), ('Iota', 0.002), ('Delta', 0.002), ('Eta', 0.002), ('Kappa', 0.001), ('Beta', 0.001), ('Other', 0.001)]	BA.4 BA.2 BA.5 BA.4.6 BF.7 BQ.1 P.1 BA.1 BA.3 BA.2.12 BA.2.75 BQ.1.1 B.1.427 B.1.1.7 B.1.526 B.1.617.2 B.1.525 B.1.617.1 B.1.351 B Other	0.669 0.14 0.067 0.036 0.013 0.011 0.01 0.009 0.008 0.008 0.007 0.005 0.005 0.004 0.002 0.002 0.002 0.001 0.001 0.001 0		
Mixture30	[('Omicron', 0.9770000000000002), ('Epsilon', 0.005), ('Alpha', 0.004), ('Gamma', 0.004), ('Iota', 0.002), ('Delta', 0.002), ('Eta', 0.002), ('Other', 0.002), ('Kappa', 0.001), ('Beta', 0.001)]	BA.2 BA.4 BA.5 BF.7 BA.4.6 BA.2.12 BA.2.75 BQ.1 BA.3 BA.1 B.1.427 BQ.1.1 B.1.1.7 P.1 B.1.526 B.1.617.2 B.1.525 B.1.617.1 B.1.351 B Other	0.431 0.351 0.055 0.037 0.031 0.021 0.019 0.01 0.009 0.009 0.005 0.004 0.004 0.004 0.002 0.002 0.002 0.001 0.001 0.001 0.001		
