location	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper
Mixture23	0.001607752710025713	0.00877324048262328	0.00734975405062097	0.002889974250645629	0.0038111552646799764	0.004348093457879707	0.004627730982971461	0.005093520405605948	0.003989442076749168	0.003775186558595364	0.003711417316902088	0.004007503460647093	0.002332555514816752	0.8036810346894546	0.006345900892932405	0.003440316896568927	0.006533655469712539	0.0026572054706230823	0.0015332311161624123	0.00631186743484364	0.0007587879120078624	0.0008917337682702135	0.01435838840285628	0.0019237024879803057	0.0037197971211989315	0.004112931947484796	0.0011924199222961064	0.006707973173132577	0.0016437488295968747	0.005299170383701579	0.0008123693102955339	0.010429515976284472	0.05451873723578217	0.0029990297613715924	7.973690494429169e-23	0.0035321279497584064	6.046758867586363e-23	2.9765966949438737e-18	0.0006532467728388702	1.3817847474966467e-19	0.0014150240858529619	2.0295108775443945e-13	3.3555824376515473e-25	5.544574574046026e-08	6.152784015069582e-14	1.1308316705345918e-23	3.653443326016339e-24	0.07282161464182499	0.0008724884453770445	7.318014676141638e-13	9.40509802503407e-23	4.208566788663101e-24	2.4352712013770667e-24	1.1016256146355833e-22	9.046472979380711e-26	9.674396340187575e-24	2.6134218987588073e-20	1.9105542086466184e-22	1.9900151758743037e-20	0.00045488685969783256	2.0995648202164956e-25	0.0011388396985958938	1.8866697612536573e-24	1.1963033679996945e-09	1.3405224249358753e-25	0.001390821656951854	2.9343789704782352e-24	1.1006653942942204e-25	0.003871164685265716	0.01781254318588269	0.01749982453545988	0.008438103398886176	0.008223366106969379	0.013079268500928025	0.0075911605104317355	0.015348130143434894	0.0352243012318119	0.007801100598844967	0.012201585698016557	0.009376278283124472	0.006007877729756417	0.9247314932069655	0.013294145703227489	0.011696515625603645	0.028208738720416612	0.007897444392006445	0.004677503017356091	0.03454584045338761	0.004928894441465625	0.002426323427103781	0.06002815517634413	0.005334136971705922	0.00962485214077955	0.009721771025815352	0.004306978928223165	0.014105718996602064	0.005030687075434184	0.008503108378998123	0.0032699391000891383	0.032862777178654115	0.7428615071935831	0.026516436160577306
Mixture24	9.32810603763991e-05	0.006468648917994293	0.004327917616405448	0.0015437107473781186	0.0024385047277324014	0.0027218054295124546	0.003908271104015871	0.0016073745730902042	0.0009675259926892762	0.0027759389115071843	0.0019193442738197107	0.0012360071751915643	0.0010808958069959344	0.005611763871086077	0.004447977934944858	0.0008821284795325865	0.014195775408548512	0.0026717132331667203	8.671567444664514e-05	0.912785666708762	0.00024236921811795744	0.00031077590599314347	0.0010223912316636922	0.010197188758593222	0.0013167938554811277	0.0007079370986849435	0.00020370345015458064	0.001852033070660507	0.0005855291281833437	0.0006792051845017435	3.949222704180504e-05	0.004362902925572797	0.004270205570421137	1.3591482190394774e-15	9.837146065713738e-30	7.855558778923445e-06	2.449563766562179e-23	5.637668596340262e-24	2.0351598243992443e-10	2.3624218681181964e-19	1.1326743298571073e-14	4.288115353373216e-24	5.953218099914818e-26	2.212053062089497e-05	5.440130214882677e-20	9.544802941921036e-22	1.1393728366619524e-25	2.069636718933179e-29	1.0888000312049423e-14	3.2260992027012456e-29	8.143003061053134e-20	4.152328738079764e-30	1.5458876919610573e-27	0.5819976603465765	1.5660213412727786e-25	4.3164926938753546e-27	4.578730155862904e-28	2.6162176007333023e-24	5.812741042802544e-23	5.127514426403706e-24	6.683277621117176e-26	9.375045218472917e-23	2.2226959749681256e-26	3.6002880361158324e-22	1.1778934308155054e-26	1.5738335851940427e-23	3.3262380373965132e-18	1.8028650920774766e-27	0.0009900839022854526	0.014824785350779888	0.016084231083482926	0.006105531753700057	0.006103212876543841	0.008544021629328592	0.007415592322495189	0.0072590703325353095	0.005309127686156897	0.006493480147338858	0.008012575555016685	0.007266222265409789	0.005087120273702139	7.551685843129916e-10	0.010524113961257967	0.0062119870050471515	0.017341264722956863	0.020753836470577377	0.0010219643995035875	0.9599193374217135	0.0038666316267107277	0.002720497392868596	0.009900253387224018	0.0181361145884428	0.012077497056799235	0.0030296832281678865	0.0017873356394919103	0.005677997884710381	0.0035549048745801438	0.0028975030266819623	0.0004231964048658077	0.018998640680785578	0.010145271948772199	2.1161367559809065e-14
Mixture25	0.00045698731609357645	0.005066930299634075	0.002294984712797696	0.0022502324908252875	0.0042105260762375285	0.004110355111467041	0.005441027349771579	0.0031845612512955714	0.009773173110991955	0.005079974374147671	0.0030229566253850235	0.0018097699087039022	0.00132876024305269	0.00608636376873812	0.0072715524566630265	0.0031141256988605846	0.011750550722652986	0.05060362152453813	0.001258042553677576	0.7824759360992881	0.008589362303172154	0.0008731953379026128	0.0009852703391055539	0.008903638394939649	0.0024875157320926756	0.0021460239834992794	0.00013365889718579304	0.0021676394160147785	0.0004171117678277035	0.0019700475467284064	0.00014299459870798046	0.015474980678998562	0.004480279454620781	0.03642732377814437	3.1506723563603583e-31	0.000473548246824752	1.981806725926063e-23	4.744014540799188e-21	0.0011842383157587345	1.291346260496272e-15	0.0008267050056241411	1.1289394875477825e-24	1.1134005892129643e-28	0.00042993255836733767	3.38719740062666e-20	1.654735157354764e-22	3.019719503118823e-26	5.1098861886851286e-30	0.0020858069317200114	3.661110186598705e-20	8.801207052222766e-21	3.994270294432542e-24	2.4889063789834106e-26	0.008331459970053542	8.963256471837734e-28	1.8584860816039652e-25	2.796238727816082e-29	8.525172183339482e-19	1.5407962533607538e-23	4.30493039355622e-24	2.0309387658765526e-28	2.5441273773020636e-21	1.3270493976770389e-28	1.906997969370873e-23	6.910041916561971e-28	0.0004163680827055305	1.6078511034107258e-18	2.195768591117781e-28	0.0028370160269729832	0.010892346323140588	0.011049959005190348	0.00822140493770753	0.012799490167638336	0.010128929253020263	0.010374619768650397	0.013726446134907238	0.008599721921582506	0.012114484843807657	0.008743568749984007	0.0055818251482564205	0.0055322868754443325	0.004845721556048591	0.014748694587979666	0.010452411678333271	0.026264288325281483	0.7293665904714974	0.006619003657193299	0.9463893159855437	0.007023632779978209	0.004589034972755117	0.005346310696373253	0.01303081202575445	0.007870386770797821	0.010398081558731776	0.0015945606194268545	0.008084967876122217	0.0036560650819384907	0.008078720143267566	0.0016984188608865556	0.017834702208567	0.01155720962201136	0.40127992201670726
Mixture26	0.0006146216355532952	0.004065129087352119	0.001363322570731959	0.0009538977851681513	0.0016716818562575475	0.0033489302800692867	0.0012627861354013842	0.0021098290626190316	0.0014224708266384629	0.004594399370165673	0.0018953238330118483	0.0016579036146862325	0.00013648330148556095	0.2642415209099081	0.005771465216891276	0.00035014080346562984	0.005635524972212536	0.5813527380422054	0.0004986565253648105	0.021684714359874804	3.7031924406309466e-05	0.00022128700617214623	0.0019276945140270798	0.001614333467747138	0.002180332770081991	0.0017354584645168148	3.2448411238660555e-05	0.0014770361702036352	0.0010212221990235516	0.0018339658629458993	1.94853754230842e-05	0.0055180597354467795	0.07607842205344598	2.7968284197220775e-16	5.437669261548228e-29	5.497459153010113e-15	1.9012219246895032e-26	3.1253276661165603e-25	5.524486313257768e-19	4.5748115068510815e-21	8.875325339227693e-25	3.73973531708342e-25	7.086564629910488e-25	1.487533661899808e-14	1.6732564257047315e-22	1.0830466770746895e-21	1.6917757265640396e-31	1.397559492043013e-20	1.0634267544669133e-16	3.6772144856326586e-30	1.849104830615063e-23	0.008375481074984209	1.6117769073743807e-26	9.734053575805903e-20	7.247539156146422e-29	1.2467685782152351e-29	2.0372735161342972e-24	8.633618827800335e-27	2.7124957986121023e-23	5.377978814462878e-23	6.546078331395344e-26	1.4697152959449485e-24	1.816085105613804e-28	9.194574544165895e-24	3.9697563244650886e-28	7.733611141371542e-22	0.004048059892895469	1.476961398125256e-25	0.0036905047264286046	0.009616551256195075	0.007989630512628557	0.004167782029492131	0.005647773392168336	0.012906630850009895	0.004651515930592641	0.010800649998047869	0.009533348728947974	0.010961683771318797	0.007102432588504617	0.008062930136369467	0.0020967018823586574	0.8636596983395505	0.012571682202319126	0.0026624042822472748	0.02130695432830943	0.9025169903161436	0.006904431610993007	0.06175645821844435	0.0003344440783546001	0.002524946483187467	0.008888580282006743	0.01280660924361339	0.012792057489614742	0.007951343644008136	0.00034491777222152016	0.007826055236298965	0.005818111130424785	0.0066258807674310135	1.2629322252683857e-13	0.026490762569885192	0.6763601733393944	1.1512017939848154e-15
Mixture27	0.00017111120668648249	0.004239740237685574	0.0010080326696464768	0.001436464638906215	0.002868146104049666	0.004308868883279052	0.0036592306386348528	0.0014241986239605308	0.0017049326351510378	0.005762259239537809	0.0016148984697905069	0.0006592720079723077	0.0005628871662215532	0.22095225899438972	0.0045884956444558955	0.0003449803392493701	0.0032715721363358718	0.6269562233063245	0.00040815923646616263	0.017003191930565556	3.665477661734463e-05	0.0006571275230774093	0.001272364544014176	0.0018707742629852516	0.0031919059825521873	0.0020530372852325747	0.00016775572938433227	0.0012497867397651876	0.00040975596266486697	0.0013964869016160819	8.809499608085327e-05	0.0075735755938453895	0.07419998595224953	1.9623536556066774e-05	4.254433363992434e-30	0.00015134517910877848	1.761782892446323e-24	1.3161775268767819e-25	2.7389575139229206e-21	5.5615119455385756e-11	2.020458271680957e-11	1.5104033343052666e-23	1.897353648536726e-27	0.0010118716259312108	3.820010538889389e-23	4.7824591630245605e-29	3.3498058531591596e-31	2.4696177863639005e-21	1.2016565361114787e-19	1.1410013208293102e-29	2.3837877063418826e-23	0.03000640516861792	1.3383222563522291e-25	4.436396240073032e-21	7.993164072950942e-28	1.708201672016243e-26	4.605405823959211e-26	2.9678638152332656e-23	2.9288721883436268e-24	4.899444691866152e-22	5.068914739015677e-24	1.3055287247564831e-25	3.894272943283259e-26	4.627553070413971e-24	1.7916380340633176e-26	4.957020097518693e-16	0.002537098161674414	1.042167550653267e-26	0.0012909127992263253	0.011103412978018153	0.007537573316274221	0.0052095010661407344	0.008869720713044578	0.010273725916448484	0.008560885361289919	0.005800695054659806	0.005627853255606771	0.011027481934775037	0.007008899512064193	0.005293515034683291	0.003880447997784026	0.8509801011258216	0.011176319675459788	0.0030082850285576106	0.014205492712059595	0.9220773878516556	0.003446639438236935	0.06154508130774349	3.7104494591776936e-12	0.0038748361128717393	0.006388254416674649	0.011259105863647126	0.010506217350425404	0.006736997440792673	0.0018870921225563895	0.004860950861609945	0.0028373768749659	0.005517692450234401	0.0014227459407129142	0.01975733444000478	0.8155773677249721	1.0593666248118786e-12
Mixture28	0.0014620030649242586	0.005902517235852322	0.0064893885835197365	0.0033989218044513957	0.0036461735831370195	0.006503521971473595	0.00494170235582166	0.0025411557045110235	0.0034088500390632597	0.00291167576508047	0.003557135348105442	0.0034172284517522216	0.002076927648793447	0.8292015077179606	0.007474834681604789	0.0046953073304714255	0.008735849040989133	0.0017515345673532134	0.0018639483479837421	0.004272779129454361	0.004069515050817753	0.0007333207154258452	0.002717844385806273	0.003607294551129917	0.006809504621577963	0.0025610801180999403	0.0008815311417218645	0.004771219409281962	0.001702533608664861	0.0036569605275943184	0.0006106202315190711	0.01059301927962079	0.040693073963800945	0.0046933464394984	3.639828146687766e-23	0.0015527791073958602	1.8354055989695267e-21	8.199266820609952e-18	0.0013110066423866334	0.0013316561524607685	0.0009479870693680715	1.7817303340458092e-29	7.17273493231456e-24	6.161742962947546e-11	9.774508154254082e-16	2.0390273900850907e-21	3.1790058928149845e-26	0.35543889631341363	0.00010497600067127462	2.9417120502467014e-14	0.0008544331171636987	3.717697721093356e-26	2.6702355453194697e-24	6.958260414602511e-23	1.0013629869886058e-19	4.377970723078103e-27	1.8228677168295904e-21	5.7277963557519436e-21	2.658594942308286e-13	6.6106043871098176e-21	6.561863638800098e-25	2.3560170472354867e-08	1.0121368519767905e-21	4.826358111647854e-10	1.4349987227466426e-25	0.003059853675837557	0.006883013805798945	4.3007748118986094e-26	0.003892478534737115	0.015711876423121843	0.015800168610471548	0.008274461210865777	0.007166771282023337	0.012079697115963763	0.008999050750445372	0.01016653788239448	0.012749804242808449	0.006504029042030358	0.009434790926907013	0.00816503875793611	0.00941266149867397	0.8741573098931168	0.016134568190770582	0.012791411318370225	0.018802224885626318	0.007595726309793806	0.010048153500969284	0.02659606080792393	0.009619981508915104	0.002821871543783958	0.010680124134042757	0.009206011971015733	0.016895734151385403	0.006548443150673772	0.004313841978125762	0.012329774609903579	0.006347429624208865	0.008008390692596026	0.003327603332059489	0.020587351603023045	0.49591316468337077	0.01206658531552298
Mixture29	0.00018852022284220432	0.004450367692008954	0.0009315705606943813	0.0007342875525586243	0.0022143146157096918	0.004163569336896957	0.002705025808716272	0.0015653912973685351	0.0011609717684185833	0.005192870857979673	0.0015327853507378477	0.0006741149476441581	0.0003188088574433543	0.5016867952071229	0.002725166234799825	0.001074737393788322	0.006919210915096268	0.2411641852759159	0.000295135834842381	0.13358111420576654	0.00031010276445398024	0.0001737760555487724	0.00489686182710648	0.009359390581140393	0.0011269422823973712	0.0005202558145175935	4.750072990403191e-05	0.003945081199620397	0.0005694924756399457	0.002082930043727868	1.9823017674169785e-05	0.0051135269902143655	0.05615272719697158	0.0001883304690220296	2.738906028066149e-32	2.348414833642963e-05	3.5069826795911757e-28	3.6129321356885575e-29	1.5862056274821955e-20	5.453387917207322e-21	4.778615883816114e-20	5.485506487048281e-27	6.8959564365305245e-28	0.0005412100958159342	1.0801088133109688e-24	3.3686346519693845e-27	4.181345320578268e-31	0.01991868112448093	2.9074464759673267e-22	1.2431707574082851e-26	1.6319909815245473e-24	3.4054854506749097e-10	3.1768890599465966e-28	3.278662919368067e-18	2.6984758378013602e-27	4.098055206701561e-30	1.898627708661797e-28	6.553176072494776e-28	3.095091952455516e-28	8.599842252207686e-29	4.3585377208724895e-29	5.2235903364884846e-17	5.685093984849646e-27	1.7038882198377243e-25	3.7600482345752757e-29	1.806297263963302e-21	0.004272408874704329	8.947689545775382e-29	0.0014574181217473347	0.010267665162040454	0.015154341446171988	0.004745131528925382	0.005898703492549105	0.011272708835497759	0.008416766013852089	0.008241099271388233	0.006602919665298385	0.010192049210613901	0.006145362265210416	0.005016474245023782	0.0028709884381861255	0.6567861026462516	0.007539607543625651	0.0060135855260519825	0.014966733985034028	0.35191761111123304	0.005025216662346557	0.2484947843860033	0.003361142421873413	0.0015134454096633683	0.009711715258930767	0.02247250013961395	0.007089860549894061	0.003779350531199282	0.0006449501451409297	0.008424743474882937	0.004643432856247846	0.007778504238899656	2.5359907942344205e-08	0.01594208587520856	0.5501479416628431	1.191293353756514e-13
Mixture30	0.00025180572793223876	0.005531587460530218	0.0018584929047674639	0.0016086770724138097	0.0021854738251754625	0.0032508889641768225	0.002135838677162644	0.0021641138280752985	0.0009109928027909045	0.0043677887791822145	0.0008692571645001112	0.0004500895276935555	0.000293216953886919	0.48094795280525693	0.0029984644854527532	0.0013895763191396212	0.007708917609033229	0.2813195211984177	0.0005749380913928254	0.14335903026309182	6.512765479276453e-05	0.0002270397480419284	0.0008143645898393764	0.0025324267663436478	0.001322322529061162	0.0009350597315119171	7.581537115759269e-05	0.002056259307826331	0.0012193799091362754	0.0018525560316531608	0.00010995586490709622	0.007679399200438593	0.03474663038365181	1.564626390331362e-06	3.1458727810996826e-29	0.000322918684119842	7.732531737687712e-27	1.6488263177274368e-23	1.0227465640301859e-22	1.1928580901734613e-18	5.762016644432404e-25	3.1383548740361722e-24	5.0507403771919655e-26	6.3304192900831655e-12	1.108377685996369e-24	2.1034545605852425e-26	6.848466677044133e-29	0.24606326517133428	1.5986857511735558e-27	1.4991719607027165e-28	2.354844305615982e-25	7.450479028236183e-05	2.114644072151064e-27	1.1764813894820327e-24	6.383842738078081e-28	9.649921625676518e-28	8.680838775956692e-27	7.226859010333355e-26	1.027238939923138e-27	3.8350087634957455e-27	4.832896443029729e-30	1.2901556895034401e-27	2.7863319955772457e-24	2.1704482634357456e-25	2.5103957180223595e-28	2.0075198319709282e-21	4.979807187791439e-10	5.029636744646336e-29	0.001988322520459895	0.012987869453898784	0.00909789730527781	0.005423343481038351	0.0055596367147918175	0.010001156400366135	0.006763271941645414	0.008436743219397788	0.00801006709100054	0.011507821467146486	0.004488353721050811	0.004195978277216382	0.0029658819511625043	0.671227309232896	0.008567933732147086	0.006963876552429811	0.012747787753684368	0.4437544921566431	0.005372447543512142	0.2220849750156575	0.0006756584167151723	0.0017609220270702619	0.005497844265034543	0.01256774818531599	0.007230085585245103	0.004375939009785317	0.0011647592533365308	0.010268076955329192	0.005940549064566152	0.00803123243043158	0.001697964798883134	0.02417832846944451	0.2578015196588421	3.011471700932069e-14
Mixture31	0.003417200090382066	0.011832576834718696	0.018139066937124897	0.008651376744065775	0.06056600286428848	0.02902110720195692	0.007877557489645396	0.008326293726788456	0.07976263116540513	0.010953054241542599	0.008958671205051201	0.007887051119255199	0.08099108192562693	0.012462510615252012	0.008989589526486954	0.01057864279997309	0.023580643929768715	0.007919171680546472	0.005816487381397756	0.011235951470652754	0.017395654759830678	0.004351968047418723	0.0016459264987389063	0.015356527219233983	0.012232614281443486	0.1140779721398219	0.0034718084511630594	0.009316807101155958	0.0023747365330476604	0.007300777280499099	0.016852262384539803	0.019072259572029137	0.002680393422089014	0.2963376204947706	8.880189956675742e-09	0.004806923349903458	0.0065013350540185436	0.0025870383719036978	0.05355586732436711	0.005965544150356401	0.002387061631352304	5.777133838751851e-28	0.04814438235673619	0.0021851565908880747	0.0005224780621486874	0.0010183403483083788	0.07244529418860787	1.801840675281658e-29	0.0038602996862803145	0.0006845498211607282	0.004815010881157286	3.6051305575138196e-28	0.0019645839374458343	1.9063203854649947e-19	6.19231440072297e-28	0.00019083797090837696	3.821335982467699e-19	0.003478452895331748	0.0019911637069692017	0.10200246035919511	2.3754292021625813e-08	0.0018812698459722403	5.1505510851003756e-24	0.003817134477843295	0.0022788705852298187	0.00334430983487091	1.99356684136101e-24	0.10320094124323323	0.006890390158669536	0.028347949112351133	0.13886874665857324	0.02278849792922422	0.07330162511599707	0.0937912905026531	0.014092530060624393	0.03758809809349323	0.17146272956115896	0.0239919744736533	0.025658408757529477	0.016097108558501914	0.09459275343716086	0.10091120816659331	0.017681887927683354	0.01694987640459459	0.0755908094744745	0.04746266257643301	0.009935100677253665	0.05100816093215836	0.18911806743177387	0.011652254374761134	0.0035457798019128185	0.041539438552133975	0.02219178031108587	0.13529922123552118	0.00732244411535514	0.01888977626874275	0.0058687247215524875	0.01008292483966953	0.1910768790096444	0.07956422414151325	0.00878577777402745	0.43604264137350573
Mixture32	0.0022234550711711393	0.010361747181786946	0.007722660656523469	0.010766379010112861	0.0521564317910852	0.03178567544616439	0.00840647385359506	0.001690801066220493	0.003609281847363973	0.005233480188067668	0.008429269616188017	0.008806810761534618	0.06462376148819261	0.2918152821665501	0.006803217842683097	0.005238661042377062	0.02615335265296794	0.14135349782185722	0.003156666136522429	0.10615413699534022	0.0032738034290856876	0.0014682912882581093	0.005767256883225535	0.004126425925144279	0.0068661660498854134	0.005850959865756971	0.004797307408782894	0.009669571592779647	0.0023581643636952257	0.0038108343237215035	0.0068529438212987966	0.014123177813063846	0.0594236474471991	0.022963975360713245	6.052978850026232e-18	0.0041392187658388846	2.0514560323351382e-23	0.0018683736883294542	0.03490100262475821	0.009974323809228561	0.00265146696624901	1.8437545764907867e-28	8.339819310018215e-28	0.0006969402654708086	0.0005576008163607421	0.0008473876590411884	0.02486171675810158	0.07508941383043186	0.00147264315303533	2.6800590264594218e-08	4.437999337417441e-21	1.3655447820047584e-24	1.0401490877805668e-25	1.950554387792972e-19	4.72161910708463e-27	8.736889872553937e-26	3.264751160531766e-24	2.0734152335558057e-20	1.5565910388133109e-18	0.001799374712561816	6.144450569076166e-11	0.003066982865920823	1.0249552717231999e-22	2.714012186993617e-12	2.0723129999865274e-25	0.00039776987341405936	7.29340370496969e-24	4.825761131457824e-29	0.006791672920928776	0.020867571648557497	0.019735436759313184	0.0417993001677191	0.06961621710426223	0.10460046897198208	0.015870050808984175	0.007386943957758904	0.009657479556440222	0.009445372728487682	0.020966973053144686	0.016183100508905927	0.08914934890109674	0.39744587069207665	0.015692742518609092	0.01972397211302797	0.1516526608556014	0.21317418038802782	0.015949304850896465	0.13626665731524704	0.025470528948663168	0.0044869573261660314	0.012375195293440073	0.01078900500744356	0.014896480386794074	0.01207779594407922	0.010479270335977918	0.019381083105501046	0.0061188775363246435	0.006808735406530172	0.0758805244881798	0.039553364607986786	0.3987442897444899	0.15968628131502674
Mixture33	0.0017300170538214802	0.005643649432395984	0.033012897919920924	0.001299071538830371	0.002245745124620585	0.005785094913979927	0.0068200264990438166	0.002267555871212625	0.0015948444907280522	0.0042808151134850975	0.0017160355708585454	0.004024109946892385	0.0038984851397279056	0.0005454229804865157	0.008915206841813255	0.00470928590597729	0.010144305228373215	0.009181234276174476	0.013398369154201372	0.015805289179883494	0.02621739593999893	0.0015685990206458144	0.0015060769187736117	0.010014065854695638	0.00630798444817585	0.0043471431698526505	0.0011758846451924419	0.004205549642344542	0.0028634750430377638	0.004233829893517862	0.036510271845274944	0.0070444637729846936	0.0028839324643675376	0.7518581200340898	2.1999258895955742e-27	0.0018069058331856903	0.007278181331426801	1.2302614762199537e-33	2.6434774258924275e-10	4.2673488081420135e-19	0.002076071975167585	2.6177401196999137e-28	1.1784261306814082e-30	8.598699070903996e-05	1.7981092756614268e-28	1.0385502336171084e-27	2.8192424902379786e-21	2.3643875898688201e-32	0.003357991844047283	0.0005808025763852412	0.00021525072849572883	5.628106562894157e-31	1.5754410118045697e-07	6.391347676311592e-18	1.0067587175760977e-21	4.084194590364603e-31	1.2221945828905482e-28	1.0020585066400004e-26	0.0010079889406502808	0.00041742518472265283	5.375485042150194e-31	1.398509153518986e-24	7.066977604735895e-18	0.001680426451296825	6.561407391816834e-05	0.003084789680420678	1.0234762195707421e-23	0.29367403093633854	0.004349552420743278	0.010161248615202059	0.4354183919203813	0.004498835311339256	0.005080062326109016	0.012583643550842957	0.011194752143906578	0.008233900833506577	0.008784354850470131	0.01179638791474868	0.005049347733203417	0.011605636031487366	0.010756846927463965	0.0038876773460104356	0.019853538704602058	0.012042615179062006	0.018883401972044283	0.00647296478706319	0.015451758428213613	0.04755667023258001	0.42997763112004905	0.004678013510022083	0.0036263967998424484	0.01145207363331574	0.012739697634764105	0.008047343141836354	0.003430945120075677	0.010924606776521366	0.006488183580385581	0.006276259400638172	0.43072799292201336	0.01669030690365814	0.008113180233598898	0.9041250007327818
Mixture34	0.0017575447828283618	0.00541217456598383	0.010776583700130658	0.0032503550274945074	0.4422422838807065	0.004848058403137258	0.0033375173424071798	0.0015778713114410381	0.00038316930673566106	0.005532388511727929	0.0039660097948628625	0.002132922864733944	0.003014037767465874	0.0005381774006636666	0.005580427321206285	0.003925180099640222	0.007510006156323869	0.0031937196440798466	0.002305156987616666	0.008147454394690857	0.0026138077924431112	0.00065015365842474	0.00026168421545671463	0.0025193368732742976	0.00415326208903116	0.0025159438014848634	0.0009666782016408877	0.002777674242261941	0.0012288011977379136	0.0051136184707513445	0.001460073524185119	0.00669425683044948	0.0027295231221891557	0.004641862836085824	2.2383931068080763e-17	0.0007931796850100768	1.0197707171828644e-17	9.396281086566983e-16	0.4201902159754525	1.3825003606331949e-09	8.398356436690468e-05	1.9620553832015757e-25	5.58287255356562e-29	0.0018423696859779124	2.8284963589554568e-08	7.098464179091548e-22	8.263559594392533e-16	9.240669040502192e-28	0.00029216374777098783	2.2318418135194553e-14	0.001719037343600633	3.8969000880080705e-28	4.1098514175005925e-22	1.6455307580549068e-24	1.031255936746183e-20	2.583308541297555e-25	9.235450855891038e-27	4.9755853108780226e-26	9.606867749298729e-19	1.222847974957296e-20	1.548503027513841e-26	1.526468731703876e-18	2.0203159621271197e-24	5.70442248658176e-05	1.3006670053719086e-25	0.0014988758735104012	6.596422932574384e-15	2.713947989562831e-26	0.004111801006419817	0.010936194869425823	0.019931893994640123	0.009221712305429012	0.4686624668722623	0.009559126884858712	0.006821974583084268	0.008032837624799056	0.003809967125624837	0.011607227348447524	0.008276926516697043	0.009256527226979528	0.01016102525857454	0.0038216637968070204	0.01264315699542981	0.008012593633633993	0.012783138520895595	0.010947700019837591	0.009071939063765314	0.028470230079422967	0.007709651430356052	0.0023302579937701517	0.001319611349491984	0.009109666225228203	0.013198223864295724	0.00727814723364688	0.004197015114315578	0.008599260704237645	0.004637156559372974	0.009265325857502553	0.005090347675423229	0.02185179140549762	0.006573497918016281	0.037359119665173066
