location	A.23.1_Upper	AV.1_Upper	AY.4.2_Upper	B.1.1.318_Upper	B.1.1.7_Upper	B.1.351_Upper	B.1.525_Upper	B.1.617.1_Upper	B.1.617.2_Upper	B.1.617.3_Upper	B.1.621_Upper	B.1.623_Upper	BA.1_Upper	BA.2_Upper	BA.2.75_Upper	BA.2.86_Upper	BA.3_Upper	BA.4_Upper	BA.4.6_Upper	BA.5_Upper	BQ.1_Upper	C.36.3_Upper	C.37_Upper	CH.1.1_Upper	EG.5.1_Upper	P.1_Upper	P.2_Upper	P.3_Upper	XBB_Upper	XBB.1.16_Upper	XBB.1.5_Upper	XD_Upper	XE_Upper	undetermined_Upper	A.23.1	AV.1	AY.4.2	B.1.1.318	B.1.1.7	B.1.351	B.1.525	B.1.617.1	B.1.617.2	B.1.617.3	B.1.621	B.1.623	BA.1	BA.2	BA.2.75	BA.2.86	BA.3	BA.4	BA.4.6	BA.5	BQ.1	C.36.3	C.37	CH.1.1	EG.5.1	P.1	P.2	P.3	XBB	XBB.1.16	XBB.1.5	XD	XE	undetermined	A.23.1_Lower	AV.1_Lower	AY.4.2_Lower	B.1.1.318_Lower	B.1.1.7_Lower	B.1.351_Lower	B.1.525_Lower	B.1.617.1_Lower	B.1.617.2_Lower	B.1.617.3_Lower	B.1.621_Lower	B.1.623_Lower	BA.1_Lower	BA.2_Lower	BA.2.75_Lower	BA.2.86_Lower	BA.3_Lower	BA.4_Lower	BA.4.6_Lower	BA.5_Lower	BQ.1_Lower	C.36.3_Lower	C.37_Lower	CH.1.1_Lower	EG.5.1_Lower	P.1_Lower	P.2_Lower	P.3_Lower	XBB_Lower	XBB.1.16_Lower	XBB.1.5_Lower	XD_Lower	XE_Lower	undetermined_Lower
Mixture24	0.004851787022824438	0.02644421565519936	0.006680674237330923	0.004027261708926143	0.004941673478509885	0.012549411856747178	0.008235151151639118	0.008877352328236606	0.009441212033644538	0.007937160912457782	0.005074061493799558	0.009710693318630163	0.006828649091280471	0.0019950898461007747	0.009412542307527708	0.005680018231795387	0.023330717024404316	0.008891555229427453	0.0053860461392244595	0.9642094111234588	0.006549777940843361	0.0037139198666312485	0.006414778623987501	0.013894697489161341	0.0077891641033700975	0.0051094584536670725	0.0032145476818707538	0.01128371454016924	0.0007562984204403056	0.0041356266088795396	4.864145708329559e-07	0.017617907737989394	0.012445523617973155	3.4274154312279945e-15	0.0015598917625239443	0.010730424171543946	0.001115441282194047	0.001201334892292768	0.0025822050038268977	0.005023800144432482	0.003536133262257247	0.0017039211095554994	0.0016628891180427046	0.003434005016751917	0.0010808441598842563	0.0026938410724160937	0.0013232766379439914	0.0005430847198679098	0.003128808038462437	0.001322702976888335	0.006497973759026231	0.005780473557532191	0.0004655784230786571	0.915662745452345	0.00045104654747103317	0.000893744805738504	0.0006456369291854864	0.0030897370701119973	0.0011101914834254095	0.002034680952146167	0.0003751220590773831	0.0038543394351420583	4.126271107238605e-05	0.0008350358517541509	3.4072483986298184e-05	0.004317901544244768	0.004608272317697773	0.004077376244253046	1.4096847784894164e-20	0.0026399055720179075	3.756138750890678e-24	6.66742801502398e-27	5.19359165656967e-15	1.108670680165438e-09	9.936149311572476e-11	5.257419522080274e-25	3.499459538628452e-27	7.58766211725931e-16	6.216679727313765e-27	1.13797106834209e-23	9.252774607037533e-25	2.4900527837280977e-30	4.20556679784082e-16	1.145522450401058e-23	2.6737888406503895e-21	5.036075370535462e-31	8.893042345814346e-24	0.8557788967211778	3.2209264865619193e-25	4.4508278074058655e-25	2.9693293258603003e-27	2.7866589690016e-23	1.4106834482346739e-24	7.38606810015419e-16	3.385871687307933e-26	1.5721547765632489e-21	2.625481558283688e-27	2.2751021283617064e-23	1.2094968132065537e-25	1.2402737441449706e-20	6.370308728177942e-17	3.10984827174038e-26
Mixture25	0.006315813979694922	0.016144216450896778	0.012043119123551774	0.011024670430884275	0.0069903499694254564	0.014633354853773857	0.008593666129122265	0.010533660379862756	0.008074941126628645	0.010262795670340446	0.016023123198475486	0.011481308111250884	0.009739662074768212	0.09411940964628797	0.016797925637724424	0.013702039822888978	0.06916067798863096	0.8289493529456508	0.01198064217018096	0.9348912010548088	0.003455685906008221	0.006432269771940334	0.0037868913619372503	0.0846215175704621	0.023472455458553813	0.013460178142386805	0.00907655757002341	0.018351536285249496	0.008333949461503223	0.009039373420320457	0.0045788446238907545	0.1089221150382183	0.015877052462002206	0.7239982677662066	0.0028109342843060914	0.006508392788760769	0.003808163717239515	0.004624354912406843	0.00398790855229482	0.007531221416341252	0.0053935905746597375	0.003545086280592629	0.001660540219237641	0.004275617535904673	0.005555193699356885	0.004511001267381542	0.0027120649192979057	0.01975710130922952	0.007952893484414964	0.003699006513374825	0.02838435572579073	0.06757817803023314	0.0019639709821924357	0.6679690275597128	0.0003427020222213874	0.0020930429385569564	0.0003431776495534684	0.0231109002267449	0.0059608856774670494	0.005250658932826686	0.0030411694337250435	0.006557886651035575	0.0016966136105152944	0.0035563109076523886	0.002699209968571182	0.02061319211152955	0.014289667657170754	0.052228069887406275	2.986304438223309e-10	0.0015824809904242977	9.511926328743434e-23	0.00013846774471647577	0.0016717715691990068	0.0013477297102558253	0.0020760175361055986	1.2584759818857317e-21	1.3470421935777838e-25	5.091717675585412e-08	6.552767691364535e-09	1.0459526527725984e-18	3.5696734688359144e-27	1.2856151000867138e-29	0.0009059458591807631	2.454073821352825e-22	0.0005669336741831949	3.549886756687892e-24	8.0552815441512315e-28	0.007056594124714213	3.1237729417400576e-28	7.467162018344772e-22	1.0393438599952882e-26	1.8305596831655263e-22	3.72560002928279e-20	0.0010380433303262106	1.351865996468903e-23	0.000384866336020032	1.54860157765788e-24	5.32998248355558e-22	4.469601857239061e-28	0.0005121234986275806	2.818096139426152e-23	1.1439528400623678e-29
Mixture26	0.002865613695756439	0.009146279353773799	0.012655163304621287	0.005081235195244658	0.0055278655251709274	0.011948153141907992	0.008898512351310074	0.008883290486873717	0.008314770968201855	0.0076449852150235155	0.006460260665622203	0.005384727761079717	0.006197234261260441	0.8526546301302254	0.014560436616494345	0.008366879495832088	0.019821630412482118	0.8696411017918931	0.004402858188119603	0.0249984907410394	0.001148697618371893	0.0034203027165513283	3.4926322474822414e-13	0.02181787879206083	0.01261551257750961	0.003855382598062277	0.0019536198625841497	0.009065540419157792	0.002576850821618499	0.00576347117637948	0.002059979885137547	0.03487761828408034	0.7892737561630854	7.851266303082647e-14	0.0004287672505883326	0.002814020290307984	0.0017439431186315427	0.0010673392276156844	0.0022829108005956392	0.00423773119015881	0.0028225861826718483	0.0023322584591124085	0.007175257583339465	0.0030368771406535195	0.001173778303073012	0.00109761982825998	0.0008508753568998743	0.4045151472619128	0.004840588482346733	0.0014757264024873981	0.005864470301000752	0.4311325057612786	0.00034536943698907393	0.003614990316738729	9.882661058574785e-05	0.0007071823442820379	1.625237868176295e-05	0.00801572969880263	0.0020065567343276365	0.0006720988145820233	0.00017329368288144538	0.0018266934190396932	0.0002763440055590292	0.001064389522402555	0.00011138588171654929	0.010562121673598672	0.08932588695648165	7.564781800709659e-06	3.92008321431813e-29	1.4022681137680784e-22	2.0143782979675186e-26	4.00183408221019e-28	9.098098626474251e-25	1.2179575844487599e-21	5.908392568382912e-19	6.991305811150098e-25	7.915094241513304e-26	2.656882145578509e-19	4.471551133886314e-27	9.853141141536941e-28	8.369711169477776e-28	3.1660850483255112e-12	1.451936052306431e-25	3.4597841716870935e-27	9.008214163831646e-26	0.00020470840705911892	3.213619184388857e-29	1.4732767367700071e-24	3.1222259464566864e-27	1.4959516914678209e-28	7.719105182075022e-29	1.1776290734878929e-29	2.9006789515911236e-26	1.373019291928853e-30	2.5388079073972695e-29	2.2175698892346097e-27	1.554272272720676e-30	4.346010617299352e-30	1.2458069189586321e-27	2.6352331714556464e-20	0.001635822724372027	4.514596966003228e-28
Mixture27	0.004312460746218462	0.012549783956818371	0.0075360687084480085	0.006047251465727774	0.005483600907430774	0.010134343316871111	0.004670687926159156	0.008441794619282926	0.006665422767391309	0.0078103042487721605	0.01099007141472176	0.006753066737501047	0.002829707841777	0.8456808846142091	0.01325797307852481	0.007797542877696603	0.026497190091572444	0.9229141144451695	0.006570857290023012	0.06313281842249889	0.001842853551757105	0.003510224794776717	0.006788655725913137	0.01857017993460816	0.008091655898406103	0.003543639391417944	0.000662901328507906	0.008059072097191824	0.008338398928038192	0.007426101775624816	9.709913286071403e-14	0.014041418755608558	0.7317051801201309	7.758675923836202e-15	0.0005557123899266037	0.004032413540989802	0.0010750479362618675	0.0014453152777791018	0.00214507594764521	0.0032863704563394673	0.0013397328725773437	0.002565121618868772	0.0010444859906547823	0.0030827948933034965	0.002230080739278757	0.0015246879818012777	0.0002573966685483777	0.2975105769055982	0.004337805916538492	0.001536949232819913	0.005977808300165535	0.557291060537795	0.0004958345662245296	0.010470934670796931	9.261339329639777e-05	0.0003555009038722235	0.0007984171267580158	0.00820920044981215	0.001735665362716878	0.0010000067773807395	5.1692109095491104e-05	0.001611626218486593	0.0011988778780196792	0.0018706724093692493	7.264940604905573e-14	0.005060184365261816	0.0736652606142986	8.916416489142826e-16	1.2620974471084196e-26	2.0103422910940132e-19	2.4447452243690357e-24	1.1928410588183887e-23	1.8867443061065575e-20	1.2785718198104172e-20	1.4913526895365576e-24	2.5559596159381955e-24	6.303822413929137e-25	6.856063962054008e-17	2.5875081862358935e-23	1.545137067868157e-27	3.260816019799294e-27	1.23037997491257e-23	3.011060591445678e-22	1.550092187664273e-26	3.7087576455219984e-22	2.087497288084059e-17	3.755947395830634e-26	5.853025945879322e-23	7.905644161816524e-27	7.753877119112211e-31	3.5159398362761575e-27	1.2149693528035284e-25	6.656402473211876e-24	2.1937232815118365e-25	7.385815172500964e-29	4.861251054837639e-24	3.5515609498052706e-23	3.4196281489963657e-25	2.3549887321682372e-26	4.4302676900265945e-20	3.833841675310969e-05	4.9076640150377466e-26
Mixture28	0.0038046762866927974	0.02270556593442839	0.011668386988307763	0.007248665718478829	0.007835117212030746	0.01285958885587828	0.010076083278140363	0.008367355356315253	0.010949827136182299	0.008052733125237287	0.008343422982742491	0.012533177298060007	0.007325364092742534	0.8729766884579278	0.020344825045277487	0.012720307367341466	0.020552807661217105	0.012042888689187183	0.005311572829177724	0.01725543444505965	0.005063408994327961	0.0014997175553893493	0.0037431452666131107	0.012483457673640017	0.012188448884813434	0.008328665222153676	0.0056857721193231126	0.014343203128918007	0.004017708002358036	0.00891286155431356	0.006294488242500666	0.02699207239562733	0.6761872748681836	0.023836905515974494	0.0017816743528394812	0.010821302549661961	0.0054888877983586114	0.0031110240003578986	0.004458891461999002	0.007214112114454441	0.0047149263105764625	0.0023634743143020787	0.0027248549758384726	0.0037378849183905046	0.003012501449294008	0.00448862885214244	0.0025924611365584823	0.8111482076121849	0.01632134912550749	0.003527267649337321	0.012599850901221565	0.0029207653129599727	0.0017744699600177275	0.004870447674887454	0.0008036327684447195	0.00037842000812458106	0.0006084646526351928	0.0019305826712139567	0.004311592763463562	0.0041729847662244305	0.0012610825442181228	0.006994828001819509	0.0009503433994383037	0.004517522306183793	0.002093742804339189	0.012148411542935214	0.04318890421661299	0.0025076136214572907	2.4578984227984766e-19	0.004568590970396333	3.062392496617802e-15	4.2212627135556666e-17	0.0019203039679692598	0.0012926327541361157	0.0008648831130739049	7.019868292806592e-24	1.0598406052535375e-26	0.00044494652252895597	4.4987996351572466e-18	1.9343709067657447e-16	3.387059786243855e-25	0.04292846470862319	0.0030966485388181043	2.903927399248059e-19	0.000530760819334372	2.0285614462057314e-24	8.504525700388318e-22	9.236958576776774e-21	1.6554329612644248e-27	8.463483074462794e-26	1.3742714663344347e-25	9.252007223156765e-23	1.1515437025238717e-11	0.0005357027038751388	1.2449207365785224e-25	0.0023523721668136607	1.395419377842868e-26	1.4739246770761316e-08	8.85817546959719e-21	0.002789209208542558	2.6536839852826474e-13	7.222546985973201e-24
Mixture29	0.003918020520951713	0.01278936949913142	0.010696952734367146	0.0069898568848818276	0.006739146401891326	0.016799446164482704	0.010417471007100072	0.009945973855079226	0.006520196047630748	0.015571484613460895	0.011859778044024445	0.009885503452005184	0.007163222048016624	0.6259302379772714	0.01534059455391679	0.008900930990229847	0.02716781891225596	0.33091664244251556	0.004285135506377088	0.2810333002652548	0.006780567487639174	0.003314125333227431	0.012012753707879043	0.017811208658095014	0.012775398775028916	0.011052953216692744	0.009413788659660725	0.01517236395963936	0.002316401059622803	0.0058765371233630405	0.004663230702731122	0.022219670840207567	0.6113584427919266	2.1539788208153953e-06	0.0013009810290836718	0.0074449132859418085	0.0023681515811957935	0.002442890296722169	0.003046992320613001	0.007816236439481705	0.005170116245672363	0.0026197148618053783	0.0007787158162138448	0.0071703826342596364	0.004457060900128944	0.0032373052430904785	0.0020999983323056613	0.526097149183292	0.006422619931044418	0.0015645768082018614	0.009079555641588735	0.23104289418182017	0.0007035108785801856	0.07989153091486467	0.00055558253646571	0.0008946734086526253	0.006533548451672986	0.00506785320626795	0.003774169806243283	0.004116072962657894	0.0021864720693816897	0.0063430193951981495	0.00030547716751679434	0.0019365777344512083	0.0003769052726330484	0.007271868556409406	0.05241951769851507	0.00041597288741470484	1.0354441042638563e-27	0.003134851671935196	5.427877704821089e-25	7.214721434572291e-21	2.3481462427761164e-05	0.0006082746525377051	9.130184170101624e-15	6.741603907713036e-26	1.4454317990084954e-27	0.00244179209086159	3.3976767128085866e-18	1.018542820852053e-24	1.953256488215286e-27	1.324305020725063e-19	0.001345435330429854	1.176770920877702e-25	1.4987594453796544e-23	3.701055784246693e-13	6.703995081277033e-29	9.29690270977253e-25	6.851048268305506e-30	1.5745569902131286e-27	1.7927354649723784e-25	1.3350506365126997e-21	2.125670355568649e-22	2.3836205318803807e-15	6.586468016339752e-26	0.0006137655523843307	1.924096563513292e-28	4.9642783881207023e-23	1.2075737829113747e-28	0.0004275229608205451	0.00034682256613618697	1.8952991252105283e-28
Mixture30	0.006181607508564511	0.016054175158887678	0.005359823756706376	0.006436862831969565	0.005809861148763355	0.01077716474929295	0.007884659233678447	0.010778538567819776	0.00816961687719295	0.011646527353005512	0.0062041961976668294	0.013411150605857397	0.007273724104112899	0.6753234190005961	0.011976058492508452	0.00293651480647003	0.022273031279943588	0.43405076871709275	0.0026041869791667456	0.2028417965366722	0.007740291394216466	0.0026038941272772463	0.002986576334456941	0.016732473274385668	0.009123556032746947	0.008526584528429313	0.006802872343112755	0.009136185059609489	0.005407272817412794	0.007037547035510161	2.180299762030024e-07	0.01567489512679543	0.5238044552138684	2.4905556357204106e-15	0.00185750860611278	0.005048091355946085	0.0010538347961362758	0.0024520844234393853	0.0021331097069113695	0.004850347963075521	0.0033202138739948685	0.002100372122521315	0.0007957181413094629	0.003785358197640656	0.0023307443050587305	0.0032552593650157706	0.0011332274196116507	0.503500016570943	0.004400965792236801	0.00041368942353357146	0.0043355705912911605	0.2526343759556047	0.00023434802538317622	0.11862376708679587	0.00037548109315828414	0.00042456630731627657	0.001216208035759032	0.004552307024453016	0.0017568978844766014	0.002552060631444732	0.0011410217610435505	0.0038633777858640378	0.0008068131033224187	0.001997019197549237	2.116580681825862e-05	0.005427836201164758	0.05547353173815559	7.039718507734867e-16	2.9197195882048287e-25	1.611878360502443e-17	6.031152034636735e-29	7.541867360578372e-20	2.7796292148186067e-23	7.314588153325024e-22	5.987812169740864e-19	4.263440287968532e-26	1.895957493767706e-27	1.7865632542293056e-15	1.1290101573569597e-25	4.5829026596347276e-26	1.6459031012638903e-31	9.585261924572835e-06	9.602152172290764e-17	8.328008049389863e-32	4.140504689341114e-28	1.1012484803355732e-11	1.2456677232260514e-31	2.563028695099183e-22	4.302570024853898e-30	2.148495765601705e-31	2.1029875779610987e-30	7.619588436325743e-28	4.961310276840223e-27	2.0527929921078786e-25	8.482231464067411e-29	2.5345159608773376e-18	1.9089473603713073e-29	7.067630028356595e-26	1.970034741063327e-30	3.080843956930859e-23	1.0575812466391473e-18	9.786174811362351e-31
Mixture31	0.007802025845050511	0.03150654599440851	0.07913904995343772	0.02553191897728313	0.07250123289067953	0.08245846688892362	0.013235310193183882	0.049217510973826664	0.08839858121511712	0.014770694830378909	0.01762653788579123	0.014808813994102624	0.10072426204770397	0.1051391596576541	0.02419890445932053	0.011944504365578862	0.10545061769778151	0.006184542532246252	0.01307920226461474	0.02405696956664957	0.14515853527338154	0.008226222721958745	0.004924384061448593	0.04639350417315631	0.01615896773629549	0.13415003473638093	0.016453710203938578	0.0253728347589543	0.006553606093689934	0.00972904489527942	0.19286777390879362	0.05885926343191354	0.00643016351904478	0.43340815592426407	0.0038543705216547344	0.010903813845286475	0.01675664918347858	0.010067599980031055	0.0667323088523694	0.020641344764807047	0.008960970929674676	0.009367448234633523	0.07215219144660386	0.009045826576817547	0.00872193825180888	0.007113729035677774	0.0828261561420849	0.01140591670639768	0.007317603744182884	0.007906937464292212	0.021035744813855617	0.0017639060462238745	0.004947553036066825	0.008959211361566837	0.011479422319013565	0.0031492500732035523	0.003468266937816267	0.014257489499540725	0.008826851539082052	0.12864315178015498	0.005806808635888006	0.011131008065304171	0.0024574025070186463	0.0064669969278430064	0.02943692311872252	0.020031830967194308	0.0009437187995131563	0.2966873490398213	0.00048734735607080604	0.0033494133499631746	0.009376019694858784	0.003679885496094145	0.05480201977775706	0.002946905660637727	0.004224855256207422	1.9188707987852125e-34	0.03841876346542951	0.004073773644945847	0.002583919061458561	0.0024620565993883647	0.04812802426354872	8.914368577671789e-30	0.002492698212661587	0.0008376397405797597	0.0027902008153752574	3.0214338560510985e-28	0.00021188913392376175	4.174397253085781e-11	3.767915026105139e-25	0.0008398413836056477	1.187449163557053e-22	0.0024978860249660647	0.0019350025266719132	0.12054918540292947	0.002581680732601768	0.004206427428255519	8.386422926754924e-22	0.002332715831772076	0.001882700346353531	0.003575031708437853	2.0901094288245847e-28	0.09906489049618608
Mixture32	0.004495438587800975	0.025251183215540898	0.01787316618223024	0.014825771258584659	0.0757971663164226	0.09903239679229407	0.012371599610411586	0.007282337828557738	0.013826294132597667	0.010438287809197337	0.016410794510621256	0.017171941054072642	0.08107027156772009	0.39544154005350735	0.01632508934604899	0.020073619477331557	0.12225194418760134	0.1905701269985831	0.013713861563766925	0.13898714783842586	0.004539253139500808	0.0024572554586343508	0.00480221628872689	0.009893466507636181	0.011511503324246004	0.011573152063100276	0.006025953917252868	0.02105413033921044	0.006086399207000709	0.009606350265635336	0.04227474818053919	0.049746818949700344	0.3257832711911725	0.29361941748568565	0.0019671831668571244	0.011117335004853452	0.007749287916984734	0.005342691012539623	0.061108825250026214	0.031101184625392287	0.007370619901773451	0.002070474162130015	0.0054473729851115624	0.004745175337921409	0.008829045058409157	0.0067722152752853456	0.06471597764167603	0.2860443356367373	0.008296815365832199	0.007135761434592972	0.03860640676715017	0.1214196890924168	0.004162055394798448	0.10418722866973613	0.0034608848439627703	0.0006227206073312992	0.0014551236171824438	0.0036251894126512253	0.006765506500795728	0.00601763046152927	0.00330817027724224	0.011680645520083955	0.0029003406184676755	0.004870811271407112	0.00465482459497075	0.015363459896589689	0.0394437300833624	0.04653245734417281	1.3741136045761003e-18	0.0027387945580840956	3.285861754350678e-21	0.00045018303587419337	0.04545984385790752	0.005845462252749338	0.003613236452936667	3.4553973514233226e-24	6.04351590879925e-24	0.00015105514527219503	0.0016295765435802995	0.00021407783166616873	0.04266029066757334	0.06220152360787338	0.004428580442699852	2.0451053607939782e-08	0.004579518434017476	2.3069328550332396e-28	3.891359184670008e-23	1.6371225167853293e-16	1.4443159440443288e-28	9.256990015568294e-26	6.008614588339561e-27	2.2949242300035086e-22	0.00013347249104845254	0.0016084918232857702	1.0751710908968411e-24	0.004873490805129199	3.84787080902477e-20	3.7728330424255395e-14	7.93622319107346e-25	0.0007186118904186883	2.4906521754211333e-22	3.282018296055462e-28
Mixture33	0.00604869855362534	0.00708838443429056	0.4411777747242243	0.006474476008944221	0.005770590087079825	0.014648733749420332	0.011101075293829747	0.012354398740882636	0.006102840061562838	0.009908688650481182	0.009148434178575414	0.00630135365201984	0.008671773530149321	0.0020001449880720137	0.009762040194243062	0.34972321271880946	0.018767646160362493	0.3579530928556031	0.017060412984538382	0.033877379596433485	0.15170653944609813	0.003903062701172402	0.002441986600345033	0.01078978990863476	0.015476587273626257	0.00535425922346839	0.00321416024710753	0.00936475098184226	0.0051448328979890046	0.010563010466650659	0.4391585276737888	0.015521331313108915	0.01229168291290368	0.9045663884450992	0.002319487600171444	0.0034199803545399785	0.03590148486798353	0.0018934227514638602	0.0022429414473673272	0.005833372734126355	0.005822460452216035	0.003511066745579426	0.0010131151767246594	0.003238754240833792	0.003232279860481663	0.002606784975199045	0.003160058886609831	0.00020203279668062728	0.005277031857548104	0.02756685259059084	0.008520663287044329	0.018108231623390564	0.012860791684259876	0.019544792731979458	0.013855896205675464	0.0013177036176008575	0.0032145445451957	0.004967949566932997	0.011431703819216996	0.001744866251455862	0.0011488217518843002	0.0033994434187081283	0.0027023504483783996	0.007075184176263631	0.07127391067538462	0.007817843349430162	0.004341731848185683	0.6971895022135292	1.6380391405329082e-24	0.0005390539940654014	0.0052456799019146814	1.7553384413255403e-23	0.000446917240922738	3.255849244304243e-19	0.002220004758338608	2.598503284477605e-26	4.466090235189881e-31	0.0003422999003193747	4.592453160233026e-20	1.2225045976069966e-24	6.201346133669203e-11	1.5215173251966346e-36	0.001325101900927443	0.0002461890492643952	0.0029839289464972433	6.878473361156031e-27	1.1623008881743606e-19	2.0015520444599353e-12	3.3587990261245274e-27	7.399179156918002e-23	1.6012357008824548e-28	2.1098062557572774e-25	0.0008014960672942142	3.554042929049778e-27	2.7871176753232127e-30	2.4603260759409316e-22	0.00012682978520953461	0.0014811205567316849	3.1341898285890925e-21	0.0033410234302569206	1.5187696161451612e-12	0.23399250609215377
Mixture34	0.004680292460161708	0.01007392251716631	0.012686091088447513	0.004896172401896873	0.4715185726390245	0.01673132425700965	0.009164912399766212	0.011353728663554398	0.007284029959353508	0.009940743745442229	0.006500894559075912	0.005024881115389619	0.006929633106607386	0.003955728682932196	0.01766274968851608	0.009283770758529535	0.015802544385818747	0.007305110023484062	0.007570772291489755	0.02404611297653263	0.015547083698034547	0.002443300634479457	0.006013451017260226	0.008473623937163442	0.014642662806526659	0.0054557907529433685	0.007028577136567329	0.008110531485644862	0.0025666813709264674	0.00865744948376229	0.005968765241776337	0.021124324939696803	0.005945904660025451	0.017616499540964742	0.002044787716826138	0.004358358772213793	0.008426574265665865	0.0013943143803350298	0.44727557885495517	0.006618939430468236	0.0042926698796137835	0.002709378713524841	0.0011628472402717587	0.004017280551479159	0.0025838684924272145	0.0015682984807383802	0.0022573441059557256	0.0008235319960619669	0.007541813776749912	0.002690039725398027	0.006513532806799589	0.0016043204463680708	0.0013154953554404927	0.005197712609424361	0.0028032990847950464	0.0004202479555105926	0.0012849567766019222	0.001584082559059928	0.0074918550789623995	0.0018759566849899812	0.002230012283820801	0.002947236426296991	0.0006162128980344904	0.004178307711119343	0.0014997406012520497	0.006845880739040166	0.0022890169444028325	0.0022609278004407617	1.1743090194627913e-18	0.0011134752729073693	2.0028843493260067e-16	1.2984413177354206e-21	0.4175304456928245	3.7676060400963823e-14	0.000746671933823249	6.208051810857035e-26	1.785685145293104e-29	0.0004467965171710643	4.462379797431806e-16	1.8701065298621428e-21	2.8192592538245773e-19	2.2418526378336873e-25	0.0014592093171912784	7.791826897540804e-19	2.749688611064353e-18	4.0890936334458256e-27	2.216426316693614e-24	2.815847854761176e-23	2.2025523591311454e-29	1.3505965361437965e-24	2.6936021786538456e-24	6.258987868796235e-23	5.208620947200873e-10	2.8293420821453448e-25	5.516155803799032e-23	1.1959129833800495e-20	7.031823323685556e-27	7.21878036868065e-15	1.0407464158970036e-23	0.000521752738427543	1.6708223980411829e-22	8.526795272937172e-26
Mixture35	0.0022078606187555415	0.008957963571474103	0.016004755130343187	0.0048058445602082	0.004507932106167894	0.008077363691644504	0.007803894339205879	0.00801817269764031	0.005108112932444204	0.006297018341286794	0.005262419427448864	0.005575288620988406	0.006870566034110214	0.0029526753947545017	0.008724982929394758	0.010360489568588876	0.006810505930276178	0.010794913710817302	0.009007264269029664	0.011094736490167508	0.0023274987475362316	0.0026570290868765576	0.002840448275374339	0.0077548713455318444	0.011536042007279326	0.9463040366606104	0.0034490177296815617	0.002427557916237109	0.00449115078313553	0.008025063783881469	0.005162352368593792	0.010051020217777585	0.007244251291133778	2.614966871601653e-13	0.0003101800779062513	0.0043972595834404354	0.008149999124608594	0.0013152603566625922	0.0019609667674812623	0.0031741863643706177	0.0038834405527113786	0.0022162816243969635	0.0005552014316377675	0.0032490738598857376	0.0015261973613409946	0.0010593369595928949	0.0019302924844146402	0.0005215624101309688	0.0038202570659667924	0.002794705840809678	0.002874043118772516	0.002652029031603458	0.001776955096975811	0.0027862071974994566	0.0002210610637271739	0.0004866382761388097	0.0005585717856364227	0.0015294436171176193	0.00460992398945436	0.9251872045631777	0.0008029749309088723	0.00034430277455857033	0.0014119660092815015	0.0034833892055050235	0.0007821250241657068	0.003892300378749905	0.003775695303809316	7.894223276211306e-14	2.419646617141175e-25	2.006652843642527e-13	2.0210391054493885e-18	1.4612569018931403e-22	4.245400835455805e-12	1.0566960486418604e-13	0.00010083281845815333	1.2273106857221497e-25	7.420991182241837e-30	0.0003298059013335387	3.726142450071308e-20	8.205232374877391e-23	2.89997701689703e-21	6.0460676452790745e-27	0.0004923122966371818	1.0007391729230215e-18	8.353495619873044e-21	1.0517787735357414e-21	1.826984305387228e-22	4.90580336896889e-25	1.1491859989398499e-24	1.5851955505855073e-27	3.6166054138146055e-22	2.1819935281845647e-22	3.051450199744486e-17	0.8862558030944289	5.855964695766779e-23	5.542110204104364e-25	4.3617437015976196e-20	1.2869529719585237e-19	7.552885416427664e-25	2.02708124049679e-10	1.188691022502586e-07	4.253362900856795e-27
